ID	ERR1135178_reads	ERR1135179_reads	ERR1135180_reads	ERR1135181_reads	ERR1135182_reads	ERR1135183_reads	ERR1135184_reads	ERR1135185_reads	ERR1135186_reads	ERR1135187_reads	ERR1135188_reads	ERR1135189_reads	ERR1135190_reads	ERR1135191_reads	ERR1135192_reads	ERR1135193_reads	ERR1135194_reads	ERR1135195_reads	ERR1135196_reads	ERR1135197_reads	ERR1135198_reads	ERR1135199_reads	ERR1135200_reads	ERR1135201_reads	ERR1135202_reads	ERR1135203_reads	ERR1135204_reads	ERR1135205_reads	ERR1135206_reads	ERR1135207_reads	ERR1135208_reads	ERR1135209_reads	ERR1135210_reads	ERR1135211_reads	ERR1135212_reads	ERR1135213_reads	ERR1135214_reads	ERR1135215_reads	ERR1135216_reads	ERR1135217_reads	ERR1135218_reads	ERR1135219_reads	ERR1135220_reads	ERR1135221_reads	ERR1135222_reads	ERR1135223_reads	ERR1135224_reads	ERR1135225_reads	ERR1135226_reads	ERR1135227_reads	ERR1135228_reads	ERR1135229_reads	ERR1135230_reads	ERR1135231_reads	ERR1135232_reads	ERR1135233_reads	ERR1135234_reads	ERR1135235_reads	ERR1135236_reads	ERR1135237_reads	ERR1135238_reads	ERR1135239_reads	ERR1135240_reads	ERR1135241_reads	ERR1135242_reads	ERR1135243_reads	ERR1135244_reads	ERR1135245_reads	ERR1135246_reads	ERR1135247_reads	ERR1135248_reads	ERR1135249_reads	ERR1135250_reads	ERR1135251_reads	ERR1135252_reads	ERR1135253_reads	ERR1135254_reads	ERR1135255_reads	ERR1135256_reads	ERR1135257_reads	ERR1135258_reads	ERR1135259_reads	ERR1135260_reads	ERR1135261_reads	ERR1135262_reads	ERR1135263_reads	ERR1135264_reads	ERR1135265_reads	ERR1135266_reads	ERR1135267_reads	ERR1135268_reads	ERR1135269_reads	ERR1135270_reads	ERR1135271_reads	ERR1135272_reads	ERR1135273_reads	ERR1135274_reads	ERR1135275_reads	ERR1135276_reads	ERR1135277_reads	ERR1135278_reads	ERR1135279_reads	ERR1135280_reads	ERR1135281_reads	ERR1135282_reads	ERR1135283_reads	ERR1135284_reads	ERR1135285_reads	ERR1135286_reads	ERR1135287_reads	ERR1135288_reads	ERR1135289_reads	ERR1135290_reads	ERR1135291_reads	ERR1135292_reads	ERR1135293_reads	ERR1135294_reads	ERR1135295_reads	ERR1135296_reads	ERR1135297_reads	ERR1135298_reads	ERR1135299_reads	ERR1135300_reads	ERR1135301_reads	ERR1135302_reads	ERR1135303_reads	ERR1135304_reads	ERR1135305_reads	ERR1135306_reads	ERR1135307_reads	ERR1135308_reads	ERR1135309_reads	ERR1135310_reads	ERR1135311_reads	ERR1135312_reads	ERR1135313_reads	ERR1135314_reads	ERR1135315_reads	ERR1135316_reads	ERR1135317_reads	ERR1135318_reads	ERR1135319_reads	ERR1135320_reads	ERR1135321_reads	ERR1135322_reads	ERR1135323_reads	ERR1135324_reads	ERR1135325_reads	ERR1135326_reads	ERR1135327_reads	ERR1135328_reads	ERR1135329_reads	ERR1135330_reads	ERR1135331_reads	ERR1135332_reads	ERR1135333_reads	ERR1135334_reads	ERR1135335_reads	ERR1135336_reads	ERR1135337_reads	ERR1135338_reads	ERR1135339_reads	ERR1135340_reads	ERR1135341_reads	ERR1135342_reads	ERR1135343_reads	ERR1135344_reads	ERR1135345_reads	ERR1135346_reads	ERR1135347_reads	ERR1135348_reads	ERR1135349_reads	ERR1135350_reads	ERR1135351_reads	ERR1135352_reads	ERR1135353_reads	ERR1135354_reads	ERR1135355_reads	ERR1135356_reads	ERR1135357_reads	ERR1135358_reads	ERR1135359_reads	ERR1135360_reads	ERR1135361_reads	ERR1135362_reads	ERR1135363_reads	ERR1135364_reads	ERR1135365_reads	ERR1135366_reads	ERR1135379_reads	ERR1135380_reads	ERR1135381_reads	ERR1135382_reads	ERR1135383_reads	ERR1135384_reads	ERR1135385_reads	ERR1135386_reads	ERR1135387_reads	ERR1135388_reads	ERR1135389_reads	ERR1135390_reads	ERR1135391_reads	ERR1135392_reads	ERR1135393_reads	ERR1135394_reads	ERR1135395_reads	ERR1135396_reads	ERR1135397_reads	ERR1135398_reads	ERR1135399_reads	ERR1135400_reads	ERR1135401_reads	ERR1135402_reads	ERR1135403_reads	ERR1135404_reads	ERR1135405_reads	ERR1135406_reads	ERR1135407_reads	ERR1135408_reads	ERR1135409_reads	ERR1135410_reads	ERR1135411_reads	ERR1135412_reads	ERR1135413_reads	ERR1135414_reads	ERR1135415_reads	ERR1135416_reads	ERR1135417_reads	ERR1135418_reads	ERR1135419_reads	ERR1135420_reads	ERR1135421_reads	ERR1135422_reads	ERR1135423_reads	ERR1135424_reads	ERR1135425_reads	ERR1135426_reads	ERR1135427_reads	ERR1135428_reads	ERR1135429_reads	ERR1135430_reads	ERR1135431_reads	ERR1135432_reads	ERR1135433_reads	ERR1135434_reads	ERR1135435_reads	ERR1135436_reads	ERR1135437_reads	ERR1135438_reads	ERR1135440_reads	ERR1135441_reads	ERR1135442_reads	ERR1135443_reads	ERR1135444_reads	ERR1135445_reads	ERR1135446_reads	ERR1135447_reads	ERR1135448_reads	ERR1135449_reads	ERR1135450_reads	ERR1135451_reads	ERR1135452_reads	ERR1135454_reads	ERR1135455_reads	ERR1135456_reads	ERR1135457_reads	ERR1135458_reads	ERR1135459_reads	ERR1135460_reads	ERR1135461_reads	ERR1135462_reads	ERR1135463_reads	ERR1135464_reads	ERR1135465_reads	ERR1135466_reads	ERR1135467_reads	ERR1135468_reads	ERR1135469_reads	ERR1135470_reads	ERR1135471_reads	ERR1135472_reads
Scardovia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Collinsella	0.0	0.0	194	0.0	0.0	0.0	0.0	644	1067	134	59	324	1342	224	783	183	1012	0.0	7872	968	1274	294	133	0.0	0.0	0.0	0.0	2319	888	0.0	0.0	0.0	0.0	70	0.0	133	1714	2186	4393	3821	3839	1389	954	3267	1791	4587	6635	1924	449	2739	1403	189	70	1021	588	0.0	727	1142	730	468	520	248	1504	1483	2155	1190	913	2602	1725	1243	2196	869	0.0	0.0	0.0	0.0	0.0	0.0	514	0.0	0.0	0.0	0.0	0.0	198	0.0	0.0	0.0	23	0.0	9069	2870	185	792	162	138	626	534	274	0.0	2741	526	1440	3389	575	711	963	68	207	577	1174	268	789	799	642	1623	2814	1028	1071	837	130	445	716	1240	512	506	2047	618	470	821	1292	604	273	909	653	650	0.0	607	1206	277	670	365	1629	1386	1039	1783	1818	472	761	667	2295	134	1074	618	629	1819	3705	1536	2090	752	1199	2063	2233	2953	677	70	2077	642	3222	734	2064	1548	2209	711	1727	448	1121	555	0.0	0.0	661	390	389	196	2481	66	62	567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132	60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24	301	0.0	400	299	171	0.0	0.0	0.0	1332	440	121	0.0	135	335	359	0.0	60	119	0.0	0.0	0.0	60	120	0.0	58	61	0.0	0.0	0.0	0.0	60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58	0.0	124	0.0	182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	390	373	70	117	657	0.0	0.0	203	0.0	0.0	0.0	0.0	0.0	0.0	59	0.0	0.0	0.0	0.0
Olsenella	29	0.0	0.0	0.0	0.0	0.0	0.0	59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1071	710	1265	0.0	0.0	149	0.0	0.0	198	1849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	577	0.0	39	1246	1059	29	174	335	323	970	1344	233	0.0	346	515	0.0	0.0	0.0	174	0.0	0.0	235	175	0.0	87	0.0	370	2001	916	797	0.0	558	506	322	621	118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1262	0.0	0.0	0.0	0.0	0.0	114	0.0	208	0.0	420	30	86	500	0.0	0.0	0.0	0.0	0.0	0.0	145	0.0	58	0.0	0.0	116	263	0.0	259	0.0	0.0	0.0	0.0	90	0.0	0.0	417	0.0	0.0	0.0	264	0.0	118	0.0	178	115	29	0.0	461	0.0	58	0.0	443	0.0	204	227	705	0.0	30	0.0	275	89	459	30	117	312	770	30	268	284	318	317	473	417	239	0.0	0.0	88	77	350	259	144	454	270	406	174	114	117	0.0	0.0	148	0.0	0.0	0.0	585	0.0	0.0	151	0.0	0.0	0.0	113	0.0	193	0.0	0.0	27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	241	73	306	23419	989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122	81	347	0.0	11408	82	163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41	897	1214	0.0	0.0	0.0	0.0	0.0	0.0	124	0.0	0.0	165	0.0	0.0	165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124	0.0	164	41	41	0.0	41	41	0.0	0.0	0.0	247	82	205	0.0	0.0	0.0	0.0	0.0	41	165	0.0	0.0	0.0	0.0	0.0	41	82	82	0.0	41	41	0.0	41	0.0	41	41	0.0	0.0	0.0	0.0	41	0.0	41	0.0	0.0	0.0	41	0.0	0.0	41	0.0	0.0	0.0	124	41	0.0	0.0	0.0	41	0.0	0.0	0.0	35	0.0	0.0	0.0	0.0	0.0	267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17679	0.0	7350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parabacteroides	20954	6366	23875	13252	33126	17903	12908	1378	1574	56983	28095	25438	53011	50354	32442	80209	53436	19879	45609	22042	23837	9904	14900	19062	8235	10070	3667	30297	4223	17969	13864	13440	21336	16239	40653	12620	1349	804	8073	2341	779	538	269	7819	4594	6820	3253	6544	2102	2401	4559	14718	8848	4535	2960	9981	7378	13390	1370	7083	7643	7225	1113	790	4477	2781	1971	7609	2594	5864	3540	871	13173	11756	8546	21975	12703	15469	10510	16362	8469	9259	14341	11793	13889	1913	2368	5057	3800	6530	539	3044	8698	3347	1372	2146	0.0	6906	2714	0.0	1626	1090	19282	6068	17854	14361	25832	59290	42153	12036	9911	28550	22762	5764	10604	5680	2941	5840	4111	5956	38476	37123	20705	8587	15213	3783	8873	3417	11539	2232	4343	7730	21672	28450	14488	5320	13753	3823	3805	13384	32516	11803	7755	20205	14463	1617	18833	20370	1055	17232	3291	14662	2162	6039	6535	5347	4059	5887	3584	10129	11570	8060	8973	5353	8273	34431	3682	7117	8113	12040	5374	3124	7023	9299	6500	44493	21186	20807	33260	42652	18931	17003	34833	20295	35123	37302	54091	40930	24373	20914	12418	15007	14991	9394	19939	9959	16082	12648	12054	14289	4058	9384	10469	3778	6996	11251	20950	9800	6992	7159	5854	13153	7098	4611	9736	10006	9660	16329	17506	5693	23700	11533	8101	28098	2470	9360	11092	10965	11538	23135	28127	21786	12434	22885	29603	30041	3922	7716	6491	4936	7348	15419	15696	10547	8588	6522	8935	5482	4213	4063	12043	12825	15508	12803	14128	16340	4271	11697	7036	4644	2062	7142	9871	18752	17827	8983	14474	12378	23027	11600	10253	13970	24931	29558	10122	27479	25903	9311	24946	25146	27288
Porphyromonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1483	0.0	21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	416	0.0	0.0	278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	296	0.0	0.0	695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alloprevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	197	197	0.0	0.0	0.0	0.0	0.0	0.0	197	0.0	0.0	197	0.0	195	0.0	0.0	0.0	0.0	197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	195	197	197	0.0	0.0	0.0	0.0	0.0	0.0	197	197	0.0	394	0.0	0.0	0.0	0.0	0.0	0.0	197	591	0.0	0.0	197	0.0	0.0	394	197	0.0	586	0.0	0.0	391	197	197	586	394	591	0.0	0.0	0.0	394	0.0	197	197	0.0	0.0	197	0.0	0.0	0.0	0.0	197	0.0	0.0	0.0	394	0.0	394	197	197	197	0.0	0.0	351	0.0	0.0	394	0.0	197	0.0	0.0	197	391	591	197	197	0.0	394	197	394	0.0	197	0.0	0.0	394	0.0	0.0	197	197	0.0	197	591	195	0.0	197	197	0.0	0.0	0.0	197	0.0	0.0	0.0	0.0	0.0	0.0	197	197	0.0	197	0.0	328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	492	164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164	0.0	0.0	0.0	164	0.0	0.0	0.0	0.0	0.0	195	0.0	197	0.0	0.0	0.0	195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	328	0.0	0.0	0.0	0.0	0.0	0.0	195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prevotella	864382	352802	191446	113755	46118	76696	444458	387775	2930036	30250	7724	13067	100581	5577	14434	44024	31222	16943	471004	365838	50595	45597	118262	28477	8542	25745	2459	326131	67734	37325	64270	12397	38587	97155	751	82437	1261857	1495468	901518	592622	669137	450743	886660	2269037	1968086	388561	257835	472572	1038406	2094923	1090283	549960	424666	1113779	811991	570402	783180	254513	1536938	813805	478578	313856	2249032	1820493	618658	1359192	1831571	49065	1075389	745341	643314	1499415	31843	14677	7147	26959	158447	42877	490336	146320	22419	11458	20340	380127	126893	819760	400785	415893	725914	919619	1649999	567877	380776	2624437	2066168	1182365	1583427	641911	1205049	44858	1249443	420356	174257	293764	195462	19132	164855	234382	229440	1054608	406041	168289	185547	1378428	465670	559842	1441261	301034	1110225	1369291	46590	55122	323216	306385	676588	859405	766177	580134	323647	1215796	559608	362916	218622	219280	675990	1178451	305650	1153538	917524	432102	121930	7180	486979	320951	41314	774676	313712	361035	1121892	176864	210053	470310	861467	626080	536885	676554	1794062	1109066	831904	844322	273932	618492	475447	809155	706059	225243	817249	1241591	1259062	487526	488553	2012305	397079	615038	244657	108952	377617	353771	131864	192873	576975	156931	181042	194040	141556	143283	96883	313531	152912	1186	2785	5949	516	4455	2149	30210	6187	1240	851	0.0	170	0.0	0.0	4860	2284	4284	29	2574	376	0.0	19893	3473	774	14052	20196	3810	0.0	9055	1925	65014	10248	19714	6501	29821	51940	7277	2534	9142	3761	13281	6849	4590	12784	10253	1146	662	3997	7048	6911	5639	6080	4596	3305	0.0	0.0	3758	3246	4453	4286	876	1266	1341	11254	1744	1858	1143	7392	8687	2081	2241	194	6372	20981	5732	15983	1747	46244	15311	35817	128256	0.0	158	4496	3713	85469	6089	694	7326	5887	4065	8402
Alistipes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2847	860	101	150	0.0	25665	4370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76	0.0	129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	202	0.0	0.0	0.0	0.0	0.0	0.0	1623	445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	357	128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chlamydia	0.0	881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	389	0.0	0.0	0.0	221	0.0	94	272	61	0.0	0.0	0.0	0.0	0.0	0.0	111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	721	0.0	378	0.0	410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158	0.0	0.0	0.0	0.0	0.0	0.0	159	0.0	0.0	0.0	132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19	0.0	0.0	0.0	0.0	0.0	59	141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28	0.0	0.0	20	244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93	0.0	0.0	0.0	0.0	40	292	16	152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chlamydophila	0.0	637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	212	0.0	0.0	106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	212	0.0	212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	425	106	0.0	0.0	0.0	0.0	0.0	425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106	0.0	0.0	0.0	106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	319	106	0.0	0.0	212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
