ID	ERR1135178_reads	ERR1135179_reads	ERR1135180_reads	ERR1135181_reads	ERR1135182_reads	ERR1135183_reads	ERR1135184_reads	ERR1135185_reads	ERR1135186_reads	ERR1135187_reads	ERR1135188_reads	ERR1135189_reads	ERR1135190_reads	ERR1135191_reads	ERR1135192_reads	ERR1135193_reads	ERR1135194_reads	ERR1135195_reads	ERR1135196_reads	ERR1135197_reads	ERR1135198_reads	ERR1135199_reads	ERR1135200_reads	ERR1135201_reads	ERR1135202_reads	ERR1135203_reads	ERR1135204_reads	ERR1135205_reads	ERR1135206_reads	ERR1135207_reads	ERR1135208_reads	ERR1135209_reads	ERR1135210_reads	ERR1135211_reads	ERR1135212_reads	ERR1135213_reads	ERR1135214_reads	ERR1135215_reads	ERR1135216_reads	ERR1135217_reads	ERR1135218_reads	ERR1135219_reads	ERR1135220_reads	ERR1135221_reads	ERR1135222_reads	ERR1135223_reads	ERR1135224_reads	ERR1135225_reads	ERR1135226_reads	ERR1135227_reads	ERR1135228_reads	ERR1135229_reads	ERR1135230_reads	ERR1135231_reads	ERR1135232_reads	ERR1135233_reads	ERR1135234_reads	ERR1135235_reads	ERR1135236_reads	ERR1135237_reads	ERR1135238_reads	ERR1135239_reads	ERR1135240_reads	ERR1135241_reads	ERR1135242_reads	ERR1135243_reads	ERR1135244_reads	ERR1135245_reads	ERR1135246_reads	ERR1135247_reads	ERR1135248_reads	ERR1135249_reads	ERR1135250_reads	ERR1135251_reads	ERR1135252_reads	ERR1135253_reads	ERR1135254_reads	ERR1135255_reads	ERR1135256_reads	ERR1135257_reads	ERR1135258_reads	ERR1135259_reads	ERR1135260_reads	ERR1135261_reads	ERR1135262_reads	ERR1135263_reads	ERR1135264_reads	ERR1135265_reads	ERR1135266_reads	ERR1135267_reads	ERR1135268_reads	ERR1135269_reads	ERR1135270_reads	ERR1135271_reads	ERR1135272_reads	ERR1135273_reads	ERR1135274_reads	ERR1135275_reads	ERR1135276_reads	ERR1135277_reads	ERR1135278_reads	ERR1135279_reads	ERR1135280_reads	ERR1135281_reads	ERR1135282_reads	ERR1135283_reads	ERR1135284_reads	ERR1135285_reads	ERR1135286_reads	ERR1135287_reads	ERR1135288_reads	ERR1135289_reads	ERR1135290_reads	ERR1135291_reads	ERR1135292_reads	ERR1135293_reads	ERR1135294_reads	ERR1135295_reads	ERR1135296_reads	ERR1135297_reads	ERR1135298_reads	ERR1135299_reads	ERR1135300_reads	ERR1135301_reads	ERR1135302_reads	ERR1135303_reads	ERR1135304_reads	ERR1135305_reads	ERR1135306_reads	ERR1135307_reads	ERR1135308_reads	ERR1135309_reads	ERR1135310_reads	ERR1135311_reads	ERR1135312_reads	ERR1135313_reads	ERR1135314_reads	ERR1135315_reads	ERR1135316_reads	ERR1135317_reads	ERR1135318_reads	ERR1135319_reads	ERR1135320_reads	ERR1135321_reads	ERR1135322_reads	ERR1135323_reads	ERR1135324_reads	ERR1135325_reads	ERR1135326_reads	ERR1135327_reads	ERR1135328_reads	ERR1135329_reads	ERR1135330_reads	ERR1135331_reads	ERR1135332_reads	ERR1135333_reads	ERR1135334_reads	ERR1135335_reads	ERR1135336_reads	ERR1135337_reads	ERR1135338_reads	ERR1135339_reads	ERR1135340_reads	ERR1135341_reads	ERR1135342_reads	ERR1135343_reads	ERR1135344_reads	ERR1135345_reads	ERR1135346_reads	ERR1135347_reads	ERR1135348_reads	ERR1135349_reads	ERR1135350_reads	ERR1135351_reads	ERR1135352_reads	ERR1135353_reads	ERR1135354_reads	ERR1135355_reads	ERR1135356_reads	ERR1135357_reads	ERR1135358_reads	ERR1135359_reads	ERR1135360_reads	ERR1135361_reads	ERR1135362_reads	ERR1135363_reads	ERR1135364_reads	ERR1135365_reads	ERR1135366_reads	ERR1135379_reads	ERR1135380_reads	ERR1135381_reads	ERR1135382_reads	ERR1135383_reads	ERR1135384_reads	ERR1135385_reads	ERR1135386_reads	ERR1135387_reads	ERR1135388_reads	ERR1135389_reads	ERR1135390_reads	ERR1135391_reads	ERR1135392_reads	ERR1135393_reads	ERR1135394_reads	ERR1135395_reads	ERR1135396_reads	ERR1135397_reads	ERR1135398_reads	ERR1135399_reads	ERR1135400_reads	ERR1135401_reads	ERR1135402_reads	ERR1135403_reads	ERR1135404_reads	ERR1135405_reads	ERR1135406_reads	ERR1135407_reads	ERR1135408_reads	ERR1135409_reads	ERR1135410_reads	ERR1135411_reads	ERR1135412_reads	ERR1135413_reads	ERR1135414_reads	ERR1135415_reads	ERR1135416_reads	ERR1135417_reads	ERR1135418_reads	ERR1135419_reads	ERR1135420_reads	ERR1135421_reads	ERR1135422_reads	ERR1135423_reads	ERR1135424_reads	ERR1135425_reads	ERR1135426_reads	ERR1135427_reads	ERR1135428_reads	ERR1135429_reads	ERR1135430_reads	ERR1135431_reads	ERR1135432_reads	ERR1135433_reads	ERR1135434_reads	ERR1135435_reads	ERR1135436_reads	ERR1135437_reads	ERR1135438_reads	ERR1135440_reads	ERR1135441_reads	ERR1135442_reads	ERR1135443_reads	ERR1135444_reads	ERR1135445_reads	ERR1135446_reads	ERR1135447_reads	ERR1135448_reads	ERR1135449_reads	ERR1135450_reads	ERR1135451_reads	ERR1135452_reads	ERR1135454_reads	ERR1135455_reads	ERR1135456_reads	ERR1135457_reads	ERR1135458_reads	ERR1135459_reads	ERR1135460_reads	ERR1135461_reads	ERR1135462_reads	ERR1135463_reads	ERR1135464_reads	ERR1135465_reads	ERR1135466_reads	ERR1135467_reads	ERR1135468_reads	ERR1135469_reads	ERR1135470_reads	ERR1135471_reads	ERR1135472_reads
Lactobacillales	193587	510972	202887	154004	132933	32469	286652	689353	198555	54555	76356	118391	48759	99992	142290	248510	56097	80650	147651	107715	42448	112872	66416	39277	62128	113017	58309	75123	16869	9160	1368	26399	9537	4711	78823	3352	508443	130018	33553	52274	54777	636876	90085	102345	19716	67042	347047	128687	112355	258139	124723	486527	107771	201131	203217	260540	216844	102708	153948	226157	177585	200349	120698	86537	206709	160442	267493	187040	266429	134222	348031	224384	120410	63957	12504	38309	47651	45903	36959	97274	80315	33569	101609	243730	219901	123621	96706	119704	387125	130403	181	11120	268725	1611	306567	1427	21747	1560	33391	263	201522	221646	126143	29721	55118	306880	113410	29643	54932	57337	224803	72244	55468	164100	317658	155066	60099	69658	4316	125023	25035	34288	7735	4385	1396	168700	76063	191675	465411	45088	64943	154078	89373	498246	153261	200030	232181	222060	213388	156110	19803	27713	9675	22073	2616	152986	122675	78635	191515	126732	357355	87729	23077	19600	57920	53015	211321	176104	19663	32156	6319	51912	102614	97475	181022	86885	74901	12878	6344	88932	39911	5380	23936	8849	247822	61745	100780	49293	68093	40925	63887	107066	71739	57318	91825	40428	69603	73009	110988	174948	103141	36022	172848	75067	41132	155909	75101	124803	67606	67395	106246	1633	46175	43029	20937	12167	106882	115043	12209	48329	64776	206264	132873	296267	146485	157079	12007	102810	29040	17049	16974	34742	14541	10760	9961	8751	86213	56232	84398	58775	96105	51276	8726	48010	76899	79939	212872	4496	3800	13803	13210	5881	77928	12731	12828	27725	26212	12693	11540	16577	11076	10452	55729	93395	32632	9072	85941	16285	52004	13084	53366	4246	23727	86477	67587	27281	38193	173958	82699	43380	55788	45816	64990	66431	151253	69725	48328	77760	68800	33107	82875
Clostridiales	287172	152776	161185	164732	132535	88053	131635	172236	525634	98162	78974	304968	201391	194345	390565	240544	176232	179025	395300	365389	297522	156607	182023	233593	184509	94052	158240	408046	129665	56889	75331	141711	86524	209952	112120	184360	267428	420494	219085	250888	271330	417260	264391	235278	50663	331563	336211	230958	357437	256203	301499	273458	208550	173202	216243	138321	307254	290776	247513	196431	168882	145263	263331	95560	259306	217195	253336	149921	316152	316636	268699	349069	69388	83980	150533	67619	51783	111196	222665	125758	75646	171161	121376	332881	149359	281431	140856	210361	402476	313776	32787	222208	149025	97119	253493	192939	302172	191760	297314	24283	750301	392656	311895	434452	276932	313296	432886	208242	290506	266792	477634	241418	338789	639478	439660	520018	987088	356241	388060	559327	189237	198604	383758	323316	301687	264488	457363	200209	240715	291838	521053	366935	224114	290780	306962	442693	294686	341284	351025	244063	156935	183237	167588	289694	157558	434016	320976	207187	363660	174847	604220	321893	586526	335687	299890	340398	900690	498619	383161	396955	294027	373161	448903	505095	340809	205658	502564	446655	483133	317699	413170	359747	419226	287726	346475	174915	219763	252460	118657	140565	202202	210373	142700	119830	228333	99301	118274	236179	145280	134575	109912	113296	113681	127120	82101	173152	118465	119178	112467	126831	43869	58412	33383	47486	44794	33369	69909	203640	80319	48363	61446	81293	67244	66468	122232	97447	90039	149745	155289	208911	230166	148316	123369	154041	143376	245244	139896	148709	180832	228468	188104	278381	156245	142053	133882	164363	124397	55798	51085	52913	49768	119242	219389	60261	64621	41098	48438	40650	33255	91886	113491	96850	156132	153419	105147	132141	82777	103647	114245	74960	64346	89891	156693	161916	155543	107940	146994	94726	118923	130448	269695	231689	296322	255103	145126	245447	251330	156061	233660	243359	311458
Erysipelotrichales	4470	4428	1370	1416	0.0	2008	2559	13110	15221	0.0	0.0	2086	4393	0.0	17025	938	26	4077	72240	9730	15401	1027	182	887	77	0.0	0.0	3750	302	0.0	0.0	379	0.0	1262	102	706	16647	20106	19377	28645	31357	14215	12375	33159	34774	38386	27056	11051	71161	16440	27610	16097	14525	7767	9504	9404	11439	11833	6581	6370	4673	4107	11266	17537	12242	11241	17171	12525	14961	29814	8928	13359	523	903	2980	1294	13185	4409	30234	14442	1525	1406	2462	4183	1018	4756	1536	1932	12829	2478	29531	69536	5368	12953	14213	23026	17035	20228	9534	931	38517	11842	16353	53761	13340	16734	25777	17720	19680	22033	24894	4318	5445	19815	10635	20326	20935	10662	13553	13475	7291	17089	19640	22388	25991	12486	33568	7443	9082	15055	39360	13354	7577	11764	9242	13648	5048	14310	14595	7710	3533	5812	15553	13204	8356	37893	14555	2928	15664	6246	29889	4595	25564	9744	10528	17952	41128	17406	20694	24037	13470	9297	17735	33303	9676	14084	15763	10787	84964	15140	24750	16641	51998	12010	24918	6351	7650	11055	1281	2065	4734	4969	4861	4415	5123	1892	2292	4105	3526	3294	1258	888	4338	3826	1120	4516	875	990	1920	1763	603	3052	154	1088	484	178	642	1459	1444	870	2732	1608	975	4667	662	1870	2244	1513	2196	12073	5239	1081	3950	3352	6330	490	1060	1388	8780	7362	3522	4597	2043	705	642	2222	1414	0.0	0.0	208	232	475	2722	1158	285	0.0	0.0	0.0	0.0	1353	1371	1444	707	516	1577	1203	1051	889	3091	52	504	226	1769	2562	969	1429	5008	1529	2705	1821	1373	1096	2558	2439	1635	6495	2326	3448	3397	4223	4567
Selenomonadales	306482	226744	101763	117370	50301	14046	213039	367377	645017	10811	485	5467	137372	4575	30369	159333	107545	5537	968664	442379	197234	159376	107434	122343	3309	72883	5775	716211	119368	640	4109	1829	26919	153663	1256	1788	411387	415492	616848	488896	472334	376647	178019	899913	600798	807932	897408	312771	605337	862425	584302	915107	164418	474424	418536	273466	320076	162032	468661	262044	223858	281566	575018	1456561	782826	681750	709803	249251	812335	557088	596093	653041	540	540	0.0	2859	5421	6758	555532	389008	2070	5548	2685	32764	5167	147095	67434	43534	192720	129722	1140949	369974	207357	636499	1430761	1048847	356057	163348	444001	21708	1336494	448645	140756	438168	120369	76587	193598	24419	30460	411707	478510	124648	178423	432010	347538	370302	579881	247468	237189	281108	60780	90814	114265	254658	128485	405775	618775	336589	246089	318669	454256	267619	241878	255781	282711	289079	186107	332062	416787	224674	77411	25851	258303	230081	130245	370255	367362	236096	292999	90454	396565	159198	346020	168158	167005	242677	360555	225667	350225	275958	164178	221722	185291	454084	344404	119950	346306	240554	337840	301757	265363	295893	438053	426234	193212	53442	165737	114645	25113	28387	185711	63192	39544	30188	127621	4562	23201	116721	48264	24	0.0	21993	0.0	10432	1080	24	8803	0.0	0.0	1147	1990	540	0.0	0.0	10442	3582	48	540	6680	0.0	540	96	2275	0.0	4532	22768	0.0	5658	2676	26924	14265	3449	24598	4316	39050	0.0	42183	97	589	122229	39073	35692	211	2795	3433	1143	48	0.0	0.0	2392	2953	2032	7081	2161	0.0	0.0	1080	5086	5995	1398	0.0	0.0	21440	5005	60813	14969	0.0	637	15404	1520	205	0.0	18042	19464	1499	16204	375	4358	24365	44684	0.0	0.0	0.0	0.0	13341	564	540	0.0	1130	0.0	121
Fusobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1191	0.0	0.0	432	0.0	218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Burkholderiales	1637	0.0	13044	5472	8222	4737	5844	1192	6755	10972	6091	0.0	2762	713	5568	7443	3709	4052	5086	16703	800	0.0	3922	15601	692	395	3186	12221	0.0	0.0	18921	700	0.0	5597	9327	12702	831	441	1178	5048	3938	400	1370	7308	829	4112	1183	5182	0.0	2986	3208	486	0.0	4364	6499	0.0	2437	1591	3988	4385	4708	0.0	0.0	0.0	4140	1191	3423	2432	3139	7159	7404	7846	2514	5428	9104	692	1077	4208	15355	2186	8873	2453	4872	8335	11122	9179	6578	11311	9417	16699	799	1708	1059	3478	2159	3583	7362	3356	2678	354	403	2045	7909	5563	5126	3785	7579	10618	8027	2503	9669	4685	9018	3698	4109	9491	14191	2398	12431	9040	5252	5578	11122	7142	9538	10965	25448	6723	9123	4738	6283	7184	23205	11903	40719	13619	14174	9196	31537	18961	10179	9049	5827	4965	2064	22846	18462	17065	6795	4349	3310	8458	5283	4640	4937	9795	7127	6099	4404	19014	4581	7730	11744	3973	10149	7540	11361	14412	5914	8354	3554	11852	7062	7942	3955	18141	6644	8702	10220	14534	17319	1733	10805	3871	3139	7297	10662	16052	1453	0.0	0.0	3203	0.0	0.0	0.0	2788	1381	0.0	0.0	89	0.0	0.0	0.0	0.0	1743	701	699	1917	0.0	348	2724	601	0.0	697	809	88	0.0	741	0.0	8815	0.0	4943	1178	2318	3877	0.0	698	0.0	0.0	1602	662	0.0	698	779	350	0.0	637	1752	3119	1410	741	2088	1490	0.0	0.0	1028	428	0.0	0.0	0.0	612	2047	1990	364	405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	976	3441	695	5558	350	4380	5256	0.0	0.0	0.0	0.0	4475	366	0.0	0.0	0.0	1062	383
Neisseriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Desulfovibrionales	402	0.0	212	189	1892	1577	0.0	395	1173	7672	6440	6948	11908	7910	6963	1579	9204	7811	0.0	5734	0.0	0.0	2856	5709	2717	0.0	5309	5923	2957	0.0	328	1807	0.0	6173	12889	11137	891	1027	4334	406	0.0	1238	5518	1197	0.0	1140	5783	1897	0.0	389	0.0	5519	0.0	0.0	1147	10745	1360	4624	379	0.0	7561	198	1324	194	3272	773	1484	2247	255	1239	2095	0.0	2675	2569	5705	0.0	0.0	3938	919	163	1982	6024	3639	2498	2724	0.0	940	0.0	2118	0.0	0.0	0.0	364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	196	997	5812	0.0	4385	930	2101	2099	2986	0.0	422	3002	5411	0.0	527	192	268	1267	1598	379	3114	5540	1689	228	431	3575	4461	1039	2719	1817	7531	4069	6297	5688	4949	4544	6908	3647	1737	5320	18180	10450	4036	8535	8592	5357	6659	9116	1353	11980	5387	0.0	674	0.0	1455	3273	492	2474	1355	3696	1159	644	5131	1440	1333	4491	0.0	207	945	2649	359	732	5435	734	4482	7336	2947	2784	6974	9568	769	3533	4755	1069	9405	6699	7787	1230	1567	17071	3573	17343	11149	4696	4484	3622	10295	3246	14976	3961	1363	2449	2670	55	3487	2984	5046	4663	896	1562	0.0	5530	3706	6313	4617	3637	4803	18054	13699	14534	25545	15070	14308	23739	14086	34091	25189	21074	25043	34687	34249	22933	17729	12334	16699	22131	5850	4194	3915	5127	4763	27236	16267	8175	8800	9564	11277	4692	4677	4303	5100	6041	15258	15624	8528	20113	4191	8695	10612	11305	6463	3354	16124	12846	19453	19930	12704	17618	6486	9294	2627	1708	7144	7645	3843	8676	6000	5597	4273	9802	9027
Campylobacterales	0.0	2179	0.0	0.0	1193	0.0	0.0	571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	884	1422	0.0	176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	333	695	180	162	968	458	0.0	660	0.0	0.0	151	0.0	0.0	0.0	6337	3221	356	1732	7243	2538	6497	1029	5838	1390	0.0	0.0	0.0	0.0	0.0	101	186	252	93	0.0	397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1136	253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	481	2396	2515	0.0	0.0	5840	1277	8237	6539	12323	6550	14284	1909	3988	24415	1577	1109	46	362	5372	1920	0.0	1016	0.0	7260	3061	346	546	3822	2304	2321	157	941	3812	0.0	0.0	508	6803	6904	452	1128	0.0	354	498	1909	852	1362	333	0.0	0.0	509	6680	2033	4676	0.0	7884	142	1634	10066	0.0	0.0	0.0	204	532	446	1641	0.0	250	14005	3844	4275	350	3180	9644	248	1145	2949	888	3557	2635	1647	0.0	7151	0.0	0.0	1573	2475	2914	20334	1702	0.0	0.0	250	0.0	3479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	920	855	0.0	0.0	0.0	309	1425	0.0	0.0	0.0	0.0	127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122	143	326	483	220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126	16	0.0	0.0	0.0	1283	0.0	992	0.0	166	0.0	1881	0.0	0.0	100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aeromonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	802	0.0	0.0	0.0	0.0	2301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6404	801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	813	0.0	0.0	0.0	0.0	0.0	0.0	810	0.0	801	0.0	0.0	0.0	0.0	0.0	0.0	2440	3253	0.0	802	0.0	0.0	0.0	0.0	1592	0.0	1601	796	0.0	0.0	796	0.0	1507	5693	3014	3042	1521	0.0	0.0	0.0	0.0	802	0.0	3802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	821	1601	3285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Enterobacteriales	26999	7182	16199	14039	4860	11340	5242	201413	167934	2926	0.0	48754	5484	71130	21599	42847	3240	8229	178733	83796	113396	3896	540	70096	1080	11578	540	71677	24299	9655	653	0.0	12531	79416	4320	135751	0.0	4860	1620	7475	6344	335	7020	22894	1620	12960	326	1195	0.0	1080	2418	0.0	3780	1620	0.0	7762	10800	2700	1700	331	11157	540	3240	0.0	1620	1080	36719	5065	6809	0.0	5400	21538	1620	4320	37326	12912	2819	23759	1620	9720	24299	26331	13054	540	326	0.0	540	540	306	540	0.0	540	540	0.0	0.0	0.0	0.0	1080	1620	0.0	1620	0.0	4767	11998	0.0	5665	12960	8100	22186	23459	1080	3078	2983	5128	1080	4486	12113	1736	2700	23252	3294	9390	5940	3709	0.0	22139	23759	27539	49678	10265	5940	26459	9572	2700	7020	14579	2160	7560	13053	15119	49678	60478	36200	28619	4320	2078	19979	4320	21059	5940	3240	2916	540	540	31859	5400	13500	5400	1620	18899	2160	0.0	5940	2579	4860	7326	8466	5459	0.0	638	4860	5292	8640	18359	5400	2700	540	0.0	0.0	0.0	1080	0.0	540	0.0	540	0.0	0.0	540	3240	319668	4593	1620	261350	14039	2160	40485	41350	10260	225712	17050	0.0	22139	0.0	21599	0.0	0.0	2700	540	7560	10260	18331	1250	540	540	540	0.0	6480	107997	25919	21599	237186	68577	16199	421392	24299	222472	34559	93911	179273	24839	24839	80207	120956	54538	97056	268360	139855	15119	16739	159294	134995	161454	31859	25379	19672	39419	41038	8100	8100	51838	111776	110696	11880	259074	2700	5400	95122	157134	61018	11880	108874	54265	72204	56158	543380	51838	93957	3780	692	23219	2160	1620	2700	2160	0.0	1080	1620	0.0	1080	0.0	3240
