Sample_ID,sample_type,Barnesiellaceae,Cerasicoccaceae,Mogibacteriaceae,Odoribacteraceae,Paraprevotellaceae,Tissierellaceae,Weeksellaceae,0319-6G20,Acetobacteraceae,Actinomycetaceae,Aerococcaceae,Alcaligenaceae,Alicyclobacillaceae,Anaeroplasmataceae,Bacillaceae,Bacteroidaceae,Bifidobacteriaceae,Bogoriellaceae,Bradyrhizobiaceae,Brevibacteriaceae,Brucellaceae,BS11,Burkholderiaceae,Campylobacteraceae,Cardiobacteriaceae,Carnobacteriaceae,Caulobacteraceae,Chitinophagaceae,Christensenellaceae,Clostridiaceae,Comamonadaceae,Coriobacteriaceae,Corynebacteriaceae,Deferribacteraceae,Dehalobacteriaceae,Deinococcaceae,Dermabacteraceae,Desulfovibrionaceae,Dethiosulfovibrionaceae,Enterobacteriaceae,Enterococcaceae,Erysipelotrichaceae,EtOH8,Eubacteriaceae,F16,Flavobacteriaceae,Fusobacteriaceae,Gemellaceae,Halomonadaceae,Hyphomicrobiaceae,Intrasporangiaceae,Lachnospiraceae,Lactobacillaceae,Leptotrichiaceae,Leuconostocaceae,Methanobacteriaceae,Microbacteriaceae,Micrococcaceae,mitochondria,Moraxellaceae,Mycoplasmataceae,Neisseriaceae,Nocardiaceae,Nocardioidaceae,Oxalobacteraceae,Paenibacillaceae,Pasteurellaceae,Peptococcaceae,Peptostreptococcaceae,Phyllobacteriaceae,Planococcaceae,Porphyromonadaceae,Prevotellaceae,Promicromonosporaceae,Propionibacteriaceae,Pseudomonadaceae,RF16,Rhizobiaceae,Rhodospirillaceae,Rikenellaceae,Rs-045,Ruminococcaceae,S24-7,Sinobacteraceae,Sphingobacteriaceae,Sphingomonadaceae,Spirochaetaceae,Staphylococcaceae,Streptococcaceae,Synergistaceae,Syntrophorhabdaceae,Thermaceae,Turicibacteraceae,Unassigned,Veillonellaceae,Verrucomicrobiaceae,Victivallaceae,Xanthomonadaceae
ST00112,stool,2.80961107769893,1.27625513146379,3.02389805774066,3.57289722571226,4.71519090574644,1.56563552848499,0,0,0,1.73777309517089,0,3.76191247835098,0,0,2.2550554961762,5.5270941552031,0,0,0,0,0,0,0,1.73777309517089,0,1.73777309517089,0,0,2.79739585643167,3.41116584140505,0,3.26990149423587,0,0,1.56563552848499,0,0,3.11629006908147,0,0,0,4.65127882810945,1.56563552848499,1.56563552848499,0,0,0,1.86072140567965,0,0,0,5.32551145867488,1.27625513146379,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56563552848499,2.48450929768307,0,0,0,3.93392661562201,2.92524883826265,0,0,0,0,0,0,4.35714100399254,0,5.32019126385509,4.32965946609025,0,0,0,0,0,2.48450929768307,0,0,0,0,4.86447022248961,2.73056445981231,0,0,0
ST00116,stool,2.81819932768104,0,3.45177862928628,3.38997074386991,1.83274330014133,1.83274330014133,0,0,0,2.03446294759851,0,2.08516950397564,0,0,2.70797787294036,5.00101630868392,0,0,1.44427412596695,0,0,0,0,1.83274330014133,0,1.61512932847006,0,0,4.43783942183458,3.61458655816349,3.22102551792213,3.89677509466996,0,0,2.65977327110199,0,0,3.40626673638824,0,3.43285438087324,1.15858386132427,3.9966181740495,2.30558807691708,1.61512932847006,0,0,2.03446294759851,1.15858386132427,0,0,0,5.25480626101891,1.15858386132427,0,0,0,2.45110173503844,0,0,0,0,0,0,0,2.68454403889563,0,1.61512932847006,1.73742617180859,1.44427412596695,0,0,2.13056989166143,2.24377062920889,0,0,0,0,1.83274330014133,0,4.05423772448878,1.15858386132427,5.61995047795597,0,0,0,1.44427412596695,0,0,3.18453158446598,2.61974803450251,0,1.15858386132427,1.83274330014133,5.33078557767388,3.68733853398546,3.7327280997523,0,0
ST00123,stool,4.28297656902808,0,3.24045167399286,3.84232438698716,4.33412657631041,1.78498823395339,0,0,0,2.62393562441219,2.08244094499007,0,0,0,3.12055578393861,5.00646519060005,0,0,0,0,0,1.78498823395339,0,2.38167118752855,0,3.19305582894944,0,0,2.81985468842112,4.15441134679733,0,3.64122603579789,0,0,0,0,0,3.0569386522337,0,2.62393562441219,2.2573331977132,3.99795567829277,0,0,0,0,0,3.45919608219052,0,0,0,5.00953258570511,2.55716086764467,0,0,0,0,2.85758844991394,0,0,0,0,0,0,0,0,3.87477191509577,2.2573331977132,0,0,0,3.70730809495709,5.35206871411316,0,0,0,0,1.78498823395339,0,4.4300664281034,0,5.15053496537928,4.07450572843884,0,0,0,0,0,5.27126433021917,0,0,0,0,4.71583140637896,4.71079322831864,0,0,0
ST00124,stool,2.52565223332851,0,3.2693168653118,2.0964837137553,3.52928299349718,1.41120663158033,0,0,0,2.47466150442647,1.12670714426377,3.02789786241859,0,0,2.73724067509714,5.31946504285905,0,0,0,0,0,0,0,0,0,2.0964837137553,0,0,2.35020778711755,3.8740869247986,1.41120663158033,4.20360883283111,1.41120663158033,0,0,0,0,2.27141416688506,0,1.12670714426377,0,4.83217496986493,0,2.4168774891931,0,0,0,1.12670714426377,0,0,0,5.61771357929521,1.7989176351761,0,0,0,0,1.7989176351761,0,0,0,1.41120663158033,0,0,0,0,0,0,0,0,0,3.65418963362782,2.175084944673,0,0,0,0,1.12670714426377,0,4.39142596103521,0,5.11443267975556,1.12670714426377,0,0,1.12670714426377,0,0,4.53249528039648,0,0,1.12670714426377,1.12670714426377,4.78284051601469,4.34948857506667,0,0,0
ST00127,stool,4.47700641917946,0,2.5764145574921,4.15364437825039,0,0,0,0,0,1.97779623467122,0,4.15507523306481,0,0,2.27653481780576,5.72659359943123,0,0,0,0,0,0,0,0,0,1.68131311026449,0,0,2.45185957814529,2.45185957814529,1.68131311026449,3.58077032240842,0,0,0,0,0,3.65453871922704,0,2.62743908545956,1.97779623467122,3.98184671294367,0,0,0,0,0,0,0,0,0,5.12717171773159,0,0,0,0,1.97779623467122,0,0,0,0,0,0,0,0,0,0,2.7868247041879,0,0,0,4.52709718529923,2.37298509394106,0,0,0,0,0,0,4.82016315148336,0,4.9054266690314,1.97779623467122,0,0,0,0,0,3.37992255012584,2.15236122948123,0,0,0,4.62545788458768,4.45964680552733,1.97779623467122,0,0
ST00131,stool,4.42546365760127,0,2.73515076457014,4.31143524476085,0,1.00833954043262,0,0,0,1.92295849784786,0,4.76504722332154,0,1.00833954043262,2.14272790961504,5.79771672885162,0,0,0,0,0,0,0,1.00833954043262,0,1.57721047678083,0,0,0,3.0941823909485,0,3.23326569129345,0,0,0,0,0,3.64211625491571,0,0,0,3.11611973148153,0,0,0,0,0,0,0,0,0,4.99446709812537,2.04659881543249,0,0,0,0,1.45608716997995,0,0,0,0,0,0,2.11298794922404,0,1.45608716997995,1.74945248882046,1.00833954043262,0,0,3.95962017530593,1.00833954043262,0,0,1.45608716997995,0,0,0,4.33180597165315,0,4.67413306936228,1.00833954043262,0,0,0,0,0,3.54568586037123,0,0,0,1.45608716997995,4.51017829784817,4.64889201448666,2.17056118390598,0,0
ST00132,stool,3.65230447967318,0,3.35215264577609,3.29374192568014,1.40257282974209,1.69492293578431,0,0,0,2.88161339110194,0,3.52921947460365,0,0,2.85790758727453,5.55791248327671,1.52319330591298,0,0,0,0,0,0,0.958533848257096,0,1.76061545748357,0,0,2.38682191995771,4.16152500501138,0,3.9079684576308,1.23499137621464,0,1.91325056612328,0,0,3.00871119783042,0,3.11507398191324,0,3.7024889870494,0,2.271970578939,0,0,0,0.958533848257096,0,0,0,5.38352965453094,0,0,0,0,0,0.958533848257096,1.81766432057724,0,0,0,0,0,0,0,2.18948485655716,2.65706044162014,1.86808191485593,0,0,3.83380602956033,2.38682191995771,0,2.34126240920025,1.23499137621464,0,0,0,4.29354314037173,0,5.38014629619848,0.958533848257096,0,0,0,0,0,3.9005229038109,2.08757050181478,0,0.958533848257096,2.80069712724692,4.63522203599237,4.514631794043,2.52200610076618,0,0
ST00136,stool,4.15550188631004,0,3.07265508518808,3.78087479620902,0,0,0,0,0,0,0,4.26108363634792,0,0,2.12134180777571,5.25381596408757,0,0,0,0,0,0,0,2.12134180777571,0,0,0,0,3.76157291054267,3.44042188166534,0,3.49839413698484,0,0,0,0,0,2.42072654215297,0,2.12134180777571,0,4.21498151545316,0,0,0,0,0,0,0,0,0,5.38357215949375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26440938031506,0,0,0,3.92427670775303,4.66705763895832,0,0,0,0,0,0,4.25160826961331,0,5.4201610561491,0,0,0,0,0,0,3.23224286977066,0,0,0,2.42072654215297,5.18771594440778,4.19361979860757,2.96361557210901,0,0
ST00138,stool,4.17195786792409,0,3.42215257150698,2.47731304849401,0,2.1777276566558,0,0,0,0,0,0,0,0,2.81232529189681,5.17222293335117,0,0,0,0,0,0,0,0,0,2.1777276566558,0,0,3.11302063331438,3.68007433698845,0,0,0,0,1.70633723926004,0,0,2.65292170313768,0,0,0,1.70633723926004,0,0,0,0,0,0,0,0,0,5.42614895192972,2.00307621213295,0,0,0,0,0,2.5440530733268,0,0,0,0,0,0,0,0,2.77761893628279,0,0,0,0,4.33622165498507,0,0,0,0,0,0,4.32816064822241,0,5.54768551590305,0,0,0,0,0,0,3.63231210406994,0,0,0,0,4.99656982683793,4.76886505821558,0,0,0
ST00139,stool,4.37808934712923,0,3.4766242155596,3.65066900988949,4.25185421097465,1.24314995461878,0,0,0,2.28058261168176,0,0,0,0,2.98148407238842,5.34223923032096,1.53159411388922,0,0,0,0,0,0,0,0,1.87662361442375,0,1.41089131195506,3.1044349583638,3.88604501155313,2.82570688972315,3.5368348771001,0,0,2.4366784235106,0,0,2.81486538587694,0,1.53159411388922,0,4.63723800498771,0,2.1980873028267,0,0,0,1.76912453819128,0,0,0,5.35130311162768,1.41089131195506,0,0,0,1.76912453819128,0,0,0,0,0,0,0,0,0,0,2.7980781419542,1.24314995461878,0,0,4.01248129034604,1.41089131195506,0,0,0.966247590439343,0,1.41089131195506,0,4.41338071675854,0,5.35024842118772,0,0,0,0,0,0,3.60510028732216,0,0,1.53159411388922,0,4.93377803760646,4.9808104709347,2.93411171286464,0,0
ST00141,stool,2.24426757460442,0,2.75917244224992,3.78147137042628,0,1.70634254583846,0,0,0,1.70634254583846,0,3.81835770443147,0,0,2.5440584708777,5.64720635452709,0,0,0,0,0,0,0,1.80154125497804,0,1.12917443103133,0,0,3.25426219081775,3.54294025066037,1.94570522194913,3.58432162596376,1.58424108207813,0,2.09912827929028,0,0,0,0,0,0,4.05378201585655,0,1.87957787400533,0,0,0,0,0,0,0,5.18651801731629,1.12917443103133,0,1.41376935874058,0,0,0,0,0,0,0,0,0,0,0,0,3.23578929963347,0,0,0,4.07705967375139,5.08524465298198,0,0,0,0,0,0,4.37282681498534,0,5.02625437135412,1.12917443103133,0,0,0,0,0,3.0782918332575,0,0,0,0,4.8671776814,4.43492638261037,2.76849637976324,0,0
ST00142,stool,1.67965059547915,0,3.20645933903684,3.48352933377434,1.97611618876962,0,0,0,0,2.19612566016483,0,1.50807626577643,0,0,2.45016763797334,5.79049924586663,0,0,0,0,0,0,0,1.67965059547915,0,0,0,0,1.67965059547915,2.83743665313823,3.22703337075522,4.57843329537335,0,0,1.97611618876962,0,0,3.58966313345775,0,3.73501124744531,0,3.80936947335854,1.22032184537815,0,0,0,0,1.80231312731385,0,0,0,4.62149723079606,0,0,0,0,2.4957710671831,1.22032184537815,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87014294150055,2.80681403549721,0,0,0,0,1.50807626577643,0,4.75529544725248,0,4.7850914169999,0,0,0,1.50807626577643,0,0,2.39920761539254,0,0,0,0,4.67566298658336,4.58658742215478,1.22032184537815,0,0
ST00143,stool,4.09260693382223,0,3.33581037301589,2.96810075242785,1.30828952401838,1.30828952401838,0,0,0,1.30828952401838,0,3.65755529132129,0,0,2.32982150647487,5.26090594330096,1.30828952401838,0,1.59850869080336,0,0,0,0,0,0,0,0,0,3.1379664278996,3.6024706989021,2.58854337049569,3.40050794920316,0,0,2.43412117075019,0,0,2.40205941750337,0,2.06827026427097,1.77093569896023,3.80628770966102,1.59850869080336,0,0,0,0,0,0,0,0,5.41913336160851,2.71858665617208,0,0,0,0,0,0,0,0,0,0,0,3.15592698405269,0,1.30828952401838,3.29093555315319,0,0,0,3.27784705869066,5.05064660925574,0,1.30828952401838,0,0,0,0,4.29756111909463,0,5.39765612088114,3.27339507863602,0,0,0,0,0,3.78477371558789,0,0,0,1.98983062414161,4.98179050613067,4.40135352073334,3.37293575159704,0,0
ST00146,stool,4.53377204943045,0,3.32534423198531,4.29519764475098,3.79009608201113,0,0,0,0,3.24620404883068,2.54821839096332,2.84863343158632,0,0,3.32534423198531,5.21769983488998,0,0,0,0,0,0,0,0,0,2.94542034902494,0,0,3.39226168860083,3.82580607486813,0,3.90876902975285,0,0,0,0,0,3.85880158907735,0,2.24841569922642,0,4.12680363922474,0,0,0,0,0,3.28757433652858,0,0,0,4.69621546277744,0,0,2.24841569922642,0,0,3.09140766131672,0,0,0,0,0,0,0,0,3.09140766131672,2.84863343158632,0,0,0,4.18550519887997,4.88445253692644,0,0,0,0,0,0,4.53600486570326,0,5.44185883571999,4.37951464661449,0,0,0,0,0,5.03624677245711,2.24841569922642,0,0,2.84863343158632,4.97512700186709,4.63157403095563,2.24841569922642,0,0
ST00150,stool,1.86219744503185,0,3.2288338291187,3.5817501164843,1.71844875011142,2.64554524665157,0,0,0,2.79711667368607,0,3.79435181874493,0,0,3.26660102121862,5.13833096748571,1.71844875011142,0,1.71844875011142,0,0,0,0,1.86219744503185,0,1.0514892131629,0,0,4.3640660831065,3.6995999536737,4.03190923301005,3.59440268296461,0,0,2.94608382013245,0,0,3.69242281459413,0,1.0514892131629,0,4.23771841862101,1.97001440403704,1.62361002046508,0,0,0,2.05631768275006,0,0,0,5.18270569777168,2.1282810676419,0,1.0514892131629,0,2.9410100792743,1.71844875011142,0,0,0,0,0,0,0,1.50210162047097,1.0514892131629,2.789949637161,0,0,0,4.3220197100761,2.58043777596288,0,1.50210162047097,0,0,2.24402544359283,0,5.31258127012637,0,5.30758521124402,3.5375586436447,0,0,1.97001440403704,0,0,3.62292019218365,3.28777912669349,0,1.50210162047097,0,5.12703980845105,4.20229210448351,4.57659853296045,0,0
ST00151,stool,3.1618541524461,0,2.13941094393602,3.55961461700166,0,1.33299760661026,0,0,0,1.16687786857314,0,3.87310193232242,0,0,2.13941094393602,5.62544888879955,1.74617109294714,0,0,0,0,0,0,0,0,0,0,0,1.68929077337742,2.26892715860369,0,2.77546718549419,0,0,0,0,0,0,0,0,0,4.80300775380137,0,1.88234365959548,0,0,0,1.45286339160309,0,0,0,5.29581839666364,1.33299760661026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28456565750184,0,0,0,0,0,0,0,3.95813775964291,0,5.3558354459861,0,0,0,0,0,0,2.40513274805022,0,0,0,0,4.57106900499658,4.00523009576517,1.16687786857314,0,0
ST00152,stool,2.56543139956977,0,2.38993037932538,3.67549065576925,4.21385328171725,2.0906663022313,0,0,0,0,0,3.80110627071021,0,0,2.22800666234525,5.61459709259971,1.4990536364871,0,0,0,0,0,0,0,0,0,0,0,3.02329816436774,3.83537873306167,0,3.2256883133303,0,0,0,0,0,2.98382882228807,0,2.48648634531684,2.14142701840291,3.81554745284202,0,2.22800666234525,0,1.21157360287775,1.7931467469879,0,0,0,0,5.4542050235845,1.21157360287775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81351359471792,1.7931467469879,0,0,0,0,0,0,3.68791705828792,0,5.25215131541777,1.21157360287775,0,0,0,0,0,2.89216449963073,0,0,0,1.4990536364871,4.57727287981257,4.45936370370678,1.21157360287775,0,0
ST00159,stool,1.4994564336114,0,1.33018671794516,2.96787126891213,1.33018671794516,0,0,0,0,2.35271678011249,0,4.1276502429793,0,1.62094379296936,2.311516834645,5.48581748834308,0,0,0,0,0,0,0,0,0,2.311516834645,0,0,0,2.33260518549737,0,4.01572482317436,0,0,0,0,0,0,0,3.68331318060297,0,2.80837821699271,0,2.63262440632944,0,0,5.42566919611385,1.33018671794516,0,0,0,5.02208788879776,1.62094379296936,0,0,0,0,2.311516834645,0,0,0,0,0,0,0,0,1.91674474311762,0,0,0,0,4.25067927281079,0,0,0,1.33018671794516,0,0,0,4.31630665142558,0,4.07732594248755,1.04900110619996,0,0,0,0,0,4.95378615633574,0,0,0,0,4.97987431381118,4.39807689799649,4.46867307099234,0,1.33018671794516
ST00161,stool,4.11809044290778,1.76156156442028,3.16715162070873,4.00107110994364,4.47269947234226,1.46798728814436,1.18149539392166,0,0,2.55965455060675,0,3.82454030127143,0,2.78609536117386,2.80096295958934,5.44131660016078,1.56193035511625,0,0,0,0,0,0,2.00136470153546,0,2.330042790546,2.45447344312171,0,3.07396853133118,3.5313489275879,2.52428410119022,3.52126227042298,0.908158326399939,0,1.81187771704358,0,0,3.2888595622455,0,2.00136470153546,0,3.64825079408031,1.85696495010799,0,0,2.55107832014797,2.30022462492436,0,0,0.908158326399939,0,5.19737827284575,1.76156156442028,0,0,0.908158326399939,0,2.00136470153546,2.13284947529049,0,0,2.05881514616301,0,0,2.96194965415568,0,3.35486817872656,2.66473981805857,0.908158326399939,1.56193035511625,0,3.58016461596919,0.908158326399939,0,0,1.89780847231714,0,0,0,4.49514109764288,0,5.30169096486411,0,0,0,0,0,0,4.1573408824355,1.9695129151004,0,0,1.34794885878347,5.22014121451556,4.82165733157117,3.02156079574425,0,1.63912231634409
ST00162,stool,1.46644865828638,0,3.29251624458294,3.96815505808544,4.1403968115912,1.97881555695639,0,0,0,2.88328499542048,0,4.34030045464033,0,0,3.21504542682732,5.40010957044054,0,0,1.01803090358931,0,1.01803090358931,0,0,1.58766230398672,0,1.68232182868555,0,0,3.70911609810482,4.14481758144337,3.7362389687367,3.76599649924793,0,0,2.647308676575,0,0,3.01996936128044,0,1.97881555695639,1.01803090358931,3.96461738021061,1.88304406058285,1.75999624413795,0,0,1.97881555695639,2.31874379270674,0,0,0,4.94611494073282,2.4941396001101,0,0,0,2.59857655866975,1.58766230398672,0,1.29771307585258,0,0,0,0,3.16765131707417,1.46644865828638,0,3.33991798568802,1.29771307585258,0,0,4.11319881316335,3.61975792696384,0,1.88304406058285,1.29771307585258,0,2.01979349494945,0,4.67260220276465,0,5.2915864759184,1.01803090358931,0,0,1.46644865828638,0,0,4.82291959037228,3.7852069095075,0,0,2.5436768698362,5.28727788144889,4.54606900761921,3.43977205271892,0,0
ST00163,stool,4.53500690341205,0,3.40762438512341,3.69611815888726,3.91140903985299,1.56958877796719,0,0,0,2.79521361661872,1.56958877796719,1.741762332678,0,0,3.30223760217957,5.33644187433282,0,0,1.28010421013276,0,0,0,0,1.66415241182777,0,2.4485784685255,0,0,2.80760327026425,3.50968538395072,3.25037833325927,3.17344337170555,0,0,1.80758325618943,0,0,2.80760327026425,0,3.05296264659493,0,4.83557269561163,0,1.96045127267519,0,0,0,2.65559890625957,0,0,0,5.40981304695581,1.80758325618943,0,0,0,2.23694569251837,1.56958877796719,1.28010421013276,1.28010421013276,0,0,0,0,0,2.00141128794615,1.56958877796719,2.28017163046082,1.56958877796719,0,0,4.42181034290994,2.13495396367265,0,0,0,0,1.44853272041226,0,4.4470452381063,0,5.36017865354076,1.28010421013276,0,0,1.28010421013276,0,0,4.06087520840627,1.44853272041226,0,1.80758325618943,1.28010421013276,4.79559275849256,4.50123623145872,3.68167005987453,0,0
ST00166,stool,4.01393728672979,0,2.84253534336137,3.37656738432108,0.96260973938876,0.96260973938876,0,0,0,1.52763389372598,0,4.06877513712668,0,0,2.23723355580734,5.0899164645467,2.19403252598943,0,0,0,0,0,0,0,0,1.62195883673737,0,0,3.01328383754956,3.45297441979342,0.96260973938876,3.74187434451703,0,0,0,0,0,2.98848503027931,0,1.23930335691419,0,4.2309981166651,0,0,0,0,0,0.96260973938876,0,0,0,5.42279718528513,2.57640304917044,0,1.23930335691419,0,0,0,0,0,0,0,0,0,0,0,1.52763389372598,2.43261266426909,0,0,0,3.32933587695953,5.33603464588791,0,1.52763389372598,0,0,0,0,4.14246084741227,0,5.27695135668257,0,0,0,0,0,0,4.1141954451038,0,0,1.23930335691419,0.96260973938876,4.90944647462394,4.62666418186876,1.69940811455845,0,0
ST00167,stool,3.74004242260469,0,1.58190408741069,3.16684925254988,0.586639168475219,1.47135934303429,0,0,0,2.52591762105605,2.50312466752789,4.45913543151778,0,0,2.9056823224524,5.12974590551602,0.981428199616946,0,0,0,0,0,0,0,0,2.615851596383,0,0.981428199616946,0,2.01693559411928,2.46652215391238,3.22754529856757,0.586639168475219,0,0,0,0,4.10100750611108,0,4.13086997396931,2.39769692039565,3.21561234807477,0,0.586639168475219,0,0,0.981428199616946,2.02872191494901,0,0,0,5.66887760766461,0,0,0,0,1.0948847505795,0,0,0,0,0,0,0,0,0,0,0,1.37810138804446,0,0,2.88513697222515,2.02872191494901,0,0,1.9089828733267,0,0,0,3.70104699433276,0,5.25544797374937,0,0,0,1.0948847505795,0,0,3.49360330554923,0,0,1.0948847505795,0,5.06351932643162,4.40953578799525,1.95266795044257,0,0
ST00172,stool,4.46646626111217,0,3.14153543376307,3.72593954850803,1.05572561567685,1.57161342633932,0,0,0,1.72300750493985,0,1.76365243747727,0,0,2.6133966936892,5.65064179198955,1.76365243747727,0,0,0,0,0,0,0,0,0,0,0,1.57161342633932,4.10867037426227,0,3.68885036948802,0,0,2.09839814024012,0,0,1.99785072159816,0,2.132893820855,2.38858704168249,2.68872863151384,0,0,0,1.62814719786847,1.62814719786847,1.43011892142783,0,0,0,5.13692589058613,2.11598838626342,0,0.791307672278112,0,0,0,0,0,0,0,0,0,0,0,0,2.58507278659846,1.57161342633932,0,0,3.98356756126378,0,0,0,1.21889328351147,0,0,0,4.91918848582022,0,5.27495434574925,1.33722308768174,0,1.33722308768174,0,0,0,3.08242583899001,0,0,1.05572561567685,3.76632332871512,4.59679048548334,4.50296328881129,1.33722308768174,0,0
ST00178,stool,2.28670635304581,0,3.0349796475886,3.12205696511333,0,1.39904888746649,0,0,0,1.39904888746649,0,4.20159502442139,0,0,2.4243965418284,5.44515138123798,1.98791486318501,0,0,0,0,0,0,0,0,1.98791486318501,1.86446207934425,0,0,4.30824432886471,0,3.53071335294834,0,0,0,0,0,0,0,0,0,4.08383260598634,0,0,0,1.98791486318501,0,1.39904888746649,0,1.69132755954825,0,5.47657194500762,0,0,0,0,0,0,2.16251506777657,0,0,0,0,0,0,0,0,2.84438614385626,0,0,0,0,1.86446207934425,0,0,0,0,0,0,4.03074158456966,0,5.32860590815741,0,0,0,0,0,0,3.09771653553672,0,0,0,1.39904888746649,4.8645314048675,4.8280651811904,0,0,1.39904888746649
ST00183,stool,1.90352708373544,0,2.91284129664745,1.15167907267503,4.07371481060371,1.60788672638321,0,0,0,2.5361573082312,1.15167907267503,1.60788672638321,0,0,2.82813425762324,5.63042428068739,0,0,0,0,0,0,0,1.43711903874369,0,2.07780682996045,0,1.43711903874369,3.01796245744806,3.67267897314174,0,3.82840384600677,0,0,0,0,0,3.25369959374136,0,2.16429639581418,0,4.20559280835072,0,2.12320110945307,0,2.16429639581418,1.43711903874369,2.75415254548663,0,0,0,5.27404030392626,3.04972487686966,0,0,0,0,1.60788672638321,2.12320110945307,1.43711903874369,0,0,0,0,0,0,1.73013900452635,3.27850972447268,0,0,0,4.28160858856795,1.43711903874369,0,0,1.73013900452635,0,0,0,4.59297835972528,0,5.15418890980743,0,0,0,0,0,0,3.89956969104388,0,0,0,1.43711903874369,4.7815490588227,4.79826162519935,3.61417866039055,0,1.43711903874369
ST00184,stool,0,0,1.63919155499126,3.64728165064149,1.34801654384257,1.51756272314804,0,0,0,1.51756272314804,1.06604998430328,4.13934902635955,0,0,1.98580088288234,5.81594471160485,0,0,0,0,0,0,0,0,0,0,1.51756272314804,0,1.81194748952444,2.96703579528473,0,3.74229372503026,0,0,0,0,0,0,0,1.06604998430328,0,3.5918249889925,0,1.63919155499126,0,0,0,0,0,0,0,5.10153849027491,2.51972381122576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06604998430328,0,0,4.06610236904068,1.73410344863536,0,0,0,0,0,0,1.9352089088605,0,5.00133343628129,3.41990988084176,0,0,0,0,0,2.80587858578008,0,0,0,0,4.57692044077257,4.56450086945945,1.34801654384257,0,0
ST00193,stool,3.33718018049126,0,2.42702990941707,3.29762398433328,0.903545543212289,1.46290065336261,0,0,0,2.50972150822833,1.17657716870691,3.82568689112853,0,0,2.82853488782943,5.52354610714175,1.63397695245381,0,0,0,0,0,0,0,0,1.63397695245381,1.34291962755871,0,0,2.67261734763443,0,3.19614320867305,0,0,0,0,0,0.903545543212289,0,1.17657716870691,0,5.09029504281443,0,1.46290065336261,0,1.89260852901048,0,1.75638632446228,0,0,0,5.42049615846637,1.92993340136267,0,0,0,0,0,0,0.903545543212289,0,0,0,0,0,1.46290065336261,0,1.17657716870691,0,0,0,3.81835021729183,1.63397695245381,0,0,1.46290065336261,0,0,0,3.54903270589069,0,5.22889785093219,0.903545543212289,0,0.903545543212289,0,0,0,2.94991001874391,0,0,1.46290065336261,0,4.90222405254614,3.67501420389549,0.903545543212289,0,0.903545543212289
ST00194,stool,3.4225886754637,0,2.60625204019053,4.20631725271355,4.64191831923377,0,0,0,0,2.24591985767535,0,4.47645817348652,0,0,2.24591985767535,5.64095405387715,1.55670064611137,0,0,0,0,0,0,0,0,1.85166209913822,0,0,2.90674404952417,3.4557872490029,0,3.39895694779851,0,0,0,0,0,3.3300105722898,0,2.73560831086203,0,3.50126309784001,0,1.85166209913822,0,0,1.55670064611137,1.26755911785992,0,0,0,5.28622214854186,1.26755911785992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7287556466288,0,0,4.29152293325114,1.26755911785992,0,0,0,0,0,0,4.59000728584174,0,5.08867321157259,1.26755911785992,0,0,0,0,0,2.99207810569318,0,0,0,1.55670064611137,4.67191558205114,4.5361592039285,2.09207315879414,0,0
ST00205,stool,2.4136756534462,0,1.91570753377304,3.4121652040737,0.907123030330694,1.73287427948796,0,0,0,2.23246573964487,0.907123030330694,3.24000566269431,0,0,2.47953513291787,5.60548868000367,0,0,0,0,0,0,0,1.83384203606707,0,2.12018154778472,0,0,1.6379680360201,2.85248064092767,2.01528530969739,2.78238769181426,0,0,0,0,0,1.27153013968673,0,0.65679928624908,0.65679928624908,3.88237989004812,0,2.12018154778472,0,0,0.65679928624908,1.8557999585944,0,0,0,5.42025461448553,1.41096661171766,0,1.18039184496197,0,1.06490538666815,1.18039184496197,0,0.907123030330694,0,0,0,0,0,0,0,0.907123030330694,0.907123030330694,0,0,2.07089274192777,2.34995919186872,0,1.3468205140857,0,0,0.907123030330694,0,3.15857015461856,0,5.26739407472673,1.27153013968673,0,0,0.65679928624908,0,0,3.65767285345543,0,0,0,0.65679928624908,4.55498115015613,4.96117308788609,1.67196055539152,0,0
ST00207,stool,3.22606392453267,0,1.99774544757757,3.74040657980245,1.02755831030235,1.38331772309252,0,0,0,3.03515120727453,1.09989266083226,4.2388955323165,0,0,2.90228190465054,5.63472403806073,0.686819211471701,0,0,0,0,0,0,0,0,2.72118260290443,0,0,1.47661946241099,3.48595877148916,2.73683354092915,2.97109742338487,0.686819211471701,0,0,0,0,0,0,5.12144978650819,3.48814456837557,4.06383158926682,0,2.2328185389233,0,0,1.5037414138604,2.00609465413427,0,0,0,5.08720175677284,1.78434435509348,0,0,0,1.30771501876199,1.94396946872997,0,0.467019349209186,0,0,0,0,0,0,0,0,0,0,0,4.94340290478871,0.686819211471701,0,0,0.8320661848881,0,1.41669557729299,0,2.66512553576844,0,4.70667566510128,1.78434435509348,0,0,1.38331772309252,0,0,3.54166720956622,0,0,1.26432694539655,0,4.8715248451716,4.69834087368294,2.62328255489933,0,0
