Sample_ID,sample_type,Lentisphaeria,Saprospirae,4C0d-2,Actinobacteria,Alphaproteobacteria,Bacilli,Bacteroidia,Betaproteobacteria,Chloroplast,Clostridia,Coriobacteriia,Deferribacteres,Deinococci,Deltaproteobacteria,Epsilonproteobacteria,Erysipelotrichi,Flavobacteriia,Fusobacteriia,Gammaproteobacteria,Methanobacteria,Mollicutes,Opitutae,RF3,Sphingobacteriia,Spirochaetes,Synergistia,TM7-3,Unassigned,Verrucomicrobiae
ST00116,stool,0,0,1.44427412596695,2.59085622258318,2.70797787294036,3.33972896780764,5.06088436000221,3.35542101583692,1.91085936805904,5.91590750006365,3.89677509466996,0,1.15858386132427,3.40626673638824,1.83274330014133,3.9966181740495,0,2.03446294759851,3.43925452664178,0,3.72511966009269,0,3.28893402305212,0,0,2.61974803450251,2.45110173503844,4.27627666522151,3.7327280997523
ST00123,stool,0,0,0,3.0569386522337,1.78498823395339,5.28606650681012,5.64356016455951,0,0,5.528699159621,3.64122603579789,0,0,3.0569386522337,2.38167118752855,3.99795567829277,0,0,3.90171005765594,0,0,0,0,0,0,0,2.08244094499007,3.58409710093426,0
ST00124,stool,0,0,0,2.58548308706474,1.58164487919027,4.54217414129826,5.38376269120404,3.04762381918033,1.87694730925593,5.78802754782103,4.20360883283111,0,1.12670714426377,2.27141416688506,0,4.83217496986493,0,0,1.70372927497119,0,1.12670714426377,0,0,0,0,0,2.45624139284623,4.36739937964416,0
ST00127,stool,0,0,0,2.27653481780576,0,3.43575851299724,5.83098654754156,4.15650138916845,0,5.44361331031177,3.58077032240842,0,0,3.65453871922704,0,3.98184671294367,0,0,2.62743908545956,0,0,0,0,0,0,2.15236122948123,0,3.94637824865805,1.97779623467122
ST00131,stool,0,0,0,2.04659881543249,0,3.5827057241851,5.84854956303442,4.76607479781488,0,5.33321755100418,3.23326569129345,0,0,3.64211625491571,1.00833954043262,3.11611973148153,0,0,1.87245373209168,0,1.57721047678083,0,0,0,0,0,1.67181503799274,3.95565844541999,2.17056118390598
ST00132,stool,0,0,0,3.01554397121497,1.81766432057724,3.97166969268985,5.5995100712735,3.5354072324372,2.99114361234537,5.75189538731193,3.9079684576308,0,0.958533848257096,3.00871119783042,0.958533848257096,3.7024889870494,0,0,3.17065913644153,0,0,0,2.18948485655716,0,0,2.08757050181478,0,3.80725565713802,2.52200610076618
ST00136,stool,0,0,0,0,0,3.32237179482692,5.43860829074757,4.26108363634792,0,5.78689738613654,3.49839413698484,0,0,2.42072654215297,2.12134180777571,4.21498151545316,0,0,2.12134180777571,0,4.56521487885591,0,4.09580346754123,0,0,0,2.42072654215297,4.35106049139302,2.96361557210901
ST00138,stool,0,0,0,0,2.5440530733268,3.71482946461866,5.31586720494668,0,0,5.8761142922149,0,0,0,2.65292170313768,0,1.70633723926004,0,0,0,0,3.49024454106937,0,0,0,0,0,0,4.5066117666927,0
ST00139,stool,0,1.41089131195506,0,2.44959666480422,1.41089131195506,3.71114514828903,5.48080206998534,2.82570688972315,1.8261917186723,5.79306252498287,3.5368348771001,0,1.53159411388922,2.81486538587694,0,4.63723800498771,0,0,1.6259425916799,0,0.966247590439343,0,0,0,0,0,2.31661265380734,4.33588739791222,2.93411171286464
ST00141,stool,0,0,0,1.94570522194913,0,3.2890056938592,5.78361531194749,3.82407670059989,1.41376935874058,5.55907414493487,3.58432162596376,0,0,0,1.80154125497804,4.05378201585655,0,0,0,0,0,0,0,0,0,0,0,3.74604326136596,2.76849637976324
ST00142,stool,0,0,0,2.68561039669922,1.80231312731385,2.77386726645232,5.87639967001515,3.23499761886652,1.89785166898699,5.23691331834959,4.57843329537335,0,0,3.58966313345775,1.67965059547915,3.80936947335854,0,0,3.73501124744531,0,0,0,1.22032184537815,0,0,0,1.22032184537815,4.26636031904156,1.22032184537815
ST00143,stool,0,0,2.88901297521299,1.77093569896023,3.80100829841245,3.84396127994152,5.52075858390783,3.80365602624652,1.30828952401838,5.79564886574598,3.40050794920316,0,0,2.40205941750337,0,3.80628770966102,0,0,2.13468655898402,0,3.54419450950334,0,2.83110112836982,0,0,0,1.30828952401838,3.86048302344948,3.37293575159704
ST00146,stool,0,0,0,3.4765515136547,0,5.06020898968997,5.59968264250076,2.84863343158632,0,5.62616988203141,3.90876902975285,0,0,3.85880158907735,0,4.12680363922474,0,0,3.73739881768867,0,3.86926559144406,0,0,0,0,2.24841569922642,2.94542034902494,4.25458195151467,2.24841569922642
ST00150,stool,0,0,3.66824247990226,3.21275668531237,3.37300524859,3.80215036157119,5.57019885239529,4.23148850886563,2.31423495193903,5.71267085068229,3.59440268296461,0,1.50210162047097,3.69242281459413,1.86219744503185,4.23771841862101,0,0,1.33279080431357,0,0,0,3.35370845620405,0,0,3.28777912669349,2.93068123320206,4.04173256419965,4.57659853296045
ST00151,stool,0,0,0,1.84152003185909,0,2.64238956494063,5.65914390306691,3.87429434422205,0,5.67094854677257,2.77546718549419,0,0,0,0,4.80300775380137,0,0,0,0,0,0,0,0,0,0,0,3.46579550025918,1.16687786857314
ST00152,stool,0,0,0,1.4990536364871,0,3.05365298096973,5.64831908944647,3.80110627071021,0,5.72877566153788,3.2256883133303,0,0,2.98382882228807,0,3.81554745284202,1.21157360287775,1.7931467469879,2.48648634531684,0,0,0,0,0,0,0,0,3.39103968010914,1.21157360287775
ST00159,stool,0,0,0,2.63262440632944,1.04900110619996,4.95604552860406,5.53865260582334,4.12863907562523,0,5.32819850253589,4.01572482317436,0,0,0,0,2.80837821699271,0,5.42566919611385,4.43586401169143,0,1.62094379296936,0,0,0,0,0,1.85950366836153,3.4572198824548,4.46867307099234
ST00161,stool,0,0,2.51497230606613,2.70300538149806,2.70906757688481,4.18436130573606,5.66773080903888,3.92355489113172,3.04161211475752,5.69077288987986,3.52126227042298,0,0,3.2888595622455,2.00136470153546,3.64825079408031,2.56806469641511,2.30022462492436,3.40493962414786,0.908158326399939,3.12996131945211,1.76156156442028,1.56193035511625,0,0,1.9695129151004,2.05881514616301,3.36562055521988,3.02156079574425
ST00162,stool,0,0,1.46644865828638,3.1049064065466,2.18122214879185,4.83951937648506,5.52978659370327,4.45954192049733,1.58766230398672,5.69728548805153,3.76599649924793,0,0,3.01996936128044,1.58766230398672,3.96461738021061,0,1.97881555695639,2.12363876555812,0,0,0,3.1448043911897,0,0,3.7852069095075,2.57744198014258,4.56675303199613,3.43977205271892
ST00163,stool,0,0,0,2.91997833380969,1.91522201615597,4.16008940205993,5.50383761249345,3.26340093286012,1.86472888403461,5.76332555421994,3.17344337170555,0,1.80758325618943,2.80760327026425,1.66415241182777,4.83557269561163,0,0,3.07330632122666,0,1.00128317838385,0,1.56958877796719,0,0,1.44853272041226,2.95614873142631,3.78888576236098,3.68167005987453
ST00166,stool,0,0,3.62776158085432,2.34581875997069,0,4.13445934309959,5.56667922554519,4.06907807221115,0,5.7422594358666,3.74187434451703,0,1.23930335691419,2.98848503027931,0,4.2309981166651,0,0,2.09211038627928,0,3.73473995462271,0,0.96260973938876,0,0,0,0.96260973938876,4.29954736710321,1.69940811455845
ST00167,stool,0,0.981428199616946,0,2.55455896131032,1.0948847505795,3.69931263821688,5.16952611142899,4.46351562348595,0,5.84982756140172,3.22754529856757,0,1.0948847505795,4.10100750611108,0,3.21561234807477,0,0.981428199616946,4.96441798483287,0,0,0,0.827428854155802,0,0,0,1.58190408741069,3.27948592587513,1.95266795044257
ST00172,stool,0,0,0,2.04090055053665,0.791307672278112,3.89546500416585,5.75976031912955,2.06092423544554,0,5.59850930869154,3.68885036948802,0,1.05572561567685,1.99785072159816,0,2.68872863151384,1.62814719786847,1.62814719786847,4.08284729118702,0,1.21889328351147,0,0,1.33722308768174,0,0,2.08006525068699,3.34431674211801,1.33722308768174
ST00178,stool,0,0,0,2.08393085795979,2.4243965418284,3.22047683298085,5.46404543495071,4.20356152095281,2.28670635304581,5.82823013887768,3.53071335294834,0,0,0,0,4.08383260598634,1.98791486318501,0,1.39904888746649,0,0,0,0,0,0,0,0,3.23287872748784,0
ST00183,stool,0,1.43711903874369,0,2.58345121600727,2.12320110945307,4.01923320510111,5.69718129346236,1.96969843577842,3.09339672023761,5.65160267922909,3.82840384600677,0,0,3.25369959374136,1.43711903874369,4.20559280835072,2.16429639581418,1.43711903874369,2.48307658899824,0,0,0,1.82542912951019,0,0,0,2.07780682996045,4.07994943478073,3.61417866039055
ST00184,stool,0,0,0,1.51756272314804,1.51756272314804,3.03177296517788,5.82836290180372,4.13934902635955,1.9352089088605,5.47675895218121,3.74229372503026,0,0,0,0,3.5918249889925,0,0,1.06604998430328,0,0,0,0,0,0,0,0,3.35152355894785,1.34801654384257
ST00193,stool,0,0,0.903545543212289,2.57915843387186,1.34291962755871,3.2524017599286,5.5419063602881,3.83424121083438,1.34291962755871,5.71221396561119,3.19614320867305,0,1.46290065336261,0.903545543212289,0,5.09029504281443,1.89260852901048,0,1.75638632446228,0,0,0,0,0.903545543212289,0,0,2.10432022089505,3.34824058009715,0.903545543212289
ST00194,stool,0,0,0,2.3246900309398,0,3.11301420126289,5.7472934780072,4.47645817348652,0,5.59070061164638,3.39895694779851,0,0,3.3300105722898,0,3.50126309784001,0,1.55670064611137,2.80043822611871,0,0,0,0,0,0,0,2.20043619963317,4.05169709446367,2.09207315879414
ST00205,stool,0,0,0,2.33601208275105,1.06490538666815,3.7077245857474,5.61068532465918,3.26491357685405,1.56078135686424,5.75002018816677,2.78238769181426,0,0,1.27153013968673,1.83384203606707,3.88237989004812,0,0.65679928624908,1.06490538666815,0,1.51634850658192,0,0.65679928624908,0,0,0,1.06490538666815,4.14574190622541,1.67196055539152
ST00207,stool,0,0,0,3.07854191906323,1.69263188341753,3.90587347146995,5.72368481339641,4.25232910168155,1.57621983152454,5.46614154715337,2.97109742338487,0,1.26432694539655,0,0,4.06383158926682,0,1.5037414138604,5.13044195644116,0,0,0,0.467019349209186,0,0,0,2.24729348928642,3.44850669131672,2.62328255489933
ST00222,stool,0,1.24756796114386,0,2.67037361446048,0.970427989305884,4.61910669627868,5.75611052546552,4.11413639737911,1.83080644604829,5.49065561280214,3.80099477310342,0,0,3.37780492119437,0,3.03560053923941,1.92643220830625,4.61779847952464,3.57747000418569,0,0,0,0,0,0,0,0.970427989305884,3.42110869551891,3.86083597926632
ST00223,stool,0,0,1.35838977423375,2.20693889086104,1.19170983181835,3.52185783759939,5.69204760657475,3.74611772270306,0,5.6819476780941,3.2950005526085,0,0,0,0,3.98636006514704,0,0,2.51634817797065,0,0,0,0,0,0,0,1.19170983181835,3.78043756179574,0
ST00226,stool,0,0,0.731831778042043,2.27852433581491,3.14138715240971,3.75977803352098,5.51466973160418,3.42180180377857,2.02707387436791,5.81068020270274,3.22394724384804,0,1.36106804399838,2.33497183311442,0,3.7830281287152,0,0,2.1373019507132,0.731831778042043,3.25895222672443,0,2.10855653039059,0,0,0,1.43708595111413,3.5951812007732,3.33227385025131
ST00227,stool,0,0,0,2.11427359035327,0,3.15262090715933,5.80771626862112,3.01443279652801,0,5.47846622404489,3.77375346428913,0,0,0,0,4.57780160893473,0,0,0,0,0,0,0,0,0,0,0,4.01944905566335,0
ST00228,stool,0,0,3.16027273537336,3.44736913043047,0,4.52523924714115,5.38641293255129,3.94712750959338,2.2592795666174,5.81499134137241,3.2113918932341,0,0,3.18658401081031,0,3.76210746598293,0,0,3.85354032234978,0,0,0,2.2592795666174,0,0,1.96063360351677,0,4.2547296138536,4.348568796074
ST00231,stool,2.17502616496764,0,3.26925772199465,2.45618242467751,3.79886550000806,3.48401038821209,5.48728078220935,3.6553216885559,1.58158725472593,5.79662884984609,3.83098419367862,0,0,3.59954702098355,1.41114975237537,4.0041334001021,1.58158725472593,0,3.26048856559798,0,4.29815899441047,2.05105382098149,2.2415581271323,0,0,1.41114975237537,1.12665238949532,3.81809331961492,3.05710155310768
ST00232,stool,0,0,0,2.8984695706686,2.70843953865362,4.34509820053543,5.58923136046127,3.15505089078687,2.40825856742818,5.70815391774237,4.04508726108786,0,1.88932013660709,2.25408302394145,0,2.88424742031739,3.08815474852017,0,4.77298913757586,0,1.88932013660709,0,0,2.01285571846197,0,0,3.08815474852017,3.25805700312584,0
ST00234,stool,0,0,1.43656793203146,3.12826996453636,0,3.78593552339862,5.2022421998297,3.80515620302592,0,5.86593452988371,4.35841456096303,0,0,3.11531478217057,1.72957763237784,4.15720143214817,0,1.43656793203146,3.29275409012978,1.60732881827654,0,0,3.04401833731316,0,0,4.13305810768913,1.82486565821152,4.4690271735933,3.88432611248131
ST00243,stool,0,0,0,1.68283358716008,0,3.03000817662318,5.74701160344455,4.36079145664209,0,5.59727997997281,2.76464798023988,0,0,2.04087288546777,0,3.42799916472317,0,0,0.665482244632615,0,0,0,0,0,0,0,1.2820494032075,4.26558244675445,0.916869344643071
ST00248,stool,0,0,0,2.29868084222242,1.65304325705541,4.17265354382193,5.59232897491131,3.79359403358617,2.4897859355137,5.73383232574096,4.12855995603139,0,0,1.48175274120396,0,4.03011621625929,1.65304325705541,0,2.50992540588686,0,0.920666425873127,0,1.36156225949307,0,0,0,1.65304325705541,4.11558160694208,3.889259356258
ST00253,stool,0,0,0,2.65585023457448,1.48603906343302,3.48248695113354,5.40861277295515,4.20343741565732,0,5.82669851552135,4.05372181578661,0,0.924568572014555,0,0,4.44901612531763,1.9536010452944,0,2.17351242932898,0,0,0,0,0,0,0,1.7799194026095,3.60923923475038,3.97884665173269
ST00259,stool,0,0,3.133900560428,2.95796880626173,3.17962614297976,4.55956208076373,5.67084155830238,4.45810759092264,0,5.60127276634233,3.67079325015615,0,0,3.69793987912861,2.4818033526124,4.21278922860776,0,0,3.45824368874588,0,0,0,0,0,0,0,0,4.517808540993,3.08278791969537
ST00266,stool,0,0,0,2.88462759524131,1.81163295473728,3.55869199456992,5.77061938342933,4.67837532363011,0,5.47027435675007,3.20060447049111,0,0,0,0,4.24671145727477,0,0,4.54593087651201,0,0,0,1.00498825592115,0,0,0,1.81163295473728,3.62264288775988,3.6264021439777
ST00379,stool,0,0,2.0780396171801,2.77409695878694,1.78062319304319,4.22975735194463,5.15188781802962,2.6950618107482,2.87660546019184,5.84260265525458,5.01978638696741,0,1.6081156865305,2.84093936259823,0,3.90160399832952,2.41187342389384,2.14446771908352,1.6081156865305,0,2.55273501152447,0,0,0,0,0,2.50173450297792,4.25339690614428,4.03188373276802
ST00382,stool,0,0,0,2.57424645473241,1.38715153692328,3.92168761217862,5.62955252628523,1.91830905305363,2.44969339513189,5.71218966680512,2.99265859522526,0,0,3.43916326401251,0,2.94349357311547,1.38715153692328,0,2.75889077342553,0,0,0,0,1.10357481548636,0,0,2.15020269157609,3.29087619811511,4.62316313375428
ST00383,stool,1.31488962032748,0,2.72551219805014,2.95023551926936,4.08808638003381,3.77865095624694,5.5577560345016,3.94465791863615,2.56557982725644,5.74266573742859,3.80260151777834,0,1.93522366845331,4.37935240752113,0,3.37868381139727,2.70356034872035,1.82279014168137,2.30970477125315,0,1.14918939653433,0,0,1.60527385522164,0,1.14918939653433,2.86601898294028,3.8395246229641,4.1973519666853
ST00384,stool,0,0,0,0,0,4.65024667324237,5.55332815766967,4.22429413587082,0,5.73837383796404,0,0,0,0,0,4.44613252082028,0,0,3.74722470077558,0,0,0,0,0,0,0,0,0,0
ST00386,stool,0,0,0,3.43070661060347,2.14040264189423,4.08350478737036,4.58859398642269,3.4215113449207,0.95754098894708,5.93482146283905,4.4680344822763,0,1.61640280187825,1.81656556737729,0,4.62580893810512,0,3.57901138497044,2.23157388410382,0,0,0,0,0,0,0,2.47645304751948,3.76057261113031,3.09184210733281
ST00387,stool,0,0,0,1.16871561242758,0.89617900626911,2.99296838239724,5.80183283770349,4.11506239273309,0,5.53555356861952,3.45118625939549,0,0,0,0,3.72713387092254,0.89617900626911,0.89617900626911,1.69122226669533,0,0,0,0,0,0,0,1.33487794143491,2.95161983332944,0
ST00411,stool,0,0,3.16004679162049,0,2.23287523608327,3.84051765341951,5.360341179896,3.13373662911743,0,5.86225341978791,3.83784545059426,0,0,2.9298081175444,0,3.88359663242386,0,0,1.63837046697061,0,0,0,0,0,0,0,0,4.23359775367691,1.93437827978953
ST00412,stool,0,0,0,2.06503933087608,0.504258191584973,3.36957657525254,5.66912299430625,0.573079963383628,1.75115784120979,5.70729042108232,3.49743351940671,0,0.684711883072161,3.22405107935211,1.24181455992384,3.06801988131303,0.321540004329491,0.632472853767039,1.98905439337034,0,0,0,0,0,0,0,1.56399495724033,3.62339708920236,4.02860536786297
ST00420,stool,1.2874557151772,0,2.44211625888028,3.44070171102746,3.62058290511783,4.74295519220517,5.37453925144556,3.53175239563512,2.14265259820593,5.7884731424408,4.53781415252679,0,1.92288354618787,3.96041982407582,2.00908963922407,3.80296941431889,2.99728399405532,2.14265259820593,2.38020969474909,2.41226510411177,0,0,2.00908963922407,1.87237889214951,0,0,3.2401347084874,4.46078241230525,0
ST00425,stool,0,0,2.88653582698406,2.29455438154743,3.3231819298152,3.2790003755825,5.82346054369707,3.8936241685813,1.20628602812099,5.47736495292068,3.06807447255072,0,0,3.25236263919056,0.931457855351392,4.19858284836206,0,0,1.88309334143129,0,0.931457855351392,0,1.73062078083852,0,0,0,1.20628602812099,3.26677244615069,2.45866804245354
ST00465,stool,0,0,0,2.51225803238146,1.44752044183318,3.1508249710812,5.70526641629369,2.94188683010744,1.00033825919807,5.66736154481651,3.80349132307236,0,0,2.52412116936101,0,3.87060405565824,1.44752044183318,0,3.11029139865413,1.00033825919807,0,0,0,0,0,0,1.27910965597061,3.98607164816105,1.00033825919807
ST00480,stool,0,0,0,2.25278724808726,1.95417709203474,4.47996475968539,5.71179068742508,3.28030355291852,0,5.63070934119635,3.07733209262744,0,0,2.87072786837548,0,4.16749485508768,0,0,3.84148102229763,0,0,0,0,0,0,0,1.36635965021405,3.22833424531561,1.91682705704954
SW00001,swab,0,0,0,2.59548134192931,0,4.47348811045712,5.69702370346292,0.877934009761538,1.43455453473106,5.59366156182459,3.64240013900038,0,2.47090988598203,0,2.02447089094194,4.34746926979942,0,0.877934009761538,4.50394727140984,0,0,0,0,0,0,0,0,4.31730656091146,0
SW00002,swab,0,0,3.24115943370125,2.23484627527217,0,3.04561447282044,5.58437776795653,4.04659655484048,0,5.76505233518192,3.43929379046696,0,0,3.11345811356729,2.34820563422818,4.08967777114626,0,2.08102679532944,1.84068320115124,0,0,0,1.54587600764921,0,0,0,0,3.45257124523786,1.25703034869783
SW00003,swab,2.09576384643354,0,3.21963304987966,2.96197227840255,2.45551824973457,4.13996192335629,5.39457729205686,3.58093098094087,1.12603570795937,5.81955598630682,3.71456408946205,0,2.47393825582838,3.45977287484265,2.88522398753256,4.33383287905631,0,2.97354167612129,1.87623126774253,0,2.3950485713387,0,3.55627991237909,0,0,1.12603570795937,1.41050912491855,4.51911585921621,3.42688256267355
SW00004,swab,0,0,0,2.53978643415865,1.55092069426536,4.52036319958266,5.52103016533516,4.41993265875516,0,5.71572240390703,3.94851350949355,0,2.58106518300456,3.2711579187674,2.01982187144877,4.68466850014688,0,1.55092069426536,2.97036046976758,0,0,0,0,0,0,0,1.84580026382133,4.44649554378011,0
SW00005,swab,0,0,0,2.42076912753428,0,4.32996252071203,5.64579919563167,3.88437135135371,0,5.6878282371665,3.51616012471974,0,2.61399538863376,3.44814867903465,3.1884071684952,4.08602223010523,0,0,3.95855533475998,0,0,0,0,0,0,0,0,4.0669046204736,0
SW00006,swab,0,0,0,2.51793957819985,2.00727365289515,4.79732988995846,5.43692988590212,2.24521834128002,0,5.77096195790521,3.37568900248143,0,3.04059416528341,1.34630735658918,2.40717331021094,4.59311862942664,0,1.22784176160757,4.15674662842143,0,0,0,0,0,0,0,0,4.19774261570462,0
SW00007,swab,1.94348472688285,0,3.75150015022346,1.35601639159927,3.50390329530149,4.20394447513178,5.39179169354107,4.15799354647216,0,5.81291982410953,3.43003289066726,0,2.29291044824146,3.90587768447623,0,3.50093974857766,0,0,3.80927366343287,0,0,0,3.45717535820804,0,0,0,0,4.60946177812747,1.94348472688285
SW00009,swab,0,0,0,2.47823116592572,1.29524769369673,3.5977424995821,5.58330263478885,3.95606015665871,0,5.75717421405368,3.25215268480842,0,1.41464984522741,2.93905837653542,2.9946405662767,4.34725700717799,0,0,1.29524769369673,0,0,0,0,0,0,0.860047980805645,0,3.7710489600804,1.70724032775404
SW00011,swab,0,0,0,2.9600161070697,1.67870261199518,4.43951323099888,5.63146475750587,1.67870261199518,1.5071381014091,5.66775806206178,3.53493322402009,0,2.8510076668445,3.39531929479375,3.1948272578912,4.48254405470783,0,2.79514040825018,4.00833605974632,0,0,0,0,0,0,0,0,4.45780643461442,1.60133773124457
SW00012,swab,0,0,0,2.61085900725963,1.42241217923393,4.08422791278641,5.66277703592444,3.8190394069483,0,5.68796814255501,3.0544170878637,0,2.22120462242697,3.29519560159901,3.31704070602369,4.2710971421389,0,0,2.38518999308976,0,0,0,0,0,0,0,0,3.95656136488434,1.42241217923393
SW00013,swab,0,0,1.15729913408248,3.24513477688798,3.22830931124428,4.08192610235533,5.51635962185812,4.27979964833776,0,5.75234931536862,3.54768897897122,0,1.87219310286895,3.29497425325499,3.1108259038808,4.32928724423883,0,2.00533449863084,2.97767777066015,0,0,0,0,0,0,0,0,4.6273054037658,1.15729913408248
SW00014,swab,0,0,0,2.7707594589268,0,3.78419837558404,5.72534211477945,0.827189960438925,0,5.60224105389392,3.71678711277084,0,1.99207983016115,3.6079387224489,2.85815836383999,4.09147318521242,0,3.92925528537092,4.19859373700342,0,0.827189960438925,0,0,0,0,0,1.47108816133024,4.17898252322847,0.827189960438925
SW00018,swab,0,0,0,1.92563286363817,1.33876623393883,4.56930736879816,5.71824415244538,4.26116368457046,1.33876623393883,5.57679889302207,3.75621466301166,0,2.38089627821942,3.21901745000079,1.97621233223687,4.33019009670738,0,1.05720101119931,1.92563286363817,0,0,0,0,0,0,0,0,4.12290087671888,3.3031314272838
SW00019,swab,0,0,0.90526529722991,1.70140562111963,1.34479520731431,3.62074192929697,5.74869343386242,4.394266766068,0,5.59974036014558,3.88903198290174,0,1.46479771960608,0.90526529722991,1.80862643348841,3.43657390764866,0,1.17841120330278,2.9620008380822,0,0,0,0,0,0,0,0,2.96532516305269,1.17841120330278
SW00020,swab,0,1.2695648911655,0,1.8537523412326,2.47746540333854,5.64722751709347,5.38651712092831,3.90837903078869,0,5.43872158443771,3.81148242499599,0,4.08256021536924,3.12670567795051,1.8537523412326,3.29111276464149,0,1.73083615360749,3.55531866132121,0,1.8537523412326,0,0,0,1.2695648911655,0,0,3.41599595697163,3.1092282770245
SW00021,swab,0,1.56869302827561,2.03792681171477,4.06063589920817,2.25818073035471,5.4284111848805,5.36915436204138,3.79114182382403,0,5.54449728860452,3.20543815115501,0,3.79867192301305,3.23375465821348,3.34587844634305,4.35235918164996,0,4.25666922091807,3.33515947697401,0,1.27923198322146,0,1.27923198322146,0,0,0,1.95954079029629,4.87414518268941,0
SW00022,swab,0,0,2.72477126832215,0,0,4.25031568920608,5.72247371236987,3.89132512255192,0,5.62025875534984,3.65346739639066,0,0,3.15561938131971,3.78848068283583,3.96454838086792,0,2.02906294266189,3.40536405107714,0,0,0,2.20379814465157,0,0,0,0,3.68782895912485,0
SW00023,swab,0,0,0,2.43390681713383,3.12613681268985,4.80854618646168,5.59591442362062,2.34409905475803,0,5.70971424258384,3.26184624699025,0,3.15276967229621,1.83661784381636,3.74809034705777,3.78092491999951,0,1.25313445603244,3.45364688988641,0,1.54186875323106,0,0,0,0,0,1.25313445603244,3.95739747431904,0
SW00024A,swab,1.37876134177175,0,3.35713617503941,3.95410272125416,2.80416005872815,4.79848708206349,5.34834073313606,4.07163699305989,0,5.59509367079998,3.20403057378975,0,3.05956359146764,3.21478575873575,4.34476173542424,4.0403631508147,0,2.01761774538938,2.98648974861583,0,3.45027392209825,0,2.59177688454919,0,0,1.47202486555916,0,5.40648723072613,0
SW00024B,swab,1.58252333953275,0,0,1.29270431993349,0,3.52538734144129,5.42997494311536,4.29078300100894,0,5.81154023311834,3.74427980384015,0,1.58252333953275,3.75861171555455,3.35653624625531,4.44522265949466,0,1.87783741970422,1.29270431993349,0,0,0,0,0,0,0,0,4.25543587222998,2.61346684004457
SW00025,swab,0,0,0,2.37107841409367,0,3.77753891022853,5.47001188794434,1.67943827183663,0,5.7047253298989,3.16191738168285,0,2.15045993143361,2.99291740436667,3.7531185041975,4.89323845315018,0,1.97590162129966,4.38123762224732,0,0,0,0,0,0,0,0,4.90880969535656,2.44995154808406
SW00026,swab,0,0,0,3.14758920786455,0,4.71944604400047,5.74293313534313,4.03651123626117,0,5.4936342974533,3.42924414886099,0,2.95776897174669,4.08805142976883,3.96050382256356,3.52361323902733,0,3.65635588957561,2.87656256586077,0,0,0,0,0,0,2.79236531849458,0,4.55883209533369,0
SW00027,swab,0,0,0,2.77397047754423,3.64839789631252,4.21061990505938,5.71876999652414,4.13969347863762,0,5.60278510067658,3.74528839173153,0,0,2.34921808326508,0,4.41916885459718,0,2.47367069339459,1.87596637454852,0,0,0,0,0,0,0,0,3.71533074489761,3.52349168707023
SW00028,swab,0,1.80308641804828,0.860611894532713,4.29878320836545,2.1792925381345,5.75230925649574,4.94397169861776,2.6034612746657,0,5.43186398316479,3.22942314920317,0,3.7962671421094,2.67218380672583,3.08880790515749,3.44763068945432,0,4.15072100772287,3.97406878721643,0,1.29586871378509,0,1.13062793758436,0,0,0,0,4.29878320836545,0
SW00029,swab,1.90047442163289,0,3.50077954326016,3.93245555470888,2.84983495022801,4.37115187572248,5.43455779640018,4.08906528261587,0,5.63549990766893,3.07143815426522,0,2.41951320873774,3.14244589558499,3.48987966556674,4.01995853369065,0,2.12013306859188,2.949823736696,0,3.82446230811847,0,2.265319097299,0,0,1.72710535041389,1.43414101435749,5.34901164449024,0
SW00030,swab,0,0,0,2.53498625425041,0.938516282219117,5.1302064557541,5.57820539509006,3.93190329810039,2.0929973368353,5.66500886235203,3.62896915599493,0,0,2.95030253828108,2.13161480182713,3.46242405829038,1.55095797046557,1.09760074841817,3.38038827041659,0,0.938516282219117,0,0,0,0,0,0.938516282219117,3.6405689673939,0
SW00031,swab,0,0,0,2.11094839266604,0,4.03703026049929,5.71769989805702,4.35310338238908,0,5.57665790331481,4.08533074216945,0,0,0,2.7104781441653,3.22177550423236,0,2.58582127438709,4.66146394915609,0,0,0,0,0,0,0,0,3.81520809666858,0
SW00032,swab,1.80811053431495,0,3.73839712004248,2.20197805624113,4.1992691423354,4.60202962105326,5.32289943246162,4.00137424546634,0,5.81891991682209,3.43994867154075,0,2.91577260120106,3.45466667161521,0,3.50472893255005,0,1.80811053431495,3.41425288714044,0,0,0,3.27135626547441,0,0,0,0,4.61755346148495,3.54178912889252
SW00033,swab,0,0,0,0,0,4.04762612262046,5.45343790970229,3.50071190987246,0,5.79514666483358,0,0,2.78113493776578,0,2.48082321616932,4.75928801775528,0,0,4.24656596095074,0,0,0,0,0,0,0,0,3.22000992880611,0
SW00035,swab,0,0,0,3.85677161502385,3.75605096113797,5.33403761266231,5.36461628326954,4.05415103521987,1.41874933475514,5.61336172369399,3.27133065261996,0,3.64500276563755,3.29418161149594,3.97940369511037,4.23884814937821,0,3.84908586486745,3.29418161149594,0,0,0,0,0,0,0,1.41874933475514,4.85686960983841,3.2533671061351
SW00036,swab,0,0,0,3.41388214931917,0,5.78261424754403,4.83395861387778,3.90478860296891,2.10538147628076,5.40288392539957,3.50003815370884,0,4.23070861596382,3.39217148705687,0,3.60721808271265,0,3.21616823937945,4.0910006360786,0,0,0,2.28033550071277,0,0,0,0,4.31682558709912,2.58022527599366
