Sample_ID,sample_type,Abiotrophia,Acetanaerobacterium,Acetitomaculum,Acetivibrio,Acetobacter,Acetobacterium,Acetomicrobium,Acholeplasma,Achromobacter,Acidaminobacter,Acidaminococcus,Acidovorax,Acinetobacter,Actinobacillus,Actinobaculum,Actinomadura,Actinomyces,Adlercreutzia,Aerococcus,Aeromonas,Aggregatibacter,Agromonas,Akkermansia,Alcanivorax,Alicyclobacillus,Alistipes,Alkalibacterium,Alkaliflexus,Allisonella,Allobaculum,Allofustis,Alloiococcus,Alloscardovia,Aminiphilus,Aminobacterium,Anaerobacter,Anaerobiospirillum,Anaerococcus,Anaerofilum,Anaerofustis,Anaeroglobus,Anaerophaga,Anaeroplasma,Anaerorhabdus,Anaerosphaera,Anaerosporobacter,Anaerostipes,Anaerotruncus,Anaerovibrio,Anaerovorax,Anoxybacillus,Aquabacterium,Arcobacter,Arthrobacter,Asaccharobacter,Asteroleplasma,Asticcacaulis,Atopobium,Atopostipes,Auritidibacter,Bacillus,Bacteroides,Barnesiella,Beijerinckia,Bergeyella,Bhargavaea,Bifidobacterium,Bilophila,Blastococcus,Blautia,Bordetella,Bosea,Brachybacterium,Bradyrhizobium,Brevibacillus,Brevibacterium,Brevundimonas,Bulleidia,Burkholderia,Buttiauxella,Butyricicoccus,Butyricimonas,Butyrivibrio,Byssovorax,Caenimonas,Caldicoprobacter,Campylobacter,Capnocytophaga,Cardiobacterium,Carnobacterium,Caryophanon,Catellicoccus,Catenibacterium,Catonella,Caulobacter,Cellulomonas,Cellulosilyticum,Cellulosimicrobium,Cetobacterium,Chryseobacterium,Citricoccus,Citrobacter,Clavibacter,Cloacibacillus,Cloacibacterium,Clostridium IV,Clostridium XI,Clostridium XII,Clostridium XIX,Clostridium XVIII,Clostridium XlVa,Clostridium XlVb,Clostridium sensu stricto,Collinsella,Comamonas,Coprobacillus,Coprococcus,Coraliomargarita,Coriobacterium,Corynebacterium,Cosenzaea,Coxiella,Cryobacterium,Cryptobacterium,Curvibacter,Deinococcus,Delftia,Dermabacter,Desulfobulbus,Desulfocurvus,Desulfonispora,Desulfovibrio,Devosia,Dialister,Dickeya,Dietzia,Dokdonella,Dorea,Dysgonomonas,Eggerthella,Eikenella,Elizabethkingia,Enhydrobacter,Enterobacter,Enterococcus,Enterorhabdus,Eremococcus,Erwinia,Erysipelothrix,Erysipelotrichaceae_incertae_sedis,Escherichia/Shigella,Ethanoligenens,Eubacterium,Facklamia,Faecalibacterium,Fastidiosipila,Fibrobacter,Filifactor,Filimonas,Finegoldia,Flavobacterium,Flavonifractor,Fusibacter,Fusobacterium,Gallicola,Gardnerella,Gemella,Gemmiger,Geobacillus,Geodermatophilus,Georgenia,Geosporobacter,Geotoga,Globicatella,Gordonibacter,Gp2,Granulicatella,Gulosibacter,Haemophilus,Hafnia,Haliscomenobacter,Hallella,Haloactinobacterium,Halomonas,Helcobacillus,Helcococcus,Helicobacter,Hespellia,Holdemania,Howardella,Hydrogenoanaerobacterium,Hydrogenophilus,Hymenobacter,Hyphomicrobium,Iamia,Ilumatobacter,Isoptericola,Janibacter,Janthinobacterium,Jeotgalicoccus,Jonquetella,Joostella,Kingella,Klebsiella,Kocuria,Kurthia,Kytococcus,Lachnobacterium,Lachnospira,Lachnospiracea_incertae_sedis,Lactobacillus,Lactococcus,Lactonifactor,Leadbetterella,Leclercia,Legionella,Leptotrichia,Leuconostoc,Limibacter,Luteimonas,Lutibacter,Lutispora,Lysinibacillus,Lysobacter,Macrococcus,Mangrovibacter,Marinithermus,Marinobacter,Marmoricola,Martelella,Marvinbryantia,Megamonas,Megasphaera,Meniscus,Mesorhizobium,Methylobacterium,Methylosinus,Microbacterium,Micrococcus,Mobiluncus,Mogibacterium,Morganella,Moryella,Mucispirillum,Murdochiella,Mycetocola,Mycobacterium,Mycoplasma,Naxibacter,Negativicoccus,Neisseria,Nesterenkonia,Nitriliruptor,Nitrobacter,Novispirillum,Novosphingobium,Nubsella,Oceanobacillus,Ochrobactrum,Odoribacter,Olsenella,Oribacterium,Ornithinimicrobium,Oscillibacter,Oxalobacter,Paludibacter,Papillibacter,Parabacteroides,Paracoccus,Paraeggerthella,Paraprevotella,Parasporobacterium,Parasutterella,Parvimonas,Pasteurella,Pediococcus,Pedobacter,Pedomicrobium,Pelomonas,Peptococcus,Peptoniphilus,Peptostreptococcaceae_incertae_sedis,Peptostreptococcus,Phascolarctobacterium,Phocaeicola,Phocoenobacter,Phyllobacterium,Planococcus,Porphyrobacter,Porphyromonas,Prauserella,Prevotella,Propionibacterium,Propionimicrobium,Propionispora,Proteiniborus,Proteiniphilum,Proteus,Pseudobutyrivibrio,Pseudochrobactrum,Pseudoflavonifractor,Pseudomonas,Pseudoramibacter,Psychrobacter,Pyramidobacter,Ralstonia,Raoultella,Rhizobacter,Rhizobium,Rhodobacter,Rhodococcus,Rikenella,Robinsoniella,Roseburia,Roseomonas,Rothia,Rudaea,Ruminococcus,Rummeliibacillus,Saccharofermentans,Saccharomonospora,Salinicoccus,Salinimicrobium,Salmonella,Sarcina,Scardovia,Schlegelella,Schwartzia,Sediminibacterium,Segniliparus,Selenomonas,Serratia,Sharpea,Shimwellia,Shuttleworthia,Skermanella,Slackia,Sneathia,Soehngenia,Solobacterium,Soonwooa,Sphingobacterium,Sphingobium,Sphingomonas,Sporacetigenium,Sporanaerobacter,Sporobacter,Sporobacterium,Sporolactobacillaceae_incertae_sedis,Sporomusa,Staphylococcus,Stenotrophomonas,Streptococcus,Streptophyta,Subdoligranulum,Succiniclasticum,Succinispira,Sulfurovum,Sutterella,Syntrophobotulus,Syntrophococcus,Syntrophorhabdus,TM7_genera_incertae_sedis,Tannerella,Tepidimonas,Terrimonas,Tessaracoccus,Tetrasphaera,Thermomicrobium,Thermus,Tindallia,Tissierella,Treponema,Trichococcus,Trueperella,Tumebacillus,Turicibacter,Undibacterium,Uruburuella,Vagococcus,Varibaculum,Variovorax,Veillonella,Victivallis,Wandonia,Wautersiella,Weissella,Xylanibacter,Yaniella,Yokenella,Zimmermannella,Zymophilus
ST00001,stool,0,2.25126554180608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77898740403575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77898740403575,0,1.77898740403575,0,0,0,0,0,2.25126554180608,2.72676034740818,0,0,1.77898740403575,0,0,0,0,0,0,0,0,0,0,5.53189982908148,0,0,0,0,0,0,0,4.90204153385676,0,0,0,0,0,0,0,0,0,0,2.81376236163156,0,0,0,0,0,1.77898740403575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61784860111497,0,0,0,4.13908977355882,3.66942239885387,0,0,3.90209050731808,4.76514601236018,2.25126554180608,0,3.36295526215836,0,3.38466532683849,3.91476997326458,0,0,1.77898740403575,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22504653084919,0,0,0,3.70628619108299,0,2.47213915306756,0,0,0,0,0,0,0,0,0,3.68027803077959,3.87213117048675,0,0,0,5.12619817190325,0,0,0,0,1.77898740403575,0,3.93906963176167,1.77898740403575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77898740403575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25126554180608,0,5.20611423302606,2.37559507357448,0,2.07639013472941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56058938470612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07639013472941,0,0,2.25126554180608,0,0,0,0,0,0,0,3.07309949020717,0,0,0,0,0,0,0,0,2.37559507357448,0,0,0,0,1.77898740403575,0,0,0,0,0,0,1.77898740403575,4.77774752355616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97628122147068,0,4.61619000919437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02738277727102,0,0,0,0,0,0,0,0,1.77898740403575
ST00003,stool,0,2.11501604750348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35074650178349,0,0,5.25873077526785,0,0,0,0,0,0,0,0,0,0,0,0,2.58990994328936,0,0,0,0,0,0,0,2.48108436824514,4.35802417244138,0,3.30686161762295,0,0,0,0,1.64450913847758,0,0,0,0,0,0,5.31124518652493,4.02198057029238,2.11501604750348,0,0,2.11501604750348,4.01480267376619,0,4.33092611531639,0,0,0,0,0,0,0,0,0,0,2.93608289781872,0,2.53889696594692,0,0,0,1.64450913847758,0,0,0,0,0,1.94058784292413,0,0,0,0,0,0,0,0,0,0,0,0,4.13151118802422,2.41437659582778,0,0,3.97305216155926,3.56916503976031,3.36712974535482,1.94058784292413,4.20628529696075,2.11501604750348,2.11501604750348,4.26091364003194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28798579562126,0,0,0,0,0,3.64324838862421,0,0,0,0,0,2.48108436824514,0,0,0,0,0,2.9138329841192,2.11501604750348,2.97742983924428,0,0,4.86907261044967,0,0,0,0,1.64450913847758,0,3.43404989279998,2.41437659582778,0,0,0,0,2.48108436824514,1.94058784292413,0,0,0,0,0,2.11501604750348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23912086262019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83840422026799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84412665589024,0,0,0,5.13956684532284,0,0,1.94058784292413,4.96252581388092,0,0,2.86559060643872,1.64450913847758,3.35074650178349,1.94058784292413,0,0,0,0,0,1.64450913847758,1.94058784292413,0,0,4.40541854307903,0,0,0,0,0,2.23912086262019,0,2.83929865523768,0,0,0,0,0,0,0,0,3.56916503976031,1.94058784292413,0,0,0,0,0,0,0,0,0,0,1.94058784292413,3.58405264738573,0,0,0,2.83929865523768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65583469450217,0,0,0,0,0,0,0,0,0,2.23912086262019,0,0,0,0,0,2.41437659582778,2.71456945510212,4.44345096702301,0,0,0,3.34231713146641,0,4.09246645492299,0,2.11501604750348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58990994328936,0,0,0,0,0,0,0,0
ST00005,stool,2.66216012666873,1.93923901056751,0,0,0,0,0,0,0,0,0,0,1.18537157010488,0,0,0,2.13696715059641,0,0,0,0,0,1.18537157010488,0,0,3.08327906940081,0,0,1.35191162037599,0,0,0,0,0,0,0,0,0.911796052345432,0.911796052345432,0,0,0,0,0,0,0,2.71320758988845,3.10334942685679,0,2.03514885020557,2.83793613176675,0,0,0,0,0,0,2.28863756198421,0,0,0,5.59922604086962,3.14314789209545,1.35191162037599,0,0,1.70870916587429,0,0,4.78953920566225,0,0,0,0,0.911796052345432,0,0,0,0,0,3.52074564405968,2.44765037487893,1.35191162037599,0,0,0,2.03514885020557,0,1.18537157010488,0,0,0,0.911796052345432,0,0,0,0,0,0,0,0,2.30435202443981,0,0,0,3.96701483877284,3.82914897387569,0,1.35191162037599,3.66130841522959,4.6683570827412,2.79023668526859,0,3.61405122551478,0,3.3535367187215,4.00367942345382,0,0,1.18537157010488,0,0,0,0,0,0,0,0,0,0,0,2.20020398361273,0,4.80792972698242,0,0,0,4.07674509683806,0,2.62691227716561,0,0,0,1.18537157010488,1.18537157010488,0,0,0,0,3.69710574935335,3.46477707681112,0,1.64317562001985,0,4.74411902443395,0,0,0,0,1.35191162037599,0,3.7243473597798,0.911796052345432,0.911796052345432,0,0,2.89697730087095,0,3.13638443534867,0,0,0,0,0,1.70870916587429,0,2.7851654415359,0,2.37538130629706,0,0,0.911796052345432,0,0,0,0,0,1.35191162037599,0.911796052345432,1.64317562001985,0.911796052345432,0,0,0,0,0,0,0,0,0,0,0,1.18537157010488,1.18537157010488,0,0,0,1.56596522088245,1.35191162037599,5.05967289024974,2.7250840943375,2.7695864245352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911796052345432,0.911796052345432,0,0,0,0,0,0,0,0,0,0,0,0,1.18537157010488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75342769698777,1.18537157010488,1.35191162037599,0,4.1649064174911,0,0,0,3.30085519573327,0,0,1.18537157010488,0,3.22264979889736,0,0,0,0,0,0,1.81596212791069,0.911796052345432,1.47199480943493,0,3.06492287036786,0,0,0,0,0,0.911796052345432,0,2.25539251588978,0.911796052345432,0,0,0,0,2.13696715059641,0,0,2.67549543823044,0,0,0,0,2.03514885020557,0,0,0,0,0,0,0,5.02500597741662,0,2.33417156234207,0,0.911796052345432,0,0,0,0,0,1.18537157010488,0,0,1.18537157010488,0,0,0,0,0,0,0,0,0,0,0,0,1.47199480943493,0,0,0,0,0,0,0,0,0,0,0,0,4.35129059070888,1.70870916587429,4.48097754491457,0,0,0,1.18537157010488,0,1.93923901056751,0,2.06292717014475,0,0,0,0,0,0,1.90190431360235,0,0,0,0,0,0,0,0,0,0,0,0,3.18369790283023,0,0,0,1.81596212791069,0,0,0,0,0
ST00006,stool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95445106782692,0,0,0,0,0,0,0,0,4.34319581707991,0,0,0,0,0,0,0,0,0,0,0,0,1.95445106782692,0,0,0,0,0,0,0,3.43406063065318,2.72856428908032,0,3.15402561755098,0,0,0,0,2.12893161784919,0,0,0,0,0,0,5.58824101651523,0,0,0,0,0,3.28226616172188,0,4.7840287524994,0,0,0,0,0,0,0,0,0,0,3.44806627033416,3.47479128281803,1.65821766373846,0,0,0,0,0,0,0,0,0,4.16711441068595,0,0,0,0,0,0,0,0,0,0,0,0,3.32087626707203,1.65821766373846,0,0,2.25306275421686,4.37775390050921,3.79165588435109,0,3.57296630993351,0,1.95445106782692,3.16738034809582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79476861858726,0,1.65821766373846,0,0,0,0,0,0,0,0,0,2.6908494830197,0,0,0,0,5.11971917391697,0,0,0,0,0,0,3.61246475577819,2.25306275421686,0,0,0,0,2.12893161784919,0,0,0,0,0,0,1.95445106782692,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87959325999582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65821766373846,0,5.11097227372387,1.95445106782692,1.95445106782692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97125446761988,0,0,0,3.61246475577819,0,0,0,4.71078517382594,0,0,3.09607718556409,1.65821766373846,4.50832295146692,0,0,0,0,0,0,0,0,0,0,4.47466027384545,0,0,0,0,0,0,0,2.42834490844582,0,0,0,0,0,0,0,0,3.37303079348819,0,0,0,0,0,0,0,0,0,0,0,0,4.37775390050921,0,0,0,4.10497105124406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01072265810085,0,4.44377113406678,0,0,0,0,0,3.56776651499483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ST00008,stool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05495589136348,0,0,4.71239229568745,0,0,0,2.05495589136348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98864642308653,2.5083933186647,0,2.41181994329516,0,0,0,0,0,0,0,0,0,0,0,5.01879802296427,4.00746055884008,1.23223190206219,0,0,1.23223190206219,3.54459460203574,0,3.69040259473513,0,0,0,0,0,0,0,0,0,0,2.54966352541138,3.37351529822896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8598268175882,1.23223190206219,0,0,3.03249213480426,3.26315600745233,3.03892031847426,0,2.87868664047211,0,0,3.85247888403939,0,0,0,0,1.52035083617575,0,0,0,0,0,0,0,1.52035083617575,1.23223190206219,2.48618781672336,0,2.99178680347504,0,0,0,2.80874925521819,0,1.69205168017964,0,0,0,0,0,0,0,0,0,1.81477845228813,2.05495589136348,2.54966352541138,0,0,4.53501768230352,0,0,0,0,0,0,3.27443094257592,1.52035083617575,1.81477845228813,0,0,0,1.69205168017964,1.52035083617575,0,0,0,0,0,1.23223190206219,0,0,0,0,0,0,2.56891541834794,0,0,0,0,0,0,2.16324914151931,0,1.98864642308653,0,0,0,0,0,0,0,0,0,0,0,0,1.23223190206219,0,0,0,1.52035083617575,0,4.71910680985257,0,0,1.52035083617575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95113755243616,0,0,0,4.85350101549516,0,0,0,4.47670748362872,0,0,3.1408267419744,0,3.336548066569,0,0,0,0,0,0,0,0,0,0,4.86135069132799,0,0,0,0,0,0,0,5.64468404188677,0,0,0,0,0,0,0,0,3.56596763757904,0,0,0,0,0,0,0,0,0,0,0,0,3.62607265100291,0,0,0,3.38228554716833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69205168017964,0,0,0,0,0,1.52035083617575,0,3.99209959617354,0,0,0,4.8362448997374,0,2.60503383355867,0,0,1.23223190206219,0,0,0,0,0,0,0,0,0,0,0,0,1.81477845228813,0,0,0,0,0,2.16324914151931,0,0,0,0,0,0,0,0,0
ST00009,stool,0,2.36250210659111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44136909338528,0,0,0,0,0,1.67100689984308,0,0,4.16682268348466,0,0,0,1.967380244824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26606305649782,3.15331005023481,0,2.86635429725372,0,0,0,0,3.36939886012199,0,0,0,0,0,0,5.74693448264463,0,1.67100689984308,0,0,0,3.38609755289888,0,4.53960261511206,0,0,0,0,0,0,0,0,0,0,4.18541793219863,0,1.67100689984308,0,0,0,0,0,0,0,0,0,1.67100689984308,0,0,0,0,0,0,0,0,0,0,0,0,3.59117339630076,3.16708879953705,0,0,4.50861191582189,4.12407376279547,3.26393968973492,2.6169360811548,4.56202216136376,0,2.44136909338528,4.29107494454269,0,0,1.67100689984308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99614069710612,0,2.6169360811548,0,0,0,3.00449584213685,0,0,0,0,0,2.50809127281402,2.56591468587428,1.67100689984308,0,0,4.7298370784438,0,0,0,0,1.67100689984308,0,3.5482567623237,2.26606305649782,0,0,0,2.14190812490587,0,1.967380244824,0,0,0,0,0,3.25295036968186,0,1.967380244824,0,0,0,0,0,0,0,0,0,0,1.67100689984308,2.44136909338528,0,1.967380244824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98510598798734,0,2.14190812490587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67100689984308,0,1.67100689984308,0,4.04728835095973,0,0,0,1.67100689984308,0,0,2.77631398068362,0,0,0,0,0,0,0,0,0,0,0,1.67100689984308,4.67951992943825,0,0,0,0,0,0,0,2.50809127281402,0,0,0,0,0,0,0,0,3.63946635680475,0,0,0,0,0,0,0,0,0,0,0,0,4.23800958341611,0,0,0,1.67100689984308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00449584213685,0,3.85203588793151,0,0,0,1.67100689984308,0,2.74161244459533,0,1.67100689984308,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67100689984308,0,0,0,0,0,2.14190812490587,0,1.67100689984308,0,0,0,0,0,0,0
ST00015,stool,1.46360659735947,2.72797656557572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93065592234784,0,0,0,0,0,0,0,0,3.12083652749295,0,0,0,0,0,0,0,0,0,0,0,1.17725962600898,0,0,0,0,0,0,0,0,2.93321635443765,0,0,1.17725962600898,2.26369596120742,0,0,0,0,0,0,1.63469108875884,0,0,0,5.82953448559024,0,0,0,0,0,0,0,4.68052508836794,0,0,0,0,1.46360659735947,0,0,0,0,0,2.5956410715406,1.93065592234784,0,0,0,0,1.17725962600898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46360659735947,2.52887789353757,1.46360659735947,0,0,2.8639775153575,4.90478117366994,2.40436728241613,0,3.24105080045552,0,1.17725962600898,3.99745668167411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56413874090669,0,1.99687427074908,0,0,0,0,0,0,0,0,0,2.70454060464577,3.18108980349836,0,1.46360659735947,0,2.10504558069866,0,0,0,0,0,0,3.64023957392297,0,0,0,0,0,0,2.37964437279427,0,0,0,0,0,0,0,1.99687427074908,0,0,0,0,0,0,0,0,0,0,1.46360659735947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99687427074908,0,0,0,1.63469108875884,0,4.78757001219206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46360659735947,2.54655525706665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75710462863987,0,0,0,1.93065592234784,0,0,0,4.24777483069732,0,0,2.40436728241613,0,4.25018076484094,0,0,0,0,0,0,0,1.46360659735947,0,0,4.78427578118562,0,0,0,0,0,1.17725962600898,0,1.17725962600898,0,0,0,0,0,0,0,0,3.60687961367217,0,0,0,0,0,0,0,0,0,0,0,0,3.47386147819522,0,0,0,1.75710462863987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17725962600898,0,0,0,0,0,0,0,0,0,0,0,0,3.45288420722276,1.63469108875884,2.15046194961203,0,0,0,1.17725962600898,0,2.22913101027827,0,1.99687427074908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85249244572641,0,0,0,0,0,0,0,0,0
ST00016,stool,0,2.5702462606024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88834829739265,0,0,0,0,0,0,0,0,4.5179051524476,0,0,0,1.35809836314081,0,0,0,0,0,0,0,0,0,1.07570360834573,0,0,0,0,0,0,2.43712772091137,2.6184279484386,0,1.82233651973833,1.35809836314081,0,0,0,2.55731668369467,0,0,1.52779584260376,0,0,0,5.81410323323336,0,1.35809836314081,0,0,0,0,0,3.9577687070023,0,0,0,0,0,0,0,0,0,0,3.18709900116016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09864154476,1.35809836314081,0,1.07570360834573,3.00181803641566,3.90805509164669,3.75617534820168,3.86567175309726,1.35809836314081,0,0,3.72252515612819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64950204042809,0,1.52779584260376,0,0,0,4.54600489985174,0,2.41946508604613,0,0,0,1.94563766196316,0,0,0,0,0,2.38182678793227,0,0,0,0,4.36599581489929,0,0,0,0,0,0,3.21395421022734,0,0,0,0,0,1.07570360834573,1.64950204042809,0,0,0,0,0,1.64950204042809,0,1.52779584260376,0,0,0,0,0,0,0,0,0,0,0,1.07570360834573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02753284059978,0,0,0,0,0,4.8078670111104,0,1.07570360834573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07570360834573,0,0,0,0,0,0,0,1.07570360834573,2.96235068177375,0,0,0,0,0,0,0,0,0,1.35809836314081,0,0,0,0,0,0,0,0,3.63098517012537,0,0,0,3.74010706610175,0,0,0,4.63233158621768,0,0,4.28411867169655,1.52779584260376,0,0,0,0,0,0,0,1.07570360834573,0,0,0,3.70232568780057,0,0,0,0,0,1.35809836314081,0,2.34061434950501,0,0,0,0,0,0,0,0,3.4802210414437,0,0,0,0,0,1.74446091776384,0,0,0,0,0,0,4.60954982027202,0,0,0,3.81145100339307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74446091776384,0,0,0,0,0,1.52779584260376,0,0,0,0,0,0,1.52779584260376,0,0,0,0,0,2.55731668369467,0,3.91846350752197,0,0,0,0,0,2.85774448220877,0,1.99624294454048,0,0,0,0,0,0,1.35809836314081,0,0,0,0,0,0,2.67199121156393,0,0,0,0,0,1.52779584260376,0,0,0,0,0,0,0,0,0
ST00017,stool,0,0,0,2.90155549219707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85531347401713,0,0,0,0,0,0,0,2.90155549219707,0,0,0,2.90155549219707,0,0,0,0,0,0,0,0,0,4.67187161746238,0,2.90155549219707,3.50320669898873,0,0,0,3.50320669898873,0,0,0,0,0,0,5.10513375245305,0,0,0,0,0,0,0,4.45732801315372,0,0,0,0,0,0,0,0,0,0,3.94245263145978,0,0,0,0,0,0,0,0,0,0,0,2.90155549219707,0,0,0,0,0,0,0,0,0,0,0,0,4.79311195648773,3.20231300759388,0,0,2.90155549219707,3.80416852647252,3.50320669898873,3.60008944600869,4.90101581530326,0,0,4.60859123213112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60008944600869,0,0,0,0,0,4.70719885752829,0,4.04717735694866,0,0,0,0,0,0,0,0,0,3.67925251377985,0,0,0,0,4.67917070211847,0,0,0,0,3.37831340189024,0,3.37831340189024,3.20231300759388,0,0,0,0,3.94245263145978,3.85531347401713,0,0,0,0,0,2.90155549219707,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90155549219707,3.90106490456046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16583114813014,0,3.37831340189024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90155549219707,2.90155549219707,0,0,0,3.20231300759388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76434069289978,0,0,0,4.17979266975379,0,0,3.20231300759388,0,3.50320669898873,0,0,0,0,0,0,0,3.37831340189024,0,3.37831340189024,0,0,0,0,0,0,3.60008944600869,0,3.37831340189024,0,0,0,0,0,0,0,0,3.37831340189024,0,0,0,0,0,0,0,0,0,0,0,0,4.8252961403487,0,0,0,4.33239432702382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80416852647252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24345783498008,0,4.74611619302702,0,3.74618631846141,0,0,0,3.60008944600869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90155549219707,0,0,0,0,0,0,0,0,0
