Sample_ID,sample_type,Eubacterium,Prevotella,Ruminococcus,02d06,24838,5-7N15,Acetobacter,Achromobacter,Acidaminococcus,Acinetobacter,Actinomyces,Adlercreutzia,Aerococcus,AF12,Agrobacterium,Akkermansia,Alicyclobacillus,Alistipes,Alkalibacterium,Allobaculum,Anaerococcus,Anaerofustis,Anaerostipes,Anaerotruncus,Anaerovibrio,Anoxybacillus,Atopobium,Bacillus,Bacteroides,Bifidobacterium,Bilophila,Blautia,Brachybacterium,Bradyrhizobium,Brevibacillus,Brevibacterium,Bulleidia,Burkholderia,Butyricimonas,Campylobacter,Capnocytophaga,Cardiobacterium,Carnobacterium,Catenibacterium,cc,Cetobacterium,CF231,Christensenella,Chryseobacterium,Clostridium,Collinsella,Comamonas,Coprobacillus,Coprococcus,Corynebacterium,Dehalobacterium,Deinococcus,Dermabacter,Desulfovibrio,Devosia,Dialister,Dorea,Dysgonomonas,Eggerthella,Enhydrobacter,Enterococcus,Epulopiscium,Facklamia,Faecalibacterium,Finegoldia,Flavobacterium,Fusobacterium,Geobacillus,Georgenia,Granulicatella,Haemophilus,Halomonas,Helcococcus,Janibacter,Jonquetella,Kocuria,Lachnospira,Lactobacillus,Lactococcus,Leptotrichia,Leuconostoc,Lysobacter,Megamonas,Megasphaera,Methanobrevibacter,Microbacterium,Micrococcus,Mobiluncus,Mogibacterium,Morganella,Moryella,Mucispirillum,Mycoplasma,Neisseria,Nesterenkonia,Ochrobactrum,Odoribacter,Oribacterium,Ornithobacterium,Oscillospira,Oxalobacter,Parabacteroides,Paraprevotella,Parvimonas,Pediococcus,Pedobacter,Peptococcus,Peptoniphilus,Peptostreptococcus,Phascolarctobacterium,Porphyromonas,Prevotella.1,Propionibacterium,Propionicimonas,Proteus,Pseudoclavibacter,Pseudomonas,Pseudoramibacter,rc4-4,RFN20,Rhodoplanes,Roseburia,Roseomonas,Rothia,Ruminococcus.1,Scardovia,Schwartzia,Sediminibacterium,Shuttleworthia,Slackia,SMB53,Solibacillus,Sphingobacterium,Sphingomonas,Staphylococcus,Stenotrophomonas,Streptococcus,Succiniclasticum,Sutterella,Synergistes,Tepidimonas,Thermus,Tissierella,Treponema,Trichococcus,Trueperella,Turicibacter,Unassigned,Veillonella
ST00083,stool,2.33947505671685,0,4.26359174253481,0,0,0,0,0,0,1.35700408219192,1.94450612655076,3.41136979637575,0,0,0,2.86954875480435,0,0,0,0,1.35700408219192,1.8872185934293,0,0,0,1.82120924850465,1.35700408219192,0,5.48526890402518,0,3.43106566052699,4.34907286998664,0,0,0,0,1.35700408219192,0,0,0,0,0,0,0,0,0,0,0,0,3.92748391125817,3.40769074606554,0,2.3999135792721,4.05185128862159,0,0,0,0,0,0,1.35700408219192,4.12355687263756,0,0,0,1.07465534452173,0,0,4.18539232313199,1.35700408219192,0,3.09370798873324,2.21519831853724,0,1.52668531146721,0,0,0,0,0,0,4.19454153314257,0,3.20107927261403,0,0,0,1.52668531146721,1.07465534452173,0,0,0,0,0,0,0,0,0,0,0,0,3.38687924343412,1.07465534452173,0,4.01831323497643,0,4.09567245134453,0,0,0,0,0,1.52668531146721,0,4.14707365457679,0,2.54284908296804,1.07465534452173,0,0,0,0,2.46929323899597,0,0,0,4.1094714885848,0,0,4.52374580909693,0,0,0,0,0,0,0,0,0,0,0,2.8432564680457,0,4.17636101196341,0,0,0,0,0,0,0,1.64838320185597,5.67678624376863,0
ST00084,stool,2.89771623500636,0,3.80032503187772,0,0,0,0,0,0,0,2.72189970254986,3.29532634219604,0,0,0,2.96458449939229,0,0,0,0,0,0,2.59723551886367,0,0,2.72189970254986,0,0,5.18534376915011,0,2.72189970254986,4.6131801865468,0,0,0,0,2.59723551886367,0,0,0,0,0,0,0,3.11934507814814,0,0,2.4216928454984,0,2.12230446139362,3.88992298265052,0,3.53411533664784,4.3570801985865,0,2.4216928454984,0,0,0,0,3.58152685252195,3.72115754152065,0,0,0,0,0,0,4.50463487113333,0,0,0,0,0,0,0,0,0,0,0,0,3.98829134777573,2.81864490045372,2.89771623500636,0,0,0,0,2.4216928454984,0,0,0,0,0,0,0,0,0,0,0,0,3.37447091704937,0,0,3.63762899668297,0,3.53411533664784,0,0,0,0,0,0,0,4.46145269889859,0,0,0,0,0,0,0,0,0,0,0,2.59723551886367,0,2.72189970254986,4.48451722667502,0,0,0,0,3.46158775263168,2.12230446139362,0,0,0,0,0,4.51870188593826,0,3.82664992472582,2.12230446139362,0,0,0,0,0,0,3.23321228303227,5.77058448492558,2.4216928454984
ST00085,stool,2.01743835936459,1.33484377720735,3.72681818996242,0,0,0,0,0,1.62571171509457,1.05345121915416,2.16237275166609,2.92225094249955,0,0,0,2.39520908071877,0,0,0,0,1.50418681958744,0,3.08179192900195,0,0,2.57071723648033,0,0,5.61492704650142,2.47709432950171,3.36561587437767,4.27500777872388,0,0,0,0,1.50418681958744,0,2.6862393824477,0,0,0,0,0,1.50418681958744,0,0,0,0,3.54484897107836,2.19213671513496,0,2.05845160464403,4.50096374168872,0,0,0,0,0,0,3.85778361113575,3.46823881642857,0,0,0,0,0,0,4.72691283607072,0,0,0,2.71305785990854,0,1.86432073560627,2.27085266555353,0,0,0,0,0,4.38746222943461,0,2.61635801237519,0,0,0,1.62571171509457,0,0,1.50418681958744,0,0,0,0,0,0,0,0,0,0,3.47278490505026,0,0,3.86942928510986,1.33484377720735,2.13041787002869,0,1.50418681958744,0,0,0,0,1.05345121915416,4.03323308880633,0,1.86432073560627,0,0,0,0,0,1.05345121915416,2.71305785990854,0,0,4.71473618707647,0,0,4.20248291150597,0,0,0,0,0,1.97214417890293,0,0,0,0,0,3.16583107198056,0,4.11776640220642,0,0,1.05345121915416,0,0,0,0,2.24616598524013,5.51604320283815,2.49176932570684
ST00086,stool,4.09644009536311,4.5589894010092,3.35243151171914,0,0,0,0,0,3.76943574072064,0,1.86681887146892,2.33998783597284,0,0,0,0,0,0,0,0,0,0,2.76471406481521,0,0,0,0,0,5.32789472555258,0,2.16488802655972,4.3494470067642,0,0,0,0,2.46442999769948,0,3.27608026218238,2.33998783597284,0,0,0,4.35782556717875,0,0,0,0,0,3.40511581491694,2.94055639604289,0,2.16488802655972,4.07042880997883,0,1.86681887146892,0,0,4.03989343283847,0,0,3.57699524891803,0,0,0,0,0,0,3.77476367361902,1.86681887146892,0,3.6805114410759,2.46442999769948,0,0,0,0,0,0,0,0,2.76471406481521,0,0,0,0,0,4.86692072108512,0,0,0,0,0,0,0,1.86681887146892,0,0,0,0,0,3.5599665105612,0,0,3.71221947179876,0,3.62440799963235,4.3217954100248,2.16488802655972,0,0,2.16488802655972,0,0,3.96472769327409,0,5.25110766436281,0,0,0,0,0,0,0,0,0,3.65336504210169,0,0,4.20725678923818,0,0,0,0,2.16488802655972,2.16488802655972,0,0,0,0,0,3.45209485200332,0,3.63912781884169,0,0,0,0,0,0,0,3.06537061521179,5.4985680629064,2.16488802655972
ST00088,stool,3.59711114944101,0,4.79495544651301,0,1.7161302938292,0,0,0,0,0,2.44960737847964,0,0,0,2.36279980729429,1.7161302938292,1.88942947161375,0,0,0,0,0,1.7161302938292,0,0,2.85443529983737,0,0,5.24834432110317,2.44960737847964,0,4.77384641841848,0,0,0,0,0,0,2.89858019472932,0,0,0,0,0,0,0,0,2.70855008591,0,4.1276877313995,1.7161302938292,0,3.61896166580531,4.39121457606946,0,2.1090315595515,0,0,3.30451217731981,0,4.06280540503098,3.16284307564719,0,0,0,0,0,0,4.57517865378318,0,0,0,3.08826542209474,0,1.88942947161375,1.42337042918797,0,0,0,0,0,4.17162185757605,2.55401210417901,2.2541931709553,0,0,0,0,1.42337042918797,0,2.48726739295724,0,0,0,0,2.1090315595515,0,0,0,0,0,1.88942947161375,0,0,4.42704714808115,0,4.12186978163724,0,0,0,0,0,1.7161302938292,0,2.18764931949061,0,2.85443529983737,0,0,0,0,0,0,2.72969892411515,0,0,3.88816843603038,0,0,4.57723617418689,0,0,0,0,0,0,0,0,2.3118826687824,1.7161302938292,0,3.34638453009404,0,3.72061948286042,0,0,1.42337042918797,0,0,0,0,3.06026032588811,5.68640588097258,2.44960737847964
ST00091,stool,3.00092244571126,0,4.11026978639387,0,0,0,0,0,0,0,2.10085552379636,3.71026736285929,0,0,0,2.40016063126308,0,0,0,0,0,0,3.55991652134101,0,0,0,0,0,5.52260822416934,0,0,3.86830969813165,0,0,0,0,0,0,0,0,0,0,0,0,3.27372142993059,0,0,0,0,0,2.94299240475193,0,2.8761281427548,4.35748932529118,0,0,0,0,0,0,0,3.43997926911372,0,0,0,0,0,0,2.8761281427548,0,0,0,0,0,0,0,0,0,0,0,0,4.69838046279579,0,2.40016063126308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73094802548924,0,0,4.13882310286583,0,4.39188271162105,0,0,0,0,0,0,0,4.21136891656759,0,2.79706240905384,0,0,0,0,0,0,2.40016063126308,0,0,3.05202681293174,0,0,4.90493930304969,0,0,0,0,0,0,0,0,0,0,0,4.70593345072606,0,3.30173570079299,0,0,0,0,0,0,0,0,5.55784685530716,0
ST00092,stool,3.05565191638207,0,4.26337763391242,0,0,0.731185972868283,0,0,0,0,2.51834972796168,3.55164790703787,0,0,1.50099107155225,0,1.15091017641109,0,0,0,1.26811003796091,1.26811003796091,0.731185972868283,0,0,2.51834972796168,2.3429162413262,0,5.25920337876744,0,3.16340622055089,4.72368539898195,0,0,0,0,1.72932712929323,0,2.70352813582072,1.55726684556315,0,0,0,0,1.36030965585493,0,0,1.90271013461578,0,2.84125339930006,3.91894339951006,0,2.0438536064825,3.88407088351949,0,0,0,0,2.47593288247458,0,1.55726684556315,4.18320309774415,0,0,0,0,0,0,4.68687123825625,0.731185972868283,0,1.50099107155225,2.81872095344713,0,2.43595611541654,3.00975070461995,0,0,0,0,0,4.3986994253632,2.85209587136845,2.54084889041032,0,0,0,0,4.52376688142866,0,1.55726684556315,0,0,0,0,0,0,0,0,0,0,3.04203805084539,2.13651478947584,0,4.23671905111561,0,4.48813551413844,4.5426225573663,0.731185972868283,0,0,0,0.989894856100875,1.15091017641109,4.32907312538309,0.731185972868283,2.00798267563454,0,0,0,0,0,0.731185972868283,0.731185972868283,0.731185972868283,0,4.28237463653999,0,2.39957887134667,2.8467084707134,0,0,0,0,0,1.96888002530759,0,0,1.15091017641109,0,0,4.95662128675446,0,3.92982270234082,1.36030965585493,0,0,0,0,0,0,0.989894856100875,5.56327253169459,3.78723721913897
ST00093,stool,2.95012461231271,0,4.34335441850346,0,0,0,0,0,3.19566260008344,0,2.33729542329874,3.70720314683362,0,0,0,1.7875540036486,0,0,0,0,0,2.15507300808038,0,0,0,2.04525606658851,1.27275052092793,0,5.66716607571944,1.18159613710614,2.16572274850593,4.51578966727636,0,0,0,0,1.46809146039846,0,0.657804744124271,0,0,0,0,0,0,0,0,2.46526758180042,0,3.17659312975808,1.06608378610783,0,1.7875540036486,4.1430591445855,0,0,0,0,0,0,1.85707129418894,4.06161717786977,0,0,0,0,0,0,3.83287589120002,0,0,0.908252846866804,2.42084625231276,0,1.27275052092793,0,0,0,0,0,0,3.11377888404946,0,0,0,0,0,0,0,0,1.18159613710614,0,0,0,0,0,0,0,0,0,0,2.80349982486684,1.34805186236806,0,3.93130996824583,0,4.40239965836925,3.97668318608269,0,0,0,0,0,0,4.60193678114739,0,0.908252846866804,0,0,0,0,0,0,0,0,0,1.18159613710614,0,1.67322243434487,3.72410526080003,0,0.657804744124271,0,1.06608378610783,0,0,0,0,0.657804744124271,0,0,3.98441769667669,0,2.74387204771473,0,0,0,0,0,0,0,0,5.52665397309502,2.83163726147816
ST00094,stool,4.66341186917332,0,4.58875190493125,0,0,0,0,0,0,1.6876580404991,2.58287640623626,3.85189751496603,0,0,1.39545287556327,0,0,0,0,0,1.6876580404991,1.6876580404991,2.92220801254245,0,0,2.33388063640717,1.39545287556327,0,5.48046676910192,0,3.19081349450423,4.40417055751216,0,0,0,0,0,0,3.04077355648954,0,0,0,0,1.86076738551357,2.60913858864266,0,0,2.22531100856692,0,3.08554713678272,0,0,3.11035090639745,4.1686380985333,0,2.42066460729026,0,0,0,0,0,3.91800210070825,0,0,0,0,0,0,4.45862232192346,0,0,0,2.6573308133276,0,0,0,0,0,0,0,0,3.24709781688102,2.58287640623626,1.6876580404991,0,1.39545287556327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38212174121768,0,0,4.06070497231296,0,4.02893881408956,4.23195166935208,0,0,0,0,0,0,1.6876580404991,0,1.98420745198299,0,0,0,0,0,0,0,0,0,3.91423152594013,0,0,4.60060751207957,0,0,0,0,0,2.22531100856692,0,0,0,0,1.39545287556327,3.05924048785397,0,3.73942714445813,1.98420745198299,0,0,0,0,0,0,0,5.62453811630127,2.28297970078132
ST00095,stool,2.37136474639089,0,4.04296924972712,0,0,0,0,0,1.53720849783682,0,2.22597480264445,3.27283577066472,0,0,0,4.05208439360477,0,0,0,0,1.83188932969046,0,2.80385233900903,1.83188932969046,0,2.30472564752421,0,0,5.06562439439072,0,3.39965030270748,4.41597009314904,0,0,0,0,1.83188932969046,0,0,0,0,0,0,0,0,0,0,2.22597480264445,0,3.33752901591516,2.22597480264445,0,2.70137188750273,4.45842424723588,1.53720849783682,2.22597480264445,0,0,2.22597480264445,0,2.12970959267577,2.95626031239496,0,0,0,0,0,0,3.74980252323329,0,0,0,2.12970959267577,0,0,1.83188932969046,0,0,0,0,0,4.03767339259485,0,2.5257123130591,0,1.83188932969046,0,0,1.53720849783682,1.53720849783682,0,0,0,0,0,0,0,0,1.83188932969046,0,0,3.70634496251482,0,0,4.19096192963955,2.84725305347007,2.12970959267577,0,0,0,0,0,1.53720849783682,0,3.94276681097705,0,2.92287498021796,0,0,0,0,0,0,0,0,0,2.78040914327356,0,0,4.39190107305544,0,0,0,0,2.75562791458587,2.30472564752421,0,0,0,0,0,3.0161962618256,0,1.53720849783682,2.56698730859842,0,0,0,0,0,0,2.00584340491144,5.8575614487831,1.53720849783682
ST00100,stool,2.59341517591088,0,3.16029764249958,0,0,0,0,0,0,0,2.13684906152861,2.78758970243613,0,0,0,3.19933583639695,0,0,0,0,0,2.2331247925938,3.26823909904576,0,0,1.83897665412756,1.54419378567021,0,5.34224603123421,1.54419378567021,2.95533583310402,4.11028125751859,0,0,0,0,0,0,0,0,0,0,0,0,2.53288343850524,0,0,0,0,3.47623611264236,2.98690103988678,0,1.25539475410035,4.33644904933055,0,1.93462638540306,0,0,2.9714051495121,0,3.82503589097668,2.78758970243613,0,0,0,0,0,0,4.48851091272685,0,0,0,2.3118826687824,0,0,1.25539475410035,0,0,0,0,0,4.66675036235075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14758932567413,0,0,3.81497608782515,0,3.9917984332303,0,0,0,0,0,1.25539475410035,0,0,0,2.27428659990316,0,0,0,0,0,0,3.36110126640143,0,0,3.11740063590503,0,0,4.26201058134525,0,0,0,0,0,0,0,0,0,0,0,3.12852861146632,0,4.28636128637626,2.01296540724386,0,0,0,0,0,0,2.70855008591,5.75788672321566,3.25201082113204
ST00101,stool,4.53555128144797,0,4.50326663460835,0,1.4860608422894,0,0,0,0,0,2.21466263409951,1.4860608422894,0,0,2.01987920932671,4.08867833992351,0,0,0,0,1.19898576581908,2.56972384216053,0,0,0,2.17353479239868,0,0,5.79437929073311,0,2.99712479543731,4.50124295518036,0,0,0,0,0,0,0,0,0,0,0,0,1.4860608422894,0,0,2.28680553414284,0,2.12810078021857,0,0,3.96305157141246,3.45406650624221,0,0,0,0,0,0,2.76242835866121,4.00252554737551,0,0,0,0,0,0,2.3188299184864,0,0,0,2.76242835866121,0,1.7799415429628,0,0,0,0,0,0,3.89902117660223,0,2.01987920932671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87540746481071,0,0,4.08499146215639,0,2.12810078021857,0,0,0,0,0,1.7799415429628,0,0,1.19898576581908,1.4860608422894,0,0,0,0,0,0,0,0,0,1.7799415429628,0,1.65739900524808,4.04917317085274,0,0,0,0,0,0,0,0,0,0,0,3.15318914113468,2.12810078021857,1.19898576581908,0,0,0,0,0,0,0,1.7799415429628,5.3175175538352,2.07735226722128
ST00103,stool,0,0,3.78027184887487,0,0,0,0,0,0,0,2.5509738785175,3.15211695274144,0,0,3.02728019146214,4.71112734011237,0,0,0,0,0,0,0,0,0,0,0,0,5.20966977163377,2.5509738785175,0,4.43058059827351,0,0,0,0,0,0,3.45299394050189,2.5509738785175,0,0,0,0,0,0,0,0,0,4.01219111892086,3.9477398860075,0,3.62903418494143,4.19323140160306,0,3.15211695274144,0,0,0,0,0,4.15184149969035,0,0,0,0,0,0,4.05493914051549,0,0,0,3.15211695274144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45299394050189,0,0,3.59125489988252,0,3.54987334545936,0,0,0,0,0,0,0,5.21907039474513,2.5509738785175,4.57914611510698,0,0,0,0,0,3.02728019146214,2.85139281125905,0,0,3.78027184887487,0,3.02728019146214,4.34216233412385,0,0,0,0,0,0,0,0,0,0,0,3.89222923759161,0,3.50412945874305,0,0,0,0,0,0,0,0,5.62711982182588,0
ST00105,stool,3.29907059444418,0,4.33894695345799,0,0,0,0,0,3.62529120203716,0,0,0,0,0,0,2.62893292102133,0,0,0,0,0,0,3.47508913769433,0,0,1.73292894155439,0,0,5.68804302000837,0,3.58974048375319,4.72613023518343,0,0,0,0,0,0,3.59854181029439,0,0,0,0,0,0,0,0,0,0,1.90633438414941,1.43985815086892,0,3.13591608335232,4.00017591133658,0,0,0,0,1.73292894155439,0,0,3.92490204002677,0,0,0,0,0,0,2.12602245696476,0,0,0,1.73292894155439,0,1.15432189505232,0,0,0,0,0,0,2.93617784421523,0,2.46666928056574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36099643771918,0,0,4.28054280170936,0,3.33247819191537,1.15432189505232,0,0,0,0,0,0,4.35399502141345,0,1.90633438414941,0,0,0,0,0,1.43985815086892,0,0,0,3.80316500146827,0,0,4.40290122253815,0,0,0,0,0,0,0,0,0,0,0,2.65520182087669,0,4.3156282640747,0,0,0,0,0,0,0,0,5.47646730484066,0
ST00109,stool,3.71387553388527,0,4.24408937617311,0,0,0,0,0,0,0,2.62228396368358,2.47294816019757,0,0,1.55435536120849,3.78143646576579,0,1.26527732918348,0,0,0,1.55435536120849,1.55435536120849,0,0,1.72638840365847,0,0,5.07475949470636,0,3.61220908907876,4.28047203520154,0,0,0,0,1.84928372221939,0,3.37793765919671,1.55435536120849,0,0,0,1.55435536120849,0,0,0,2.02332190318186,0,2.68908268015508,2.76030393290398,0,2.02332190318186,4.03972542851995,0,1.84928372221939,0,0,2.99734717914733,0,2.32228906893907,4.00300611852613,1.55435536120849,0,0,0,0,0,4.86044754777557,1.26527732918348,0,0,2.02332190318186,0,0,1.26527732918348,0,0,0,0,0,3.97186376244226,1.26527732918348,2.521098957183,0,1.26527732918348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6066305832358,1.72638840365847,0,4.49920710034222,0,4.71057108429842,1.84928372221939,0,0,0,0,1.55435536120849,0,4.39395227686025,0,2.44671056347103,0,0,0,0,0,2.24352117346668,0,0,0,3.66437509313292,0,0,4.87853062215926,0,0,0,0,0,0,0,0,0,0,0,3.30570801124916,0,4.20814177627001,3.16041351667447,0,0,0,0,0,0,0,5.70549574269085,2.14723044959998
ST00111,stool,4.00303000238987,0,3.33539898141032,0,1.18017954916508,0,0,0,2.51356787687672,0,1.7601772565473,2.43087378672757,0,0,0,3.76442341434253,0,0,0,0,0,1.63774596527658,3.24766250130477,0,0,2.19468243203175,0,0,5.34050420188332,0,2.35654199736713,4.10910454520995,0,0,0,0,0,0,3.59777457457366,0,0,0,0,3.56892536771105,2.95033461284413,0,0,2.10814825718728,0,3.17610236317358,4.41628444942889,0,1.7601772565473,4.32516861297691,0,1.18017954916508,0,0,2.66995042432033,0,1.7601772565473,3.05398056944078,0,0,0,0,0,0,4.46774902082319,1.63774596527658,0,0,2.64285808454061,0,0,1.18017954916508,0,0,0,0,0,3.78404674702956,1.18017954916508,3.13759509423366,0,1.46662657939869,0,0,1.63774596527658,0,0,0,0,0,0,0,0,0,1.63774596527658,0,0,3.98750831522394,0,0,3.76336563139818,3.12396131022335,4.23724769370269,1.18017954916508,0,0,0,2.94339360622305,0,1.18017954916508,3.66779610998191,0,4.23546570810701,0,0,0,0,0,0,1.18017954916508,0,0,2.45306965828241,0,0,3.80953906267379,0,0,0,0,2.95716642932145,2.29882295307875,0,0,0,0,0,2.65661548089085,0,3.93087511667357,0,0,0,0,0,0,0,2.54967354706324,5.76088029949071,0
ST00112,stool,4.18917664641285,1.27625513146379,3.74825669420222,0,0,0,0,0,0,0,1.73777309517089,3.19739324008026,0,0,0,0,0,0,0,0,0,1.56563552848499,2.82149210480258,0,0,1.27625513146379,0,0,5.5270941552031,0,2.97736844626889,4.25309313641564,0,0,0,0,0,0,3.25287748615094,1.73777309517089,0,0,0,0,2.48450929768307,0,0,0,0,3.09183556143807,0,0,1.86072140567965,4.00778973531706,0,1.56563552848499,0,0,0,0,2.57600849501323,3.55378616039382,0,0,0,0,0,0,4.62074606135925,0,0,0,2.20956613982833,0,1.73777309517089,1.56563552848499,0,0,0,0,0,4.42114876104176,1.27625513146379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29028395169759,0,0,3.84264680845067,0,3.93392661562201,4.71504117772806,1.27625513146379,0,0,0,1.27625513146379,0,1.95643276952039,0,2.92524883826265,0,0,0,0,0,0,0,0,0,4.19911453334436,0,0,4.7304873636933,0,0,0,0,0,0,0,0,0,0,0,2.48450929768307,1.56563552848499,3.76191247835098,0,0,0,0,0,0,0,0,5.58999533773126,1.56563552848499
ST00116,stool,3.44346948491763,0,4.28209357368491,0,0,0,0,0,1.44427412596695,0,1.97704371348173,3.16506625642968,0,0,1.83274330014133,3.7327280997523,0,0,0,0,1.44427412596695,1.61512932847006,3.08194495786071,1.15858386132427,0,2.20921493223366,0,0,5.00101630868392,0,3.03083738512305,4.14814904946481,0,1.44427412596695,0,0,0,0,1.44427412596695,1.83274330014133,0,0,0,0,0,0,0,1.44427412596695,0,2.90603346973671,2.30558807691708,0,3.28290518107152,4.42204574157394,0,2.65977327110199,0,0,3.16902974387758,0,2.30558807691708,2.63350374262583,0,0,0,1.15858386132427,0,0,3.53230390975519,1.15858386132427,0,2.03446294759851,2.5435601047919,0,1.61512932847006,1.61512932847006,0,0,0,0,0,4.23014486342405,1.15858386132427,1.91085936805904,0,0,0,0,1.15858386132427,0,1.83274330014133,0,0,0,0,0,0,0,0,0,0,3.38520018408631,1.15858386132427,0,4.24991063511697,2.68454403889563,2.08516950397564,1.83274330014133,0,0,0,0,1.44427412596695,0,3.66525565877798,1.15858386132427,2.24377062920889,0,0,0,0,0,0,1.61512932847006,0,0,2.55990450767292,0,0,4.21762704909642,0,0,0,0,3.66901499842297,2.27577831222277,0,0,1.44427412596695,0,0,3.1610662637242,0,2.08516950397564,2.61974803450251,0,1.15858386132427,0,0,0,1.15858386132427,1.83274330014133,5.87588788358373,0
ST00123,stool,3.95969519713331,4.27751395986345,2.2573331977132,0,0,0,0,0,1.78498823395339,0,2.62393562441219,0,0,0,1.78498823395339,0,0,0,0,0,0,0,3.03347871866985,0,0,2.62393562441219,2.55716086764467,0,5.00646519060005,0,2.77852775341281,3.78647513957507,0,0,0,0,0,0,3.49394658330183,2.38167118752855,0,0,0,2.08244094499007,0,0,0,2.2573331977132,0,3.46814784595688,3.26939926313832,0,2.08244094499007,4.4617660821866,0,0,0,0,2.73285061063069,0,1.78498823395339,3.4855161464159,0,0,0,2.2573331977132,0,0,3.70730809495709,0,0,0,2.95437787990461,0,3.19305582894944,3.87477191509577,0,0,0,0,0,3.26939926313832,2.55716086764467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58409710093426,0,0,3.58409710093426,0,3.69170613895135,3.4214212360761,0,0,0,2.2573331977132,1.78498823395339,0,4.67653828169646,2.2573331977132,5.35206871411316,0,0,0,0,0,0,0,0,0,3.89513054378773,0,2.85758844991394,4.13956328436499,0,0,0,0,0,2.77852775341281,0,0,0,0,0,5.27126433021917,0,0,0,0,0,0,0,0,0,0,5.47850911387516,3.57725947256703
ST00124,stool,3.02282312831909,0,4.53186336798362,0,0,0,0,0,4.05870185788881,0,2.4168774891931,3.94552117651336,0,0,1.12670714426377,0,0,0,0,0,0,2.4168774891931,3.17963904607105,0,0,2.20962376176492,1.12670714426377,0,5.31946504285905,0,2.27141416688506,4.30010924808552,0,0,0,0,1.70372927497119,0,0,0,0,0,0,0,0,0,0,2.35020778711755,0,3.73751002605919,3.36963920517806,0,2.175084944673,4.96322495206269,1.41120663158033,0,0,0,0,0,1.87694730925593,4.11089330928977,0,0,0,0,0,0,4.13362621459734,0,0,0,2.58548308706474,0,2.0964837137553,0,0,0,0,0,0,3.15775205820185,1.7989176351761,2.67369715441878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41120663158033,0,0,2.0964837137553,1.58164487919027,0,3.7016043220978,0,3.65418963362782,3.52928299349718,0,0,0,0,1.41120663158033,0,4.02753116124827,0,2.175084944673,0,0,0,0,0,0,0,0,0,4.29167122157312,0,1.7989176351761,3.58306386859458,0,0,0,0,0,0,0,0,1.12670714426377,0,0,4.52645466226203,0,3.02789786241859,0,0,1.12670714426377,0,0,0,0,1.12670714426377,5.70082298855585,2.27141416688506
ST00127,stool,3.92264316218374,0,3.79609235957767,0,0,0,0,0,0,0,1.97779623467122,2.62743908545956,0,0,0,1.97779623467122,0,0,0,0,0,0,0,0,0,0,0,0,5.72659359943123,0,3.60169886315672,3.83658739016634,0,0,0,0,0,0,3.84249539477782,0,0,0,0,0,0,0,0,2.37298509394106,0,1.68131311026449,2.27653481780576,0,3.01501368084923,3.97324744684583,0,0,0,0,2.71440302002462,0,0,3.0343005949072,0,0,0,1.97779623467122,0,0,3.62651640995423,0,0,0,2.27653481780576,0,1.68131311026449,0,0,0,0,0,0,3.98608332624349,0,1.68131311026449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86256255880245,0,0,3.83658739016634,0,4.52588241091011,0,0,0,0,0,0,0,4.45964680552733,1.97779623467122,2.37298509394106,0,0,0,0,0,0,2.7868247041879,0,0,4.12245312850198,0,0,4.21750469678917,0,0,0,0,3.47165843137615,0,0,0,0,0,0,3.37132599987606,0,4.15507523306481,2.15236122948123,0,0,0,0,0,0,0,5.44771044376959,0
ST00131,stool,2.78375792084116,0,3.30415861401797,0,0,0,0,0,0,0,1.92295849784786,2.17056118390598,0,0,0,2.17056118390598,0,0,0,0,0,0,2.91341929633783,0,0,1.00833954043262,0,0,5.79771672885162,0,0,4.41160335786874,0,0,0,0,0,0,3.73736481894337,1.00833954043262,0,0,0,0,0,0,0,0,0,2.98098616426043,2.55577299216885,0,0,3.97342066366471,0,0,0,0,3.64211625491571,0,1.28752765975637,3.25377564370557,0,0,0,0,0,0,4.06459564093281,0,0,0,2.11298794922404,0,1.57721047678083,1.45608716997995,0,0,0,0,0,1.00833954043262,2.04659881543249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17677981735346,0,0,3.81175497224258,2.11298794922404,3.95962017530593,0,1.00833954043262,0,0,0,0,0,4.64556345675517,0,1.00833954043262,0,0,0,0,1.45608716997995,0,0,0,0,3.54568586037123,0,1.45608716997995,3.47819104244177,0,0,0,0,0,0,0,0,0,0,0,3.54568586037123,0,4.76504722332154,0,0,0,0,0,0,0,1.45608716997995,5.21696065670599,2.5089144470241
