Sample_Names,Alias,Geography,Acidimicrobiia,Acidithiobacillia,Acidobacteriia,Actinobacteria,Alphaproteobacteria,Anaerolineae,Aquificae,Archaeoglobi,Ardenticatenia,Bacilli,Bacteroidia,Betaproteobacteria,Blastocatellia,Caldilineae,Calditrichae,Candidatus.Brocadiae,Chitinophagia,Chlamydiia,Chlorobia,Chloroflexia,Chrysiogenetes,Chthonomonadetes,Clostridia,Coprothermobacteria,Coriobacteriia,Cytophagia,Deferribacteres,Dehalococcoidia,Deinococci,Deltaproteobacteria,Dictyoglomia,Elusimicrobia,Endomicrobia,Epsilonproteobacteria,Erysipelotrichia,Fibrobacteria,Fimbriimonadia,Flavobacteriia,Fusobacteriia,Gammaproteobacteria,Gemmatimonadetes,Gloeobacteria,Halobacteria,Hydrogenophilalia,Ignavibacteria,Kiritimatiellae,Ktedonobacteria,Lentisphaeria,Limnochordia,Methanobacteria,Methanococci,Methanomicrobia,Methanopyri,Methylacidiphilae,Mollicutes,Negativicutes,Nitriliruptoria,Nitrososphaeria,Nitrospira,Oligoflexia,Opitutae,Phycisphaerae,Planctomycetia,Rubrobacteria,Saprospiria,Spartobacteria,Sphingobacteriia,Spirochaetia,Synergistia,Tepidiformia,Thermococci,Thermodesulfobacteria,Thermoleophilia,Thermomicrobia,Thermoplasmata,Thermoprotei,Thermotogae,Tissierellia,Verrucomicrobiae,Vicinamibacteria,Zetaproteobacteria
ERR1135247,PIG-078,France,1.94823781800653,2.08921102344237,2.67677652665021,4.25489734622445,4.16270893161612,2.21543926490015,2.38846916108095,1.6972594644522,1.73818426920023,5.11166536224099,5.34412998324831,3.99874997966808,1.34880856895963,1.53944334803573,1.70082107496124,1.51293382538943,3.31139025638658,3.03523704658856,2.81168115955338,2.28632850946163,1.63176360972133,1.2606615442489,5.30101667137601,1.5926265309926,3.9619758496111,3.81077490223297,2.51677372083397,2.53377708086554,2.86073903575752,3.75636928051488,1.77558254433004,1.52903290087378,1.65207314404085,3.79584406194821,3.53053713891614,2.37516067964805,1.49621491468525,4.14717647666155,3.33011113688118,4.70524323929383,2.03358260041063,1.77558254433004,2.74498336932777,1.40835503128684,2.09354046243534,1.57875579376011,1.61045751762362,2.23866693922925,1.707857850422,2.66730150324628,2.44760294565455,2.78621761683794,0.772421225023261,1.68271354773474,3.51710170455246,5.36144158761138,2.00986682806745,1.95619075510296,2.26169120635531,2.56445401228124,2.54711832947963,2.40138191518186,2.86537757401212,2.33671899750392,2.28908338820848,1.0818170934638,3.5079634384863,4.73202891138649,2.75480416296182,1.60606793390419,2.40630165171116,2.19998382088343,1.52373257615504,1.86681887146892,3.5127480778499,2.48121784392436,2.7604062800731,3.04369409509948,2.61912925937534,1.55460556315403,1.89493254651935
ERR1135248,PIG-079,France,1.86809026380731,2.0620421608546,2.65530663947739,4.40431641046241,4.16029869636907,2.23269151365165,2.42447036852244,1.71075778154821,1.7926660037202,5.39992171793005,5.28169821998029,4.00615338553562,1.36290359428283,1.52320151581723,1.71075778154821,1.35592341319477,3.26730328786281,3.41930334938734,2.78579685883895,2.18115561382981,1.64727821854073,1.32682360610372,5.26154200671525,1.46158324224636,3.90929737141762,3.78331916205682,2.44271034550798,2.57440699604636,2.88828191236972,3.75458978582725,1.71998407003653,1.60180826276762,1.57715372826887,3.79302012901622,3.96136349295544,2.43749332032296,1.51838771596889,4.08553475288932,3.25558313499288,4.51169590066423,2.11782748644745,1.68515084450139,2.77305941140751,1.25320395868215,2.11046055051396,1.60578463381294,1.51838771596889,2.19564311232806,1.62890734913189,3.1519437737831,2.41166414218684,2.77440379466696,0.975764175711288,1.64366568686973,3.51648425660736,5.25189433936137,2.08496044475402,1.85042636342071,2.1832550810265,2.54719214699881,2.54400955412741,2.3714901899627,2.91955510251949,2.32495653864172,2.26248526958888,0.940607276816406,3.43723221217741,4.33011539313855,2.71463328390813,1.54194025158813,2.3390819172883,2.19155290572742,1.61362979273338,1.76885867541659,4.28481294288828,2.50387994656758,2.73184764190682,3.04025855878328,2.62153578327802,1.68184115067798,1.89737217535728
ERR1135249,PIG-080,France,1.71842050142785,1.97366429302049,2.52937303721972,4.02055438080451,3.95087012108215,2.06482363410271,2.21492233241145,1.54646224493034,1.48156730001345,5.16384080110185,5.26835899994528,3.82896576318297,1.06764593624783,1.24269403553256,1.60947556201594,1.26486597632432,3.21447919942717,3.9170414772182,2.67175943010474,2.06596418741196,1.33152912146985,1.14058835730856,5.22986592780087,1.34371628579011,3.57710468438738,3.71076492597592,2.43668200232821,2.32999423183763,2.6215331989995,3.49673006569158,1.65579464595001,1.31899006253412,1.49449683111101,3.65742383348215,3.30125000414097,2.27167217922419,1.03219822056369,4.03034505217476,3.10820983214829,4.58619150116137,1.83743923306354,1.49449683111101,2.49471787991724,0.99359799608421,1.85630197762403,1.38386418252674,1.37276701333714,2.10096495006291,1.48156730001345,2.46802473185266,2.22372413539129,2.6067036503607,0.887424690743417,1.56849830824159,3.2793719548955,5.16081439908863,1.9181358505956,1.80544365575584,2.08816793394338,2.44722509663822,2.33123281721497,2.2745002004106,2.66291794682419,2.10929149323468,2.16349443446029,0.696259065563127,3.41731450967236,5.35915046335114,2.47117253872046,1.36137883516218,2.23698545909995,2.12148942325211,1.34968397335975,1.50290750252792,3.86901196448908,2.29041335882419,2.53443763754467,2.85879061629751,2.45566486091654,1.22725782006474,1.8796591398969
ERR1135250,PIG-081,France,2.17341584387712,2.32367885970475,2.93727018328932,4.55898386238044,4.42039308752676,2.64016020558489,2.75078369763886,2.0264574632051,2.1709151244634,5.44788364270672,5.28924133990633,4.24791679702378,1.80848144956041,1.90635145493411,2.0972999255512,1.79676968540404,3.5438692594926,2.79108515759862,3.08813744575126,2.52034652670209,1.94176289287476,1.74648311051735,5.28850352764465,1.86779424829046,3.75898594234587,4.03430265750442,2.6552190678792,2.74211975689807,3.18800103269134,4.12479582723506,1.96251306794386,1.81988565456746,1.98231686473315,4.1609797343305,3.79428978284404,4.42225295341311,1.60609693493501,4.39990933915801,3.48550021055215,4.75339110785302,2.41556068472493,2.0194052584507,3.02205808880649,1.49077479880229,2.51696826090865,2.04022735229308,1.90635145493411,2.80119007018291,2.00125685615439,3.48840749568537,2.61923337362234,3.07048666335441,1.05197635163382,1.93749117793421,3.7337933825252,3.86253795755772,2.08829359752126,1.96251306794386,2.47173403003745,2.88532065713615,2.82296181463289,2.68385541616726,3.20129799988858,2.54752132233849,2.57606549790754,1.08376439058972,3.70500081107731,4.37116574824903,3.10945434608123,1.68960199360922,2.60929419552488,2.47672356254369,1.81422098408322,1.9899922614204,4.21145554497217,2.74009559971909,3.09863056301319,3.29983402769252,2.99093664852268,1.79676968540404,2.16839992217473
ERR1135251,PIG-082,France,2.17899972558109,2.29482806771381,2.98170214893644,4.65451874672643,4.491687534228,2.66319645325908,2.80607472491716,2.09615458439234,2.1849920199661,5.38366749884773,5.21073410191921,4.31755197403388,1.88382299225949,1.95504062101992,2.06198635284358,1.74467104241663,3.51811607742248,2.8639818199063,3.14232266009451,2.49346628276024,1.96994013295774,1.75279602791098,5.34499052411563,1.79859112147901,3.85091453915433,4.02967427874901,2.6863153199422,2.74172532205015,3.2741048349578,4.15733870683237,2.15416785112347,1.96006413555981,1.9795965314685,4.00146100492375,3.83315353765164,4.56802293191231,1.96503020657697,4.35877527118369,3.52018385273918,4.81014697579482,2.55091799644192,2.10339581251726,3.08258986201984,1.57651670496567,2.50926299006735,2.16364696388629,2.05801847274898,2.99939378768449,2.15416785112347,3.58449095126271,2.60278839899741,3.09337846301591,0.921324587866896,2.00283799025299,3.80324742787404,3.94752965528701,2.21654855602116,2.0376163612825,2.5684953775766,2.8545327761953,2.92977398803749,2.72915934567506,3.26529110908278,2.69005158486507,2.52314146534387,1.06032246041174,3.69277927901786,4.33594952699325,3.14265081259384,1.76860372511345,2.67778931300262,2.5204010241102,1.9795965314685,2.0376163612825,4.38442685301437,2.73170179629434,3.1200972883558,3.33336871311079,3.06881316069177,2.00283799025299,2.19962071442364
ERR1135252,PIG-083,France,2.27277084306148,2.36329917192064,3.02850065543225,4.71202872348251,4.52473595598802,2.75599297805397,2.77553465399004,1.94382220093574,2.12420781923944,5.09198647187808,5.07752585110845,4.35749948808051,1.82642832400792,2.16637675524958,2.02515593448227,1.79609034603707,3.42168088751074,2.74269589245643,3.11587792655167,2.57890294530517,2.11826276839614,1.80848098950255,5.55252027639504,1.72079455514335,3.98835610272415,3.9336221005162,2.66338743863095,2.87044948844705,3.3633083098702,4.31581013132191,2.10303404102205,1.95703635861086,2.02515593448227,4.35801677007546,4.00069246379005,3.58272572995917,1.95703635861086,4.27997861665211,3.48034008958021,5.03135656164974,2.46726587886455,2.26215732470785,3.14497547074488,1.32028868683947,2.48046311703887,2.13872386104632,1.93932659823335,3.01352485719741,2.32226472207021,3.355405910166,2.52373005217236,3.12036879389057,1.37330609399719,1.82642832400792,3.76775969947096,3.8528914562905,2.34770064745607,1.99442518967269,2.54887348226705,2.75805579515005,2.97905168626549,2.66423965651733,3.270680098718,2.77421481986282,2.4085277160377,1.03955001860543,3.58671329546939,4.10255611662341,3.50152873761852,1.86024037262519,2.63972171897604,2.46457761547648,2.01767469471796,2.16368936641483,4.33343245422181,2.66338743863095,3.10243030516678,3.43832420853562,3.22728327148098,2.07749968955979,2.14439709498042
ERR1135253,PIG-084,France,1.86571530331354,2.26596740343489,2.72316913991127,4.24639159852747,4.27960089221692,2.48074679036762,2.86567177206653,2.09337386296597,1.99647100833716,5.36541346018464,5.32776735794955,4.14315250633372,1.48791236004259,1.52801939763673,2.05337146419159,1.96026194798471,3.5659271341614,2.93545911074088,3.06164442373045,2.46773901890534,1.7673478913968,1.5763129978513,5.35599373850075,1.81603338158526,3.39472395125356,4.01024148934706,2.76655658717893,2.62788734740652,2.85677815898338,3.79927789160464,2.26362629163905,2.05337146419159,1.95551594047252,4.30933174160148,4.0206748598447,4.07260245497126,1.37679557533251,4.48047879143535,3.72283704943531,4.91587424073045,2.01350297103371,1.83533617906135,2.78034468175551,1.42793153160145,2.58303179303352,1.70407557108277,1.77464611913284,2.53426468544255,1.54060551771784,3.60921994501766,2.83086115969437,3.11865379500096,0.775182632124594,2.00079202774737,3.94111565571355,4.06074373062398,1.67775101821664,2.14567971338094,2.48216833915077,3.02663333964884,2.60282544031863,2.58750900028054,3.04058606960112,2.22945225763476,2.591940521903,0.775182632124594,3.77847822313569,4.54217527501139,2.87265781574025,1.42793153160145,2.64675074604866,2.49887359124771,1.22709464179796,1.6497272651999,3.7891075813614,2.96678592386722,3.23748542072404,3.48030884422939,3.04019357861463,1.54060551771784,2.19785485129432
ERR1135254,PIG-085,France,1.779875796235,2.24557069155372,2.73704689158686,4.25156803995562,4.21477928165601,2.52139746529716,2.78691884246365,1.90785471571811,1.97057149204865,5.40015174936765,5.40701599114014,4.07261835429552,1.48599616909521,1.59763957035128,1.898107379727,1.8567709459572,3.56691567480904,2.86107158138528,3.03228434388444,2.39099322518418,1.83452711450955,1.68637252138784,5.30523681016615,1.60737443703035,3.39743673552164,4.00618305372279,2.70673226533704,2.56807930419736,2.88913002210664,3.77660866781903,2.02167111138623,1.95787366785644,2.04688304096278,4.18687275165635,4.02391625673579,4.01240229382469,1.38625756267455,4.44783000823696,3.61422246547692,4.78385001215286,2.19885600910867,1.76001558671003,2.73776047110124,1.54539553407533,2.5464742918199,1.8170631448474,1.86747972022819,2.19885600910867,1.41716569898477,3.02424915965553,2.71206003292566,3.0677108463171,0.805183955884775,1.94919739208532,3.85441733893961,4.0222159096751,1.8170631448474,1.94919739208532,2.42744436253676,2.91548518012965,2.63440628569469,2.5805445406238,3.0253536599393,2.18887833367475,2.59662711047114,1.18641677145729,3.75413015932079,4.55451458660379,2.80193669851354,1.45975803483647,2.62710879683847,2.48723281201094,1.27763510720309,1.66160281676738,4.13576495059986,2.80008762205123,3.14677455506852,3.39493188870119,2.84410509782041,1.52260114743608,2.13236688500284
ERR1135255,PIG-086,France,2.16132611462541,2.26274254348379,2.92064796194888,4.54453752996342,4.40527491889144,2.57893149160449,2.75165718924962,1.97495512986292,2.14951008955745,5.18692516212749,5.41048070804123,4.2568477664189,1.77924293667654,1.79033877763093,1.84192634392882,1.81689808797066,3.55298822140414,2.71350293104656,3.07421471748831,2.43058207295399,2.05930665311937,1.69244831965334,5.35792027195922,1.79578216924956,3.80740691750845,4.02901787331933,2.57893149160449,2.6844393465783,3.19006382170637,4.14611419739071,1.99932394574331,1.88803155607,1.93366443020311,4.24316285102367,4.03976002594222,3.47607710172508,1.59258571823563,4.37493957264377,3.48146476464025,4.8747761569102,2.34490229665027,2.16365122571563,3.01899327266463,1.63375469720904,2.43927359537291,2.10674609281846,1.77358686471205,2.66733008210295,2.05930665311937,3.38562110653439,2.655537587048,3.12599092298744,1.17636478284026,1.97495512986292,3.6812425927336,4.16160112981702,2.20561591249637,1.98904713213629,2.47353566898558,2.90326202118841,2.8308100070345,2.6253760543491,3.1922404301822,2.54367035660144,2.63878163810005,1.04602417834974,3.71496729929787,4.47381731956541,3.09015869441724,1.61775230828174,2.57264747003475,2.48805875143422,1.71906585438025,1.87919378540167,4.53192096009088,2.73331134968089,3.10154331981194,3.29052543969183,3.06178716536814,1.75616277067486,2.08783546939957
ERR1135256,PIG-087,France,1.92171950163297,2.24200640087332,2.75421782888708,4.32755874611363,4.18533066042421,2.38685062921952,2.36632279556518,1.75780833361679,1.71063363031739,5.03613923946487,5.52151792913453,4.07429855167996,1.23230133375698,1.426775741762,1.69682583966955,1.426775741762,3.47136704451241,2.52544837634367,2.90211401591816,2.10163295915305,1.70147738520932,1.38088906868468,5.3290230455544,1.40899853586074,3.71055272351951,3.96239091822492,2.51062620283326,2.41458885399807,2.93196321865485,3.82336323438976,1.68737056429236,1.44385378913451,1.77376708154698,3.96411281743137,3.61646391753869,2.46205675572791,1.46028559758397,4.256324120867,3.14591763312051,4.59258013567186,2.15035094852005,1.75780833361679,2.70708621169802,1.31854234453953,1.98149571895285,1.78916012937322,1.60325431797256,2.36027496204321,1.72401591504789,2.5233616437846,2.22709314252644,2.82652467999183,0.765057257728646,1.5204223628085,3.35375048004272,5.22906154365042,1.9863248438998,1.85238222421305,2.3254169697377,2.65162284937727,2.59870662523936,2.5099076081321,2.91390398016531,2.29228932727082,2.49750599064842,0.901176061254938,3.67717741676893,3.83355162513621,2.75748362600743,1.40899853586074,2.36532065384089,2.14870193482336,1.48382332908304,1.6825645930162,3.65586789647066,2.42257624244555,2.75216416404274,2.95733275127688,2.82825581299393,1.54098727350075,2.01422350524997
ERR1135257,PIG-088,France,1.93343292097351,2.21853694842018,2.78812749088435,4.3783023615767,4.27107301166284,2.45109857389113,2.61897310174815,1.89221877508192,1.97406685989017,5.25395448839097,5.49090932531551,4.11799924409538,1.42958838504635,1.60726219402824,1.79579936693634,1.69498641567025,3.51475161653636,2.82958073303656,2.97230125289916,2.27278562879742,2.00570876892599,1.46951032172598,5.28566098737464,1.48817446424136,3.63892616042411,3.96763520540962,2.53986552321207,2.5224929168521,3.01506601306571,3.92322343400359,1.93014391696297,1.92682981443181,1.9098689938075,4.0206527850649,3.74901575694692,2.70789603473339,1.45986858008464,4.30828326241733,3.3487054469105,4.74923160911864,2.21512461107911,1.92682981443181,2.82287040185281,1.66564887907287,2.32234448063145,1.78670814690228,1.79579936693634,2.16430276591738,1.92349022737691,3.54519261598996,2.49640367130284,2.95829589213341,0.873463749142225,1.86239578108415,3.57610780795307,4.96776872365611,2.07951882058165,1.87004571167178,2.40936203450111,2.76701933889431,2.66204949687543,2.52752783370343,3.0464830960032,2.42017818019325,2.54630505923793,1.02973650380719,3.65793497873104,4.13166330157413,2.93737795306363,1.65333550374001,2.44407822375967,2.32766442003558,1.57855941083018,1.75330093034864,3.77403261422444,2.6031424098543,2.94382378533016,3.15576533065896,2.92015683448461,1.65333550374001,2.03778544001564
ERR1135258,PIG-090,France,2.09247222907547,2.24603570573752,2.96180872402259,4.59786055087136,4.44002729032539,2.63646233048165,2.78114438986398,1.99074489066177,2.05705743322829,5.32853095683903,5.20362965258897,4.27210981195818,1.78927867697104,1.9037845266083,2.14323457184302,1.81148713559835,3.49089671599862,2.79933171546548,3.08729862351839,2.50176036946153,2.05086367265492,1.76587305319727,5.40709674840316,1.85276245157507,3.85548006116459,3.96561533558353,2.64607386951364,2.72811876444542,3.23225831654167,4.09713440670435,2.10366322912911,1.89045318057735,1.92513248879224,4.2548877072002,4.03664080026909,4.4880206351272,1.76587305319727,4.3936373722329,3.58927094963392,4.92210023580727,2.34205388133089,2.09810377463782,3.03493403112939,1.53281281632064,2.53060017633288,2.04140418990583,1.94548006379191,2.68033366712786,2.0896288331007,3.80049091007556,2.76216200108757,3.10472627050964,1.23422816010363,1.88133269993756,3.83658654005422,3.83499997880046,2.148248460882,2.03173407123666,2.4648983687908,2.90240534955003,2.84574337893967,2.65856705525805,3.20382183937619,2.64923101969702,2.47323353137456,1.25420981068882,3.65763113185699,4.40442437994931,3.19113748376888,1.65713806062946,2.61826892717198,2.48943876673215,1.89494258607489,2.0445802992,3.79904515820015,2.81998424940477,3.14319763298269,3.38872444790723,3.01133137659038,1.85276245157507,2.12257930703895
ERR1135259,PIG-091,France,2.29536341790371,2.36251459588871,3.00656075554485,4.67610679376468,4.49626402482644,2.63192540520835,2.75050008478371,1.89527150394444,2.24742420245369,5.17025129211364,5.32357591349198,4.3165350149517,1.95085536753278,1.86700302024223,1.93864519330959,1.82081896240163,3.45177518409759,2.72290453095335,3.12319407839369,2.36715599678376,2.3166208571134,1.7504401787129,5.45357366593802,1.48726117177773,3.91476223635709,3.98369682794074,2.60518912148156,2.80990522366364,3.33425377346837,4.31024752463184,1.97429172947097,2.00012566113307,1.77518885098064,3.75544329820992,3.87739456918087,2.44448359971903,1.8718440683379,4.24975019181325,3.49798568043439,5.02935410927221,2.47793485172872,2.20708687138024,3.10669166580156,1.68159166116018,2.43930120843021,2.07858268894083,1.90874440362566,3.44074476551314,2.32517995044716,3.54641964305584,2.54211121168627,3.09041133914588,0.925681775830244,1.92181188583226,3.8585001662135,3.81427458064478,2.3609563733835,1.93031009209936,2.53589523307955,2.719499413397,2.97470756477102,2.66648080988067,3.28210850379727,2.68537562852321,2.40260275440313,1.00335938818715,3.58321226345479,3.86559067562512,3.26996073870687,1.84195365897275,2.66025662126745,2.49546268390221,1.8766317479803,2.12127528914872,4.2386597655015,2.69125238718087,3.03026082413498,3.3881969815867,3.09070228245305,1.97807771624144,2.12127528914872
ERR1135260,PIG-092,France,2.15339199769457,2.31649135237372,2.894471550637,4.52749838814213,4.39210962026376,2.55560746389142,2.7281704093913,1.98926412056218,2.11136129960082,5.37388651602967,5.33469661662454,4.23601478418956,1.7348011795297,1.95715734549948,1.89346559442593,1.80849610587958,3.48604540951653,2.71737274151093,3.08136433867184,2.23285022170718,2.09279826373672,1.70935735332618,5.40467694431597,1.44772096953488,3.77421759973012,3.99543860941761,2.66768843053809,2.75669700113163,3.19178681253579,4.12668543783642,2.13657489148334,2.21070752152628,1.79256558910214,3.84078301632732,3.97560039527561,2.44933217358015,1.79256558910214,4.31916756412784,3.59971156142436,4.88069931418747,2.28633089546611,2.04410918166313,2.97647429346757,1.41025270824061,2.39478285915403,1.94590503462822,1.85773579108242,3.02246919369904,2.07623009379303,3.61884695512159,2.64701419222636,3.06751588204545,1.09992199805269,1.94590503462822,3.93333135475502,3.74129139966543,2.17184648051589,2.09279826373672,2.46570958385757,2.80711168342423,2.81437348200021,2.57744987639963,3.12423900935581,2.53457189043761,2.53359108644717,1.12578888537574,3.63070627988856,3.79627306264135,3.14825968277134,1.63834588400705,2.60412877448736,2.51246533970358,1.79794095166501,2.02235799957039,4.17357842146734,2.75493108237821,3.09774141771488,3.42986969445895,2.98731652830391,1.89346559442593,1.94590503462822
ERR1135261,PIG-093,France,1.93086950368525,2.18487739187516,2.76984465364386,4.33165198196578,4.22778871677195,2.38181213029544,2.56885220344847,1.76471342092759,1.88333978129083,5.41579176768752,5.38990478272114,4.09003123898983,1.31069844868538,1.59451500253138,1.83746940679567,1.62590985134695,3.41961899081621,2.54543621450368,2.91239252851183,2.10020875381523,1.88667547894752,1.56067255807875,5.49188754719291,1.53902428543779,3.63597081892183,3.91463323237421,2.51446659906129,2.57976647096377,3.03231517893051,3.91770691901822,1.84484948058325,1.80261320817236,1.65518738759233,3.96344369120933,3.63927269372545,2.26692092905116,1.54636093211542,4.20454380644159,3.33563255810942,4.56763494430085,2.16081027827032,1.86626580715568,2.79064661607528,1.28491415196925,2.16257429537585,1.73747504458924,1.77342603271807,2.54030262106354,1.82232202258559,2.61902911401056,2.40458254688635,2.8552362815072,1.24311833656318,1.76471342092759,3.52702410047792,3.82089509619427,1.98445082351803,1.90298015077966,2.2338510737538,2.6040022177112,2.6556007043282,2.43570740914915,2.95216796860488,2.33353203272404,2.40357302091589,0.838472078181488,3.57234251342287,3.75429418474537,2.80651938925506,1.39051209500843,2.37754066165409,2.34524837375323,1.58129277236985,1.73747504458924,3.77213165641614,2.55122982274869,2.85380496873343,3.17450836085577,2.75344916354845,1.39051209500843,2.05753314667985
ERR1135262,PIG-094,France,2.05958932744976,2.24581040170623,2.83108140416282,4.4465294957615,4.34107481788524,2.52005818170218,2.65764018483945,1.91953740567207,2.02857974854499,5.41147946148552,5.35271286364798,4.20597058508226,1.61417800019264,1.82393216387403,1.85080955926675,1.72667005976553,3.45192481368094,2.7147130312952,3.03158556310128,2.19664837759622,2.12368371161894,1.71154414996401,5.45672484809076,1.54470347481927,3.70913558006,3.95504645149795,2.58852366809034,2.58235017110784,3.16805539850864,4.02915267616351,2.00049243414084,1.99250614271325,1.7460517807901,4.099781981237,3.64956085033765,2.34700413577031,1.52149208787835,4.26383176584864,3.47543711132319,4.63633131654617,2.23364639360918,2.01603749437514,2.92308218349329,1.62055124771719,2.33981851524897,1.93820027018972,1.76460535997144,2.40889151766104,1.95900598725189,3.04273657146478,2.50956638626784,2.99763393444361,1.15767659959202,1.92270411051814,3.68939786799189,3.79201878073824,2.12566548655267,1.86903775882765,2.43681435837986,2.75038925808794,3.07323166047648,2.5160528150871,3.08857435905417,2.43293362450245,2.45663805723427,0.949621916394145,3.61885151803799,3.75548266814053,2.94580529248463,1.55217287587655,2.55600588590863,2.50463718626672,1.61417800019264,1.85080955926675,4.09469446694659,2.6523805109933,2.99948860060952,3.32033228481913,2.97445726105967,1.70638280037334,2.033496957116
ERR1135263,PIG-095,France,1.74828589154864,2.23545419442153,2.75091782096248,4.23019827745009,4.18223221038566,2.29517011155168,2.47916061842297,1.82826503942086,1.89874829661007,5.13773395802706,5.58314672246364,4.05006858370376,1.44664542981122,1.27411628353024,1.79950619062082,1.39324052461367,3.51568388276087,3.84716819817887,2.89884082717881,2.07399677000576,1.73984076233287,1.53019591177924,5.42631893273127,1.64490270526232,3.52863445726957,3.99154810002866,2.59450277449178,2.54199659577786,2.9218726767562,3.69507625250034,1.84196047072857,1.80687640228406,1.88063171609954,4.35780043161161,3.73137783204395,2.31940938788452,1.51615214798046,4.2723775060146,3.33368910427588,4.58618553894493,2.06400584747061,1.73555580573696,2.64294202716011,1.32129923857567,2.01933719696911,1.61184133579951,1.7565699274984,1.96954189689214,1.72244127711849,2.58241902933444,2.41297138940933,2.82347781649445,1.1272605522802,1.83857688881716,3.699309701049,4.33709019289142,2.11180934421496,1.81051512897806,2.21737649645177,2.69035634171803,2.58303126875278,2.43502806621496,2.88715389251986,2.26059138077208,2.45847048949459,0.767456780129701,3.67673227445102,3.70275988505312,2.63160286448309,1.47891737517611,2.35702445638758,2.24355054055236,1.37387256207473,1.77267851089108,3.55205403610403,2.45928476015051,2.76442214754001,3.07247562205914,2.64134016040765,1.40260994692927,2.03257526711103
ERR1135264,PIG-096,France,1.92321633829434,2.37131254603337,2.7748765133272,4.28813717704017,4.22212671388928,2.37999938235939,2.66699914602075,1.9089141689593,2.02885004061471,5.14794100076809,5.57130617332591,4.09343983276672,1.4494134408096,1.42794840224076,1.9089141689593,1.64770821479878,3.54466854687187,2.96084030998758,2.92802182864114,2.19047837371008,1.9125341092446,1.64102390676476,5.42201108361504,1.60596617138639,3.52391409838938,4.0199373012566,2.63405599624155,2.65542539363465,2.98984617314206,3.87159066365043,1.96669090062708,1.9570376216798,1.77351911949661,4.16435302787944,3.71351045412755,2.37131254603337,1.53470612776852,4.31539339926807,3.40025173582007,4.60694320601865,2.21630681759771,1.87095159386315,2.71896351823788,1.35634394052031,2.11147711060295,1.62033060850384,1.73729551670278,2.15894731449218,1.74265899818328,2.67204566534621,2.53534090510097,2.98039117944867,0.705167983095689,1.87881422600381,3.70277586235169,4.09720254823047,2.0260833578211,1.9125341092446,2.30654830613348,2.74305235734741,2.60431143989168,2.4625517139101,2.97977405301998,2.29024034578689,2.57473934301351,0.89133935773582,3.69164932108825,3.88974470632844,2.74091684663383,1.42794840224076,2.42434488790438,2.33607736515045,1.30107457154114,1.72636565284522,4.26527591350149,2.59542490811219,2.89176347960304,3.19571926075751,2.75874250419025,1.58348738810888,2.12050297769216
ERR1135265,PIG-097,France,1.92408488134339,2.34563228726531,2.8380592991181,4.35853049952348,4.26992472027307,2.44893564495201,2.63492305920363,1.8569636113217,2.07930072949352,5.14418250301909,5.58220026575244,4.13992994264476,1.40905776220241,1.54736951822766,1.83462291668682,1.48369662454595,3.53614488029486,3.02787346381815,2.95903156957074,2.24089588851651,1.87124345536198,1.56902975387628,5.43631408159034,1.68026111827915,3.61783016295469,4.03388042387752,2.57045668531553,2.59435642973542,3.0581359074203,3.8241555320879,1.92718338146333,1.86771727101133,1.75518437570207,3.79249942134082,3.94212376377168,2.35840099573263,1.44797867500881,4.28474441963253,3.36238960958364,4.60057908188564,2.19674524536542,1.81906398094746,2.80702965370016,1.50868047606325,2.08147043372782,1.79041791852145,1.8918196772711,2.09636222715274,1.75974808885293,2.64152921679957,2.43188980231099,2.94236146800973,1.09420412537606,1.8569636113217,3.79572912015068,3.93532916028485,2.03826970621762,1.81906398094746,2.29575360746872,2.71333069765075,2.6538685690945,2.48457811598851,3.00757286320156,2.30619816875626,2.56905043440753,1.09420412537606,3.68180244204678,3.79026234359876,2.75748562743712,1.45718731383387,2.4470743670248,2.26424570379399,1.47503874189739,1.79041791852145,3.74249085792957,2.56266534062761,2.86808156844592,3.14498853572311,2.77755077040552,1.67477499419749,2.06154145558222
ERR1135266,PIG-098,France,1.83440200030128,2.059148905095,2.57822085635101,4.13971395400506,4.09902827042167,2.20185990661099,2.45708929715957,1.73703719716991,1.68645258558052,5.46654150801661,5.38183918545175,3.95276880723594,1.22685284013779,1.34249256891095,1.60675980047953,1.44722863251676,3.34258045794572,3.37547549056926,2.78509769855731,2.09945726559856,1.64633521650839,1.40539229906671,5.39180606587589,1.55291313459544,3.517646083291,3.81469175239076,2.65794807391296,2.53536712241599,2.76955591831972,3.76507080252052,1.77302203764712,1.63784707365536,1.80333403516527,3.96830257724575,3.65597961782446,2.15104831316158,1.49143254803898,4.16505877454,3.35418162256621,4.48053393566027,1.95500372289024,1.62918972018149,2.62213896698298,1.09945202441513,2.08592360618279,1.56827296123599,1.63784707365536,2.30909434193978,1.58310805763066,2.57327627151962,2.42050023295561,2.77018838630473,1.18027620643711,1.76669723082699,3.62369162989761,4.77083583437272,1.96520690049923,1.77615023157273,2.27686277384167,2.60676143023853,2.50093648656192,2.34754230020812,2.81231779980905,2.14040111992484,2.31000704596937,0.940296609621337,3.52786875435422,3.868969433558,2.60722156942644,1.29798628922018,2.30079252398002,2.18028055760281,1.39801029608897,1.59745309479557,4.24584665985706,2.45251658531614,2.78844351219928,3.09424470319874,2.58262335555159,1.36715963621845,1.84782105558638
