Sample_Names,Alias,Geography,Acidobacteria,Actinobacteria,Aquificae,Armatimonadetes,Bacteroidetes,Balneolaeota,Calditrichaeota,Candidatus.Bipolaricaulota,Candidatus.Cloacimonetes,Candidatus.Gracilibacteria,Candidatus.Korarchaeota,Candidatus.Micrarchaeota,Candidatus.Saccharibacteria,Chlamydiae,Chlorobi,Chloroflexi,Chrysiogenetes,Coprothermobacterota,Crenarchaeota,Cyanobacteria,Deferribacteres,Deinococcus.Thermus,Dictyoglomi,Elusimicrobia,Euryarchaeota,Fibrobacteres,Firmicutes,Fusobacteria,Gemmatimonadetes,Ignavibacteriae,Kiritimatiellaeota,Lentisphaerae,Nitrospirae,Planctomycetes,Proteobacteria,Spirochaetes,Synergistetes,Tenericutes,Thaumarchaeota,Thermodesulfobacteria,Thermotogae,Verrucomicrobia,candidate.division.Zixibacteria
ERR1135249,PIG-080,France,2.57501890084574,4.15696707218791,2.19932789163818,1.69017632795469,5.33461496221342,1.82390220152312,1.5941762471476,0.992727804728894,1.55323781415457,1.10648307984398,0.756745443311786,0.39310543375963,1.98010894779471,3.90135156760902,2.65610160886412,2.73770409124939,1.31658139648119,1.32874798676088,2.27480337831326,3.45515085109548,2.4210486149507,2.60587954884715,1.64045563778191,1.80025012959189,3.92953133651699,2.25606580834913,5.65960477483998,3.0925304428739,1.82197965659786,1.84083253154153,1.846332417178,2.08539973003062,2.07260649998145,3.18070541284288,4.80255005616695,5.34345868942976,2.45553468872417,3.28304093720869,2.14425804513029,2.10591835907788,2.51879246854558,2.75242426005585,1.29766753300868
ERR1135250,PIG-081,France,3.00384408319853,4.60925312157886,2.7207463139422,2.23731442115924,5.39746700120701,2.07627455608175,2.06745621757373,1.30465189191183,1.99314844555359,1.60350843563081,0.818919582185925,1.02463940728266,2.40648783733721,2.76104287273779,3.05807019042145,3.21858701339453,1.91202636848019,1.83812382589771,2.71005959394774,3.85569093544345,2.62519529610486,3.15792855242028,1.93275993287852,2.32764712192846,4.32420880761139,4.3921614408905,5.6779078857744,3.45541770749958,2.38558766048664,2.48697031972377,2.36959520788394,2.77114662610477,2.44174648858927,3.66181429659857,5.11577949609048,4.34107438284308,3.07938587244405,3.73057892395304,2.47319122721765,2.44673482010704,3.06856270050556,3.26826341547245,1.69650819339759
ERR1135251,PIG-082,France,3.04253123148321,4.70301974816893,2.77440682871059,2.38877669317291,5.329931129418,2.08605747509516,2.03055223205254,1.42083277639992,1.83431512899674,1.74512803075884,0,0.690239230649663,2.37471069844192,2.83230750462072,3.11062704902047,3.23457779320215,1.93857331481997,1.76739471027545,2.70004350507327,3.88784024201139,2.65466375147014,3.24240301829532,2.12267920234906,2.3545945714453,4.46876404209794,4.53630449980034,5.67149185864084,3.48847446414789,2.51929121168753,2.47764551943112,2.49424343231536,2.96770741693788,2.53686492268594,3.72807909658956,5.15468007019235,4.30423172335724,3.11095518361122,3.80090354490971,2.5319160039852,2.48878097487597,3.08840292224889,3.37449090628395,1.6968462096083
ERR1135252,PIG-083,France,3.09795774303064,4.77647679520237,2.74489258303276,2.41044927918347,5.19963144363056,2.10539637073507,1.99476059429575,1.60880618595796,1.90445801269628,1.51901641769365,0.782376842065888,0.265551398231331,2.33781738306213,2.71205800988405,3.08520688509672,3.3264546740919,2.08780954407725,1.69070368217369,2.63276107850983,3.84418681963862,2.63276107850983,3.33262668987428,2.07258945678819,2.34449418958841,4.40914634310795,3.55203864510007,5.69426228475822,3.44965521490823,2.43667892099027,2.44987291385972,2.45760109653223,2.98286028871205,2.51826794944486,3.69593982977574,5.31365366219114,4.07186322993104,3.4708433618416,3.76234704336293,2.48601375213348,2.43399133084085,3.07176002968052,3.46082223830062,1.77213556441574
ERR1135253,PIG-084,France,2.78523669705253,4.28660840823377,2.83033655674544,2.02958378775049,5.4400130029348,2.12864423169125,2.01831193550583,1.13984925560117,2.02958378775049,1.83083182298495,0.745940178332147,0.745940178332147,2.45533495682409,2.90011643977821,3.02629096828304,3.07234382553451,1.73259191836564,1.7812106981846,2.93144027644673,3.95094850721141,2.73123424737308,2.82144398277648,2.22844171692726,2.40053062396424,4.09462360927994,4.03722013139222,5.67292791131226,3.68745858578648,1.97847476486711,2.54774263508241,2.12568165023016,2.49898696833552,2.44690434948795,3.53183708970031,5.14412333864896,4.50679089024399,2.83732179897269,3.93574996395321,2.6796293708466,2.46360501918646,3.20212131540971,3.23198324972296,1.72517978953952
ERR1135254,PIG-085,France,2.80261832751013,4.29490181282998,2.75560201989518,2.04291537696234,5.49597688942721,2.11257681204644,1.86714855724661,1.15715942997074,2.03629478442716,1.62237470610246,1.0739064694557,0.885365885223728,2.27232277891232,2.82974641971282,3.00094458942004,3.05656911702203,1.80363307461557,1.57680711728077,2.76876921270704,3.90923287283973,2.67542621593252,2.85780205820391,1.99061052018562,2.43517258713255,4.21257633636766,3.9810355017453,5.66625642371261,3.58286041992849,2.16769180296582,2.51519675971395,2.20089684872998,2.16769180296582,2.39619596826468,3.52333879261282,5.04054227766236,4.52314554040912,2.77061807019132,3.85280364108527,2.56828922919329,2.45596878565729,3.11542780253826,3.11011337545553,1.52589185529535
ERR1135255,PIG-086,France,2.97797677043867,4.60445318336038,2.72114470194268,2.18358143868435,5.49082514435955,2.1191659042456,1.81181326361147,1.28183078518204,1.84904326550439,1.62683324203213,0.72855055142403,0.665301417236801,2.27451404241824,2.68299559494583,3.04367282449152,3.14801859120162,2.0290142534986,1.76572012190521,2.70280128280828,3.87541033505331,2.54844640214065,3.15951567868528,1.96907243679625,2.36759687387345,4.57004821757099,3.44551909624128,5.60081267831782,3.45090662869363,2.31447682099129,2.40882017227873,2.38351764062879,2.63682961629114,2.44307351063144,3.63050195835134,5.17593177497869,4.44324979583216,3.05961583920322,3.67491940785288,2.50735466864338,2.45759309328877,3.07099979883474,3.31119525932603,1.60392151522298
ERR1135256,PIG-087,France,2.78458161655161,4.4127726862936,2.34323231340901,1.97985972175537,5.5759533524319,1.97521404436965,1.67411144261614,1.22387830942538,1.73095216949136,1.19669964209336,1.04758224332869,0.402034999513559,2.18860286311743,2.50232645913302,2.87895090111601,2.88874980186662,1.67875789259871,1.38673356229446,2.39947331150687,3.61086598253068,2.48750675190818,2.90879812154669,1.66466669462832,2.15443196385424,3.79177629214623,2.43894600221554,5.68291356700002,3.12274169770822,2.12732647649797,1.95855129201539,2.14505728935312,2.33718591676942,2.30233660776125,3.42093845052997,4.92577703890879,3.81036216010659,2.73433230490289,3.35946549244029,2.12567810364072,2.12567810364072,2.72901335606487,3.06141079131015,1.46896884341768
ERR1135257,PIG-088,France,2.82930928031265,4.4397023904191,2.58975662407569,2.00619102722643,5.55266215617508,2.03379004371627,1.76699465227973,1.3088014000277,1.61843846330491,1.59236754607607,0.917001886019243,0.604784558441971,2.2641575086216,2.80033626312792,2.94304421946919,3.01162909493152,1.97671837763884,1.45986862727524,2.57392863641437,3.78634459436386,2.51066359915642,2.98580595133417,1.90121031489552,2.33158361187419,4.04076816893408,2.67866606980735,5.66110589645068,3.31942969420358,2.18601987865744,2.29319937151548,2.08638447371712,2.1352209443094,2.38019074350902,3.497336746689,5.03131280253166,4.10237621190415,2.90812362366102,3.57302531801987,2.38778818857935,2.29851755536776,2.91456894034355,3.14607840776131,1.26825034459317
ERR1135258,PIG-090,France,3.01218554889067,4.65757967130037,2.7513583794788,2.28606084898939,5.32120002184651,2.021301179863,2.11361947336051,1.40005793156854,2.01817284258054,1.65777590016914,0.742168386870491,0.513411746955477,2.36345188872633,2.7695436086078,3.05748675406141,3.2059172100303,2.021301179863,1.82335861439931,2.79019386595558,3.88749618771247,2.61630650645854,3.20243927842442,2.07406930578241,2.30430934842428,4.17893355710467,4.45818450872909,5.68007877238463,3.55944177139968,2.31235723816465,2.50085406141676,2.38150227631165,2.65056101227519,2.43516711735065,3.64355559375423,5.20535989316947,4.37458846666433,3.16132024238628,3.83699179518058,2.59686908189193,2.45970169902206,3.11338271276104,3.28607114988092,1.67194049221966
ERR1135259,PIG-091,France,3.07396512278768,4.73050304870613,2.7180874611892,2.38967323331426,5.4032197846263,1.85864698028476,1.9065608468584,1.39338947453555,1.78885552571596,1.5681080529907,0.246938479950261,0.403390856591588,2.13037508002875,2.69049583577031,3.09074695813678,3.2314980781432,2.28431095924595,1.45588525096277,2.65884851617795,3.82409191144625,2.57280029229405,3.30179688094589,1.94217680799229,2.25203398878111,4.3546556526378,2.41213223641326,5.64266398360704,3.46552388291943,2.44557450870281,2.40695129920161,2.40695129920161,3.40828447708123,2.5035208779854,3.69837633695457,5.2644667141208,3.83312276104888,3.23750633793901,3.86603138702682,2.37026365368735,2.46309790460682,2.99781976164442,3.38848486565212,1.79423013722681
ERR1135260,PIG-092,France,2.97179576898784,4.58382660713743,2.69640715273427,2.38419054018868,5.4218048146766,1.95085037448896,1.86206239143973,1.30926550257092,1.69737004613172,1.64417322404395,0.779970787162619,0.828857985546008,2.17908574458245,2.68561103903204,3.04956671846543,3.15542949876297,2.06123985725279,1.41707213810318,2.72316413637987,3.82836811489595,2.63593439906134,3.15998304593355,2.10499092978678,2.41762449957639,4.31552829998988,2.41762449957639,5.6942071454343,3.56789486302371,2.2546766477861,2.36309088464935,2.27334841871912,2.99067554961589,2.43399756846512,3.60326371342823,5.14038909402482,3.76445334294235,3.11645815432291,3.93932030226453,2.50577185364837,2.48074179392473,3.06594278435282,3.27192773443377,1.77718399924991
ERR1135261,PIG-093,France,2.8102416025314,4.40154021479354,2.54250374708172,2.06992133491458,5.46035876790805,1.90476684705944,1.81144333022991,1.25990349656513,1.49836085339581,1.38549357883728,1.0182176996872,0.507646383964349,2.06372596371141,2.51909183010307,2.88600389072918,2.9718251915222,1.86060701245786,1.5133890472117,2.52488441032926,3.68189813389059,2.48812794862224,3.00591849930179,1.81881673636842,2.14332193465701,3.89116447628878,2.24064627690371,5.75243204556625,3.30922316822146,2.1345763889401,2.13633964382287,2.09385512457552,2.51395915909702,2.2075880751196,3.41828088195775,4.93137105720956,3.72787701381333,2.7801399522724,3.53051359667628,2.25292674551217,2.31894941404345,2.82742114442886,3.04671021096127,1.43243617877313
ERR1135262,PIG-094,France,2.89642536238834,4.50792644365822,2.62943949669322,2.27122962545215,5.42946355509973,1.89162383376608,1.82295620219726,1.05136090775072,1.69397545067185,1.50196523821759,0.64527156087761,0.64527156087761,2.03387369473653,2.68650443312603,3.00334779354506,3.05251086932967,2.09563840228181,1.51727095959215,2.62418060548181,3.76850697208429,2.5603340604859,3.13981030659933,1.97251913001627,2.26049764973774,4.18199211537655,2.31887054772856,5.73351235247657,3.44718195897546,2.20555196891252,2.3116871179839,2.24105388400986,2.38074048860658,2.40865623773332,3.55001160165617,5.02944908725333,3.72722287136404,2.9175734527309,3.69658262563378,2.31648924869768,2.47646362499412,2.97125291396149,3.37275962360449,1.46963383513615
ERR1135263,PIG-095,France,2.7879461121531,4.2943585863909,2.44722019627027,1.95748068245183,5.63842967471697,1.98760445992709,1.76798288849664,1.26796768092232,1.72510140085762,1.36253267914425,1.23124086434845,0.653867070199641,2.0461567974444,3.81512216182279,2.86683204719337,2.92408440704323,1.70839508537307,1.61360474584775,2.42734950461407,3.67629875566248,2.56253661802747,2.88986172826748,1.81038807372791,2.24387463685202,3.71959196559886,2.28751801675544,5.6181018097716,3.30165376510844,2.03224203634984,1.98760445992709,1.94035098219615,1.93784778119252,2.18552732830498,3.37163159808759,4.96530137367249,3.67071571421491,2.59962978092487,3.6859108472971,2.22094441578311,2.21168958399199,2.73242859716119,2.96320981049858,1.38997316523443
ERR1135264,PIG-096,France,2.83630159633191,4.34305015500056,2.63646447006538,2.05287506609009,5.62483357892674,1.8163200981702,1.87870212122467,1.24165120848497,1.67945279390747,1.38741421345793,0.782455116943766,0.964829970203068,2.13666012577131,2.93027207852132,2.89745632065792,3.01471164708863,1.88231881841804,1.5761481087708,2.56490245948914,3.77474829396253,2.60352669853286,2.9592757000677,1.93643018146278,2.30152455187479,4.29415703092598,2.34084444340563,5.61429125724606,3.36966142223829,2.1858965308364,2.08111940102078,2.04551733802419,2.12856422076584,2.27610188211995,3.42795256475604,4.96458429900177,3.85914586451248,2.71037148943994,3.69577537540361,2.29600228333551,2.30562065531363,2.86120122978006,3.02984556204776,1.28649272232102
ERR1135265,PIG-097,France,2.89518323131186,4.41705261697832,2.60542534710978,1.99686823453721,5.63292232482712,1.83856338230463,1.80550185056567,1.19317525227059,1.71218452345381,1.38068050223937,0.888701757894065,0.782076563372539,2.03897933025549,2.99833353162922,2.92949656615431,3.03763378877071,1.84208621447144,1.65133092911205,2.53318046450009,3.73922952705646,2.54097032020663,3.02859404382133,1.89797644277279,2.2348435594521,3.88242231663492,2.32896640724256,5.62034690750248,3.33283426525543,2.16737108973255,2.05215537867601,2.12009583911879,2.06703862699016,2.2663398146408,3.44768911983311,4.93957133998264,3.76069867552008,2.7279704793541,3.78268768087385,2.26235884977888,2.2348435594521,2.8385543978283,3.06135283140329,1.27810099006032
