Sample,ruralurban,Acidimicrobiia,Acidithiobacillia,Acidobacteriia,Actinobacteria,Alphaproteobacteria,Anaerolineae,Aquificae,Archaeoglobi,Ardenticatenia,Bacilli,Bacteroidia,Betaproteobacteria,Blastocatellia,Caldilineae,Calditrichae,Candidatus.Brocadiae,Chitinophagia,Chlamydiia,Chlorobia,Chloroflexia,Chrysiogenetes,Chthonomonadetes,Clostridia,Coprothermobacteria,Coriobacteriia,Cytophagia,Deferribacteres,Dehalococcoidia,Deinococci,Deltaproteobacteria,Dictyoglomia,Elusimicrobia,Endomicrobia,Epsilonproteobacteria,Erysipelotrichia,Fibrobacteria,Fimbriimonadia,Flavobacteriia,Fusobacteriia,Gammaproteobacteria,Gemmatimonadetes,Gloeobacteria,Halobacteria,Hydrogenophilalia,Ignavibacteria,Kiritimatiellae,Ktedonobacteria,Lentisphaeria,Limnochordia,Methanobacteria,Methanococci,Methanomicrobia,Methanopyri,Methylacidiphilae,Mollicutes,Negativicutes,Nitriliruptoria,Nitrososphaeria,Nitrospira,Oligoflexia,Opitutae,Phycisphaerae,Planctomycetia,Rubrobacteria,Saprospiria,Spartobacteria,Sphingobacteriia,Spirochaetia,Synergistia,Tepidiformia,Thermococci,Thermodesulfobacteria,Thermoleophilia,Thermomicrobia,Thermoplasmata,Thermoprotei,Thermotogae,Tissierellia,Verrucomicrobiae,Vicinamibacteria,Zetaproteobacteria
099A,urban,0.151814269852928,0.73746895744381,0.938099116383361,3.60907480609864,2.58055360263103,0.901686014781786,1.12302000906643,0.62408838739883,0.353214397579271,3.414156751326,5.88615456051927,2.59402764307923,0.325488722616041,0.264085882062377,0.192549158710926,0.427129424456533,1.76794744421721,1.08488669341565,1.13649882808819,0.594299210834465,0.106859401870358,0.0567080761966093,5.12516503976925,0.295871581797926,2.75113762451512,2.13137065359324,1.08488669341565,0.678159232243515,1.40737581544944,2.03223565701218,0.609449161886036,0.325488722616041,0.151814269852928,2.38160651388695,3.22999813400546,0.971693960273439,0.106859401870358,2.64928875937626,4.83483278857188,4.20980462874358,0.578601606194522,0.264085882062377,1.24202095540655,0,0.62408838739883,0.229788793913414,0.0567080761966093,0.470229663567706,0.264085882062377,1.14957187865345,1.21702779524302,1.36507392058927,0.0567080761966093,0.325488722616041,1.95284843266568,2.95684606149052,0.594299210834465,0.295871581797926,0.789643661218808,1.04307994096652,0.931056649800714,0.916619571072246,1.17862715226901,0.545394296764293,0.509436075389693,0.0567080761966093,2.00854107432808,2.61642613024184,1.36245245846391,0.353214397579271,1.05923272279517,0.73746895744381,0.295871581797926,0.192549158710926,0.789643661218808,1.13205220804506,1.40020392102251,1.89284243023044,1.46502107215171,0.0567080761966093,0.403861368566548
100A,urban,1.71809570940097,1.55913010807735,2.21107628748647,4.16224386835689,3.77029140157014,1.77356226162871,1.71809570940097,1.38263276051976,1.3696308473831,3.93266926356397,5.73357519881758,3.76376324096205,1.06734315590055,1.29019835338111,0.750264440099464,0.623579620739314,2.89726525338288,1.63702282814641,2.29313030169223,1.69997353065338,1.01087962142696,1.12894413850917,5.47450144947832,0.750264440099464,3.72556974732124,3.34140152237668,1.95755692225922,1.67782855349218,2.56829483793125,3.25392742490362,0.65887973132145,0.542996436316562,0.825722706363466,2.89451506503269,3.678569229084,1.6188198621836,0.691525031385404,3.64615471245435,4.09136758676151,4.25719451206319,1.82736526433524,1.40752405203631,2.48422534743556,0.132231069878873,1.48487732921528,1.29019835338111,1.11730318310793,1.50947318819166,1.34936765353581,1.57586643436429,1.45339662162245,2.21580402104418,0.542996436316562,1.33531379395645,2.41036494443935,4.83723076353547,1.71809570940097,1.01087962142696,1.6188198621836,1.80856268714205,1.99352227118741,1.96766470554059,2.42280281012618,2.01494985537231,1.64057362520082,0.384468572868778,3.16978757148414,2.69116016775169,2.18763795541173,1.41353018177817,1.87523155380711,1.23984706091418,1.44792061719121,1.3696308473831,1.796383793982,1.70609866453556,1.99352227118741,2.30247351469652,2.69833973432407,1.14028119445133,1.29805061727022
101A,urban,0.659741584924503,0.752365448281037,1.16127706384703,3.98166628285988,2.88439507314658,0.986220728071723,0.964838703298016,0.560783637742514,0.456616549173906,3.45234711917913,5.89996911095519,2.93331990413399,0.701876585574207,0.501322945455521,0.541853748199207,0.560783637742514,1.95820360499564,1.05668436208276,1.44465036600652,0.644736427916555,0.456616549173906,0.1173624670741,5.20217412698444,0.209662455061993,3.45317851208467,2.38285086865916,0.797591279885377,0.764121044140746,1.70319563717428,2.32599133638619,0.165959908253139,0.479544754627438,0.40677432729415,2.52142394649458,3.51147457112089,0.541853748199207,0.209662455061993,2.7467111113728,2.56352686325578,3.74445968020373,0.764121044140746,0.797591279885377,1.47727635655974,0.285742938390692,0.727854301357315,0.35046126435641,0.379529890648927,0.818552525725502,0.701876585574207,0.986220728071723,0.999912093198456,1.57711929461282,0,0.209662455061993,1.85765196834353,4.25652221735154,1.01318498959139,0.456616549173906,1.01967235620134,1.17948038487258,1.05668436208276,1.01318498959139,1.61140827471337,1.15660446721476,0.926681973858262,0.062633689849376,2.21167689324567,2.03422736239401,1.37949320746893,0.379529890648927,0.979209707878647,0.8759738151563,0.379529890648927,0.740282774955421,0.8759738151563,1.09078829704739,1.29262157188491,1.70850093970647,1.76178003134582,0.319306523748431,0.644736427916555
107A,urban,0.757352631791196,0.745635951986644,1.30496835666206,3.14497133135664,2.99104714774561,1.01227258211556,1.06086904344514,0.315062496630083,0.667803148392803,3.24105123742851,5.58896664305214,2.899162711971,0.345945293819847,0.516349508198716,0.401813316575975,0.281814341412471,2.30263043969763,1.00579708419714,1.51002680885523,1.05508365580507,0.606896252586659,0.315062496630083,4.81330488528815,0.606896252586659,3.03019712707041,2.67144046207187,0.811616998638866,0.877734295870502,1.70571286474935,2.59776299379269,0.401813316575975,0.20654484526757,0.281814341412471,2.49861733496874,3.11836579281217,0.927357105708853,0.281814341412471,3.03546911838625,1.90890326349205,5.72878349541992,0.850620820211652,0.695326696584482,1.67608138465565,0,0.935103082187035,0.757352631791196,0.590234526108133,0.790717648019703,0.572907981197423,0.886408574540304,1.09934259181843,1.54907877656905,0.401813316575975,0.0615428073219211,1.84298391932918,2.37189689916042,0.831556627139622,0.495732276529575,1.01865294463589,1.12487607978039,1.22615949220628,1.10973681295391,1.6258980353608,0.978884094988272,1.06086904344514,0.0615428073219211,2.56805687761013,2.02549160135992,1.47382682202049,0.667803148392803,1.16736361226451,0.757352631791196,0.536032178299293,0.850620820211652,0.971886934871321,1.00579708419714,1.47604183983086,1.74311407125633,1.89058180830876,0.536032178299293,0.733594386729135
108A,urban,1.1640776106982,1.26189010515756,1.92030887422269,3.58357973092969,3.35760267989781,1.4318418869858,1.34620340351842,0.711497669291093,0.957238876473909,3.56614048379547,5.36675119445233,3.26777389979751,0.783026764099338,0.957238876473909,1.12836667454824,1.00919873080472,2.7351821555738,1.38498961801186,1.98495892736807,1.34620340351842,0.575675032582833,0.548250398214388,4.98506781656337,0.548250398214388,3.1897827286498,3.08882038862434,1.4318418869858,1.34167196530221,2.12457552890803,2.90848241386644,0.748733176804729,0.575675032582833,0.228157752178592,2.69711473590266,3.00597644213045,0.898206721225943,0.548250398214388,3.45729351233392,2.24454079074333,5.79005005316515,1.25638155923898,0.978774358708894,2.0625247919605,0.487585910304597,1.5187624056914,0.858506860692871,1.15014358889199,1.10543988397774,1.01888430118402,1.54234854492127,1.27270191719554,1.95383578570634,0.28361931590851,0.453748374352945,2.58856355601847,4.48405412027324,1.06431486638007,0.487585910304597,1.28325109302995,1.67274732010209,1.89430591662493,1.50334290699294,2.12756891424903,1.50647091508344,1.36817739726717,0.0900292707516039,2.91192692775078,2.46011407038721,1.85840889182056,0.670767719864321,1.35512685657892,1.11321740634637,1.12836667454824,0.989154445342005,1.2217770426922,1.49701848002135,1.81162472313762,2.04030954161039,2.05817172200196,0.670767719864321,0.829869100227147
109A,urban,0.879337772982443,1.08045669244826,1.54170728588637,3.98346204599761,3.31778921039968,1.30649076899233,1.34500915142175,0.905461505746017,0.581781524909447,4.43172083188001,5.7515907388166,3.66172746891886,0.607703226641237,0.287616764103344,0.38179369222584,0.337253029975223,2.79462934654231,1.58621537623374,1.98900515639808,1.49211147607128,0.77310325668217,0.0915943285874717,5.28442269489728,0.524776995149989,3.72593174247931,3.13852873815198,1.24143549692395,1.39294553332015,1.93801719992173,2.86039976223134,0.789965246366949,0.231566543519707,0.718192896924174,2.84928991022657,3.21381032602509,0.892596034488856,0.493198839166944,3.53673880169465,3.15195724972287,5.11267881604528,1.29630265787699,0.82184378003221,1.95756471927881,0.422188248428451,1.3495923385421,0.996605890809784,1.24143549692395,1.17862041956481,0.82184378003221,1.55326918774179,1.46501410868145,1.94153131646777,0.91795679231216,0.422188248428451,2.22575616740788,4.71520457072962,1.07190041673394,1.00676313603016,1.29111755156928,1.62658314460244,1.52376597857557,1.5446267457937,1.99420312462706,1.14344081060715,1.50185240910724,0.231566543519707,3.03918927845677,2.40501726871675,1.42090744684656,0.422188248428451,1.34500915142175,0.806196945203258,0.836946436977512,0.737278234128486,1.16488861105081,1.35861611453668,1.86797384766011,2.1611535123123,2.11518169286928,0.69823013628263,0.941917955068337
10A,rural,1.26583070727142,0.956677301608693,1.82092259245659,4.537980730352,3.44102632298809,1.59224524460373,1.6428257108529,0.78523815460501,0.886988588090049,5.03762185015121,5.52399440952942,3.38308096920604,0.652110199239365,1.01671439048298,0.993685642459278,0.78523815460501,2.57660772659821,1.58624355727514,1.92387150439732,1.36685839042121,0.901849686205838,0.533413543113903,5.66434612571761,0.677328220441338,3.92262100054309,2.99013347284126,1.57398548203152,1.44459635094729,2.23402180389515,2.90361144738093,1.2120846735355,0.566264547220682,0.930128135697668,3.01255454107509,3.82660742685665,1.2120846735355,0.886988588090049,3.42986608174073,2.68631984521594,4.28846783469638,1.20487347983255,1.04911815557268,2.00009710671584,0.316685846456338,1.36685839042121,1.06945094711158,1.02778646595776,1.2120846735355,1.06945094711158,1.79741474336685,1.64809869363302,2.10239712652149,0.533413543113903,0.765695306560865,2.67710358003981,3.95179919165349,1.0053526378891,0.78523815460501,1.48837039934025,1.81382398608105,1.57398548203152,1.52813350331738,2.090260680047,1.53498769297684,1.36182165928613,0.186590948022366,2.87737095280291,2.73785279456832,1.73346972085222,1.0053526378891,1.60976815812729,1.27828865916929,1.08887422144419,1.01671439048298,1.55166433233655,1.70223233946961,2.11150739142749,2.6061644654795,3.20712781064763,0.765695306560865,0.821868350968074
116A,urban,0.261823170846371,0.424017423010983,0.849252148040347,3.16366761297581,2.51852962011569,0.722195526626703,0.840694684533572,0.590590645418788,0.150350504177265,3.39600039543488,5.93289491038154,2.77232756914094,0.150350504177265,0.105777608601028,0.376381063937331,0.486910569572229,1.97093228046243,0.754986374563788,1.0599359507496,0.558703863333632,0.105777608601028,0.190771566156122,5.03561537693157,0.150350504177265,3.18996935896009,2.2985823415075,0.775547551528628,0.813961538051794,1.19358713198071,2.35709145874786,0.261823170846371,0.466941341153335,0.190771566156122,2.4475187497733,3.37378636908564,0.322868467182319,0.227748777243003,2.72750480116957,3.43789753054077,3.95331060877481,0.590590645418788,0.400852051117276,1.08031666182141,0,0.54183725954123,0.150350504177265,0.190771566156122,0.376381063937331,0.424017423010983,0.889679285852111,0.933694613891565,1.3388904405349,0.105777608601028,0.376381063937331,1.72528610767278,4.06569964687602,0.376381063937331,0.322868467182319,0.744328833950251,0.9474279521072,0.785474257072298,0.926661580897165,1.38813237235381,0.674227337412215,0.605697003658233,0.0561013005060246,2.23549540144622,2.78044498726285,1.15343973074848,0.0561013005060246,0.840694684533572,0.733403164777936,0.105777608601028,0.486910569572229,0.744328833950251,0.823056658672725,1.30166335832147,1.66100881260414,1.70213380939315,0.150350504177265,0.293417518224546
118A,urban,0.243753972077255,0.569420023651711,1.19746221533182,3.0628179899798,2.64412938224532,0.91527935647168,0.974619297236274,0.619315252679999,0.492492773738723,3.58390208387422,5.83375213231965,2.90011747078377,0.312609339314798,0.0609158550422954,0.492492773738723,0.114328996160908,1.87728641571576,0.953305566935913,1.24831899522556,0.729711026314646,0.312609339314798,0.0609158550422954,5.4574644111961,0.424285601245994,3.0463832609774,2.27489261202979,1.17181782588975,0.729711026314646,1.34696719000899,2.00034710909956,0.586696584183874,0.279544816093156,0.569420023651711,2.51394759926824,3.70393941872815,0.492492773738723,0.0609158550422954,2.77497679559069,2.00554331570027,3.76145326579864,0.398941971295087,0.448231474346431,1.17181782588975,0.161886547366859,0.873601320059263,0.243753972077255,0.448231474346431,0.372027235245047,0.343333651395978,1.3036999597295,1.14922642616118,1.49086983522946,0.0609158550422954,0.243753972077255,1.88502436008548,4.00585654583343,0.586696584183874,0.532657456886398,0.619315252679999,1.1805352940707,0.704630115692181,0.678011501843162,1.47363717937073,0.569420023651711,0.619315252679999,0,2.17933835300738,2.9847291190491,0.945962030507996,0.279544816093156,0.945962030507996,0.649654246022255,0.0609158550422954,0.312609339314798,0.882263054030434,1.15840448179893,1.44643405028855,1.85137155933482,1.58197954451621,0.161886547366859,0.470925743731093
119A,urban,0.80413865763403,1.09537775437097,1.62684226239194,3.9279939990573,3.31624502205635,1.34832345994167,1.14263885503613,0.544811254904245,1.13129694555217,3.56413088334455,5.65433598567027,3.30340920844804,0.445603613686219,0.827885200412138,0.544811254904245,0.352760680643473,2.26424770483656,1.01317358006357,1.6899469406199,1.30046417258232,0.816174211784375,0.316808276175904,5.11411976300591,1.10157440002164,3.09028817983628,2.71503839276932,1.0890914117293,1.28055473720654,2.08891443512708,2.79375525294519,0.277608780280742,0.234516900074832,1.14263885503613,2.51520508377521,3.46913908780506,1.04933349903479,0.765891215010059,3.08142092628594,2.19811709432331,5.57462625155509,1.21940026684106,1.10157440002164,2.04913955239934,0.132899527684081,1.0890914117293,0.816174211784375,0.606703049665787,1.16447096823725,1.11965087284042,1.11370859021121,1.14263885503613,1.64128477907134,0,0.72394723098644,2.01970097114406,4.22883774816014,1.10157440002164,0.385963029499153,1.17498879286125,1.23776900848815,1.72792243134587,1.14263885503613,1.95578782849632,1.41298016929879,1.23776900848815,0,2.53036657424004,3.08661016100407,1.63771892680682,1.26815570733562,1.36541222072751,0.911689352406215,0.882125121355762,0.892205144795702,1.18525790631523,1.11965087284042,1.62315532024087,1.89688340034069,2.10078649388453,0.921113165071633,0.58703643660517
11A,rural,1.30997594492718,1.42956385290161,1.98135181079235,3.76430978458836,3.50418245811442,1.38423431451331,1.52323143552434,1.33361613994317,0.516438131171976,4.73859143124482,5.68589771596098,4.24608820760361,0.516438131171976,1.12000582533328,0.826765322789407,1.29346922709366,2.87739776929758,1.34869034474662,2.16563453785154,1.02192362465856,0.681883840138705,1.41071312465783,5.46906423925629,0.98928725609999,3.93296343951495,3.36425770256756,1.93398557349662,1.69993902855499,2.05280533789898,3.55106414212139,0.826765322789407,0.56407105155929,1.00591193806248,2.74927723053836,3.9075375043965,1.55660868623463,0.401890229107179,3.67946812944488,2.4364937155666,4.60950226561007,1.30180100495939,1.14439253558112,2.187649648025,0.140102708266094,1.15609088578898,0.873441679315076,0.774461477219597,1.06669486980696,0.873441679315076,1.94725464388943,1.76137073317436,2.14244357390769,0.245863296277861,1.2674696414251,2.39258994664855,4.81028371185921,1.27631024702604,1.39100689930817,1.73479587783964,1.77267916109043,1.69662698989787,1.85619823606007,2.1961524382839,1.16748237177362,1.60023753390741,0.462929874895665,3.20894592597385,2.63887942072725,1.62051135386873,1.13237032974219,1.70322599982413,1.6932894985704,0.745740491845514,0.972000767748935,1.98989692925034,1.60436871939266,1.82765141873949,2.15186907821669,2.16900879328248,0.606992178215982,1.42956385290161
120A,urban,0.74133106741154,1.29582154584257,1.72629859334667,3.70294411824886,3.38945698586321,1.41786608770137,1.33568814355208,0.883642814303487,0.896920667085777,3.8134753388682,5.75665202088622,3.47907680283137,0.557792364524933,0.759650149117984,0.96904716500662,0.957827573158875,2.72747920991938,1.50342944444389,1.94526271878387,1.41390751890042,0.86994617524152,0.339936433257065,5.543205915661,0.496569140982126,3.62411107525435,3.10530991656403,1.34042367194611,1.32605930554676,2.15539068516569,2.94772469878718,0.934479521070248,0.384699155440724,1.14804263771776,2.56434875987749,3.27514592414122,1.14804263771776,0.528258703207064,3.49730742144643,3.54781326319646,4.2579515836189,1.27442623057779,1.09340199165817,1.9545228149633,0.528258703207064,1.50342944444389,0.883642814303487,0.96904716500662,1.11766571382742,0.86994617524152,1.40588046225936,1.44829910689828,1.90096010991962,0.0925410965774994,0.585444872471369,2.24675416634738,4.38981486587793,1.23424395240141,0.794121375924032,1.45195755492115,1.62900621150647,1.52857457089011,1.51303028048445,2.01732520433999,1.39355464773989,1.29057071863666,0,2.97171239898123,3.15104951499556,1.57212438829294,0.794121375924032,1.77740575896443,1.19657059533048,0.681224279133821,0.810382449792854,1.40588046225936,1.44088843716153,1.76518167024039,2.23730247358234,2.0153385411341,0.896920667085777,0.681224279133821
13A,rural,1.06866625182033,0.803216308643188,1.25435878374776,3.48629027255752,3.14291043594738,0.966512399905388,1.32858275247334,0.478375701028348,0.565639737850812,3.84202100152085,5.82705411650547,3.24560610132078,0.325501744810662,0.615382903136353,0.277092279436352,0.509453126976878,2.67816342156117,1.319389100258,1.75602565725071,1.16478017779065,0.408630834326142,0,5.43517728668313,0.408630834326142,3.61037022687181,3.09875021949154,1.85038493582584,1.00649359346006,1.78240653428002,2.48806844505184,0.737489129973487,0.0874926569450748,0.538454438432897,2.51167420841145,3.90788571413075,1.30522307456319,0.538454438432897,3.48969343673044,3.80684438019457,3.95984370622919,0.922473859017983,0.478375701028348,1.74396021491903,0,1.3550506503561,0.933909171840515,1.04310239688153,1.14441270593798,0.565639737850812,1.38401971395982,1.48690908883581,2.03751508345912,0.860291294482466,0.325501744810662,2.10869845630297,3.86261057926012,0.68071337856352,0.222601852129274,1.00649359346006,1.61225785411566,1.33758581048433,1.14441270593798,1.79501940274545,0.955914300601033,1.46087236520551,0.277092279436352,2.98570504262956,2.39417875934207,1.25435878374776,0.325501744810662,1.25435878374776,0.591223116068346,0.160280268368764,0.478375701028348,0.933909171840515,1.55678804365837,1.83222736778371,2.06673793491588,2.01282120954034,0.591223116068346,0.886242097519608
15A,rural,0.994364648428114,1.30204352929525,1.83617691462531,3.98190652048055,3.44672607086571,1.51629099578198,1.62823912102598,0.557403851727944,0.905508814362023,3.99078159534554,5.74752799887495,3.43381612490712,0.713878935577775,0.891189808001515,0.970776831913932,0.616051959617046,2.68009401933628,1.43283161231847,1.93872351355907,1.31320383847681,0.75560458237714,0.310407881460741,5.51940914232845,1.1934360016269,3.89167218054045,3.01153418020111,1.53321378720414,1.46506628160811,2.1487567240904,2.93406721603824,0.891189808001515,0.775054423919612,0.891189808001515,2.71092689087626,3.56506420042934,1.29635395178996,0.557403851727944,3.42483505369945,2.47219410205182,4.67476558265281,1.08704655459417,1.11401178830159,1.92142038872003,0.667714144928293,1.46893245264472,0.642650794358997,0.905508814362023,1.39801118188229,1.11401178830159,1.5743551224879,1.65662897616737,2.03016253440282,0,0.861052563696368,2.57360138635869,4.23854679117503,1.03801323092929,0.642650794358997,1.34506073502965,1.83119132400192,1.5743551224879,1.67136616696599,2.03541616906602,1.36015368232019,1.51282584376139,0.409169414185214,2.82572588497632,2.56812253486693,1.67616949025228,0.667714144928293,1.52988157140203,1.20771561628519,1.14754354602696,0.811521127529095,1.41139812056624,1.4986819572751,1.93347252355472,2.40986000391985,2.10029420913961,0.945833941109471,0.876382549783605
18A,rural,1.09624400215005,1.36541873607029,1.76833729577808,3.51630344007429,3.44070432609486,1.35084691867314,1.41925932492591,0.820389179353998,0.852670109812496,3.65795945009658,5.88955977467618,3.70802839988602,0.635150726299659,0.836829504101766,0.706041356195875,0.518009480010959,2.69610936445295,1.43581856503856,1.96175849463237,1.35084691867314,1.01869243597757,0.937211717090369,5.17089930179245,0.766967856792839,3.81577962938082,3.12325880769899,1.51708020846399,1.29279821248382,2.12850568382383,3.10572437182778,0.550387235197167,0.483022014764361,0.852670109812496,2.78587090885263,3.52472562681716,1.26360844764164,0.996929409105052,3.45227677092911,3.23431926914551,3.83599539302139,1.28711510450673,1.02917819327479,1.96296681714982,1.08727428387519,1.31481493046866,0.896994827060438,0.96209250662135,2.15874797484242,1.06875918493963,1.55880364618279,1.19858929919342,1.94948668451478,0.246840586073126,0.58051771807966,2.21626691052863,4.4842888446902,1.26960546434272,0.608692740923789,1.4928347828379,1.56488121223361,1.65698507860779,1.4928347828379,2.0550428642061,1.35575871706089,1.38411712471616,0.0986886744701699,2.94394044039173,2.43975042486658,1.82987539817117,0.683672660969285,1.45566739410422,1.0494194526609,1.02917819327479,0.896994827060438,1.39317284104633,1.32014902804207,1.88086038881676,2.154887001968,3.32004099028627,1.02917819327479,1.12209245712734
1A,rural,1.37727744981396,1.54989896388698,2.24218889919037,4.42093092472283,3.68501429184707,1.63142972516177,1.66100779479695,1.42902214899228,1.1699456847016,5.29833720578132,5.3771367545215,3.61956149858006,0.897331069358124,1.27108514202631,0.983097024677724,1.31852294435968,2.84184158424508,1.87324047926912,2.32575518629104,1.54989896388698,1.02036536335432,0.897331069358124,5.48373483010252,0.942327784730243,4.52623035882074,3.42617346455671,1.9754696939854,1.94257165924844,2.37893399178383,3.64457647404609,1.20633937839855,0.603836414345452,1.62703491310999,3.09877845501281,3.41803085144419,1.64435346228828,0.819667387259672,3.68897720403389,2.58588342695392,5.04095303412467,1.69629725304616,1.2906863072524,2.34308350085526,0.498939870746084,1.68869922844787,1.3612856108166,0.688261569577866,2.41349628663949,1.2399177031017,1.7967175023997,1.74605804985743,2.24432659688153,0,1.60899695726719,2.61861163498486,4.74332479542353,1.39270128178123,0.983097024677724,1.81714895484086,1.88559180864015,1.96747585186517,1.89283743732214,2.44010890068729,1.73241280990855,1.90928811447602,0.554547474091122,3.18208128498426,2.69859373970363,1.98331905286265,1.38505783376727,1.94470243133141,1.51130423266341,1.20633937839855,1.3274189680362,1.99102905877985,1.52268566958196,2.08819857252722,2.50145714863414,2.95626202251358,1.0864933998299,1.18241886719789
20A,rural,0.722370704244239,1.12646302697452,1.66716469043946,4.37084723668254,3.12339719753538,1.07204941858635,1.17481186940533,0.901890669708367,0.161424775360277,3.86813919384062,5.82799775131159,2.98919847281784,0.161424775360277,0.618186938344794,0.327455778190968,0.541085090180022,2.59675205383198,1.34111417028688,1.84012943327278,1.15474621524349,0.70343807367987,0.568335205842622,5.23053633794661,0.51200999853315,3.77700932166679,3.04709717362522,1.32753323768906,1.29408835542841,1.76472948330659,2.96190035137294,0.876665110912737,0.410889118941986,1.57623131612398,2.5093512497602,3.19224820252921,1.18769175502403,0.224088530261478,3.30445248047983,2.55687679684934,4.40508799763443,1.06368810971198,0.224088530261478,1.68770811521721,0.224088530261478,1.08830406929679,0.806334308581488,0.618186938344794,1.16153829935074,0.593975976420154,1.47765983448366,1.31351386485673,1.71680867599006,0.278840251689662,1.00982834072174,2.09228773442762,4.9221669151648,0.913974459585532,0.410889118941986,1.27375311451874,1.66926331770934,1.19399123120416,1.39941655774898,2.04998055638788,1.14784621740951,1.42219098462385,0.849883505060602,2.83070715299918,2.29657291275824,1.4542587519571,0.66290098445566,1.17481186940533,1.22418680265181,0.410889118941986,0.447275624581413,1.43314545189213,1.29408835542841,1.69958333710363,1.87668698314656,1.92225710621889,0.683642324454909,0.821341187690759
21A,rural,1.23363111295893,1.35615515153062,1.98177126561815,3.88038330383031,3.55095527195305,1.54925735942044,1.54925735942044,0.701676351083678,1.03834550611033,3.86153282260127,5.86877755073068,3.68690462061015,0.612886124064383,0.942127849493999,0.838334846053292,0.644543175520688,2.66591288631024,1.35018330543384,2.20264996513538,1.32543922945565,0.775358821121072,0.612886124064383,5.24780757208501,0.875757181565277,3.82597532210707,3.20095558018866,1.97326166664795,1.50105322354736,2.28474573183853,3.3103971747615,0.999687203091041,0.818340593036549,0.985996638652964,2.77098703411185,3.64841617371013,1.24142488021714,0.926461675419478,3.46977905090322,2.48898153838648,4.0771519338105,1.51361506272361,1.28546046886152,2.16656444369908,0.644543175520688,1.54158579335019,0.910209163417652,0.674048598809014,2.25057889218362,1.11706456726818,2.67168730087112,1.64140792002771,2.06578848261354,0.35032289500132,0.910209163417652,2.64841687628003,4.39122021198302,0.971860410025929,0.818340593036549,1.56051645336952,1.66533795682582,1.73756397679063,1.80583784081094,2.18629933253428,1.59264164362922,1.48371810754926,0.35032289500132,2.85042587440709,2.68189162638133,2.28892016858851,0.942127849493999,1.78865493823014,1.31251761401891,1.1924151788237,1.17476739871431,1.5094680242611,1.80583784081094,2.02959893470926,2.41537525578999,2.27484644744689,0.957248522977982,1.15637200508027
24A,rural,1.17808486268199,1.00715764042651,1.81257960867365,3.76793700788612,3.43055928342041,1.46446018351882,1.43146606706441,0.600356009596488,1.0972924476485,3.83033613381979,5.81329228655799,3.43517214136383,0.938219825092487,1.05862254146441,0.969113329825576,0.703306080229916,2.3030891889912,1.54801909288707,1.90123257879255,1.51818525061016,0.801346919768535,0.495775843070162,5.34057710600523,0.495775843070162,3.32010937591561,2.75191501128073,1.32299800807797,1.29575807169562,2.25024556847153,2.92517292192593,1.08982902588144,0.551206274715192,0.86893857643349,2.86738033344036,3.34532239252419,1.08982902588144,0.815733057740044,3.10094543332665,2.43853146872036,3.89384343466666,1.21909136035734,1.23554571328956,2.04446508393936,0.315095518231638,1.1395646931452,0.843150085632268,0.703306080229916,1.53471174030335,1.04213603271582,1.5506323232915,1.41039521589673,1.89538247922671,0.600356009596488,0.622991055489531,2.55135590229457,4.77630363713168,1.26165577635614,0.755087203118826,1.47076853501911,1.50968002689476,1.67250469186774,1.4548224460015,2.09490287041939,1.67642273196901,0.959057710018618,0,2.49977045269359,2.46534240727659,1.68606592411505,1.04213603271582,1.53740603119879,1.1395646931452,1.24617883874695,1.11184519275818,1.39575771153275,1.54539004295381,1.86614990001825,2.27893421562527,4.52981000868218,0.969113329825576,0.829657890525647
25A,rural,0.443429471977724,1.10185309648405,1.34469533661588,3.75757017626613,2.91243325837892,1.1152032158928,1.14073200786556,0.887030440890835,0.252698154676865,3.65216060452967,5.85112128750411,3.03471466077668,0.41140478522976,0.501161298660834,0.618826730395117,0.801279644414957,2.45780063171387,1.42897013688192,1.55782707643282,0.597706881315725,0.711313564732545,0.29813277581831,5.36340792425545,0.339261116435001,3.29225575586994,2.79422473768048,1.4800987612529,0.967936168632789,1.5831686523789,2.46225781547129,0.501161298660834,0.29813277581831,0.575507234201471,2.57352772511222,3.83625922435011,0.864208047320813,0.473253983919948,3.35017627310784,2.29913626763467,4.14872003488557,0.74341805036202,0.443429471977724,1.46273246878159,0,1.26401360978003,0.252698154676865,0.376829267230098,0.74341805036202,0.376829267230098,1.5075832052409,1.22497918111942,1.7963676692774,0.144474848876913,0.501161298660834,2.18623330942439,4.26534469098834,0.575507234201471,0.694325129701303,1.16484311032434,1.56721417378572,0.94907845766979,1.29982712745365,1.51810777339371,0.958609658836168,0.90871314813826,0.339261116435001,2.79367378904905,2.3389976847873,1.19321347405722,0.29813277581831,1.15295486222717,0.939333378299871,0.376829267230098,0.376829267230098,0.929364601190349,1.48852825204591,1.70357036488395,2.24022522346825,1.7963676692774,0.618826730395117,0.65821446262722
